Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha
1396,1042983,7400000,1534418460000,0.00157,0.00134,0.000919,0.998,0.000695,nan,0.222,0.0,0.778,1.0,0.222,0.868,0.132,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1415,1055137,7500000,1534420152000,0.00157,0.00134,0.000922,0.998,0.000699,nan,0.221,0.0,0.779,1.0,0.221,0.863,0.137,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1428,1068221,7600000,1534421958000,0.00151,0.00134,0.000923,0.998,0.000701,nan,0.219,0.0,0.781,1.0,0.219,0.86,0.14,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1470,1082284,7700000,1534424198000,0.00167,0.00136,0.000923,0.998,0.000698,nan,0.223,0.0,0.777,1.0,0.223,0.86,0.14,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1496,1096728,7800000,1534426507000,0.00168,0.00136,0.00092,0.998,0.000695,nan,0.224,0.0,0.776,1.0,0.224,0.86,0.14,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1520,1109813,7900000,1534428901000,0.0022,0.00137,0.00092,0.998,0.000694,nan,0.225,0.0,0.775,1.0,0.225,0.858,0.142,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1538,1122201,8000000,1534431501000,0.00165,0.00137,0.000921,0.998,0.000695,nan,0.224,0.0,0.776,1.0,0.224,0.855,0.145,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1580,1135299,8100000,1534434488000,0.00233,0.00139,0.000926,0.998,0.000698,nan,0.226,0.0,0.774,1.0,0.226,0.85,0.15,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1608,1147418,8200000,1534438303000,0.00232,0.0014,0.000926,0.998,0.000697,nan,0.227,0.0,0.773,1.0,0.227,0.849,0.151,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1640,1159929,8300000,1534442273000,0.00238,0.00141,0.000931,0.998,0.000701,nan,0.228,0.0,0.772,1.0,0.228,0.844,0.156,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1651,1174675,8400000,1534445358000,0.00203,0.00141,0.000933,0.998,0.000704,nan,0.226,0.0,0.774,1.0,0.226,0.84,0.16,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1681,1188466,8500000,1534448098000,0.00206,0.00141,0.000938,0.998,0.000708,nan,0.226,0.0,0.774,1.0,0.226,0.835,0.165,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
18,6087,400000,1534215666000,0.00296,0.00296,0.00121,1.02,0.000705,nan,0.367,0.0,0.633,1.0,0.367,1.38,-0.379,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
48,23367,500000,1534221203000,0.00205,0.00205,0.00141,1.01,0.001,nan,0.25,0.0,0.75,1.0,0.25,1.06,-0.0646,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
63,38551,600000,1534223933000,0.00163,0.00163,0.00119,1.01,0.000848,nan,0.233,0.0,0.767,1.0,0.233,1.19,-0.189,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
75,53038,700000,1534225990000,0.00141,0.00141,0.00113,1.01,0.000831,nan,0.208,0.0,0.792,1.0,0.208,1.21,-0.211,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
88,67224,800000,1534227870000,0.00131,0.00131,0.00101,1.01,0.000727,nan,0.214,0.0,0.786,1.0,0.214,1.34,-0.339,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
112,81371,900000,1534229635000,0.00138,0.00138,0.000947,1.01,0.00066,nan,0.238,0.0,0.762,1.0,0.238,1.42,-0.417,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
126,92567,1000000,1534231460000,0.000956,0.00136,0.000921,1.01,0.000649,nan,0.232,0.0,0.768,1.0,0.232,1.4,-0.401,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
143,103721,1100000,1534233317000,0.00128,0.00138,0.000876,1.01,0.000612,nan,0.239,0.0,0.761,1.0,0.239,1.43,-0.427,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
159,116380,1200000,1534235388000,0.00127,0.00137,0.000857,1.01,0.0006,nan,0.239,0.0,0.761,1.0,0.239,1.42,-0.421,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
198,128874,1300000,1534237355000,0.00179,0.00154,0.000868,1.01,0.000591,nan,0.262,0.0,0.738,1.0,0.262,1.4,-0.4,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
217,151768,1400000,1534238888000,0.00147,0.00143,0.000838,1.0,0.000565,nan,0.269,0.0,0.731,1.0,0.269,1.42,-0.42,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
246,175911,1500000,1534240422000,0.0014,0.0014,0.000821,1.0,0.000543,nan,0.284,0.0,0.716,1.0,0.284,1.43,-0.431,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
256,200027,1600000,1534241857000,0.00119,0.00128,0.000801,1.0,0.000534,nan,0.278,0.0,0.722,1.0,0.278,1.43,-0.432,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
278,222774,1700000,1534243199000,0.00115,0.00125,0.000789,1.0,0.000523,nan,0.283,0.0,0.717,1.0,0.283,1.43,-0.432,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
302,244138,1800000,1534244712000,0.00115,0.00124,0.000771,1.0,0.000504,nan,0.293,0.0,0.707,1.0,0.293,1.45,-0.447,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
320,264329,1900000,1534246424000,0.00112,0.00121,0.000763,1.0,0.000499,nan,0.294,0.0,0.706,1.0,0.294,1.45,-0.447,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
344,277091,2000000,1534248381000,0.00117,0.00124,0.000777,1.0,0.000512,nan,0.29,0.0,0.71,1.0,0.29,1.42,-0.416,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
356,289406,2100000,1534250381000,0.00116,0.00123,0.000791,1.0,0.000531,nan,0.278,0.0,0.722,1.0,0.278,1.38,-0.384,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
381,301638,2200000,1534252487000,0.00136,0.00126,0.000807,1.0,0.000547,nan,0.274,0.0,0.726,1.0,0.274,1.35,-0.348,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
400,315034,2300000,1534254861000,0.0014,0.00127,0.00082,1.0,0.000562,nan,0.268,0.0,0.732,1.0,0.268,1.31,-0.308,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
419,328815,2400000,1534257558000,0.00139,0.00127,0.000827,1.0,0.000571,nan,0.264,0.0,0.736,1.0,0.264,1.28,-0.278,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
435,343083,2500000,1534260327000,0.00131,0.00127,0.000829,1.0,0.000576,nan,0.26,0.0,0.74,1.0,0.26,1.26,-0.26,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
460,357546,2600000,1534263432000,0.00141,0.00129,0.000828,1.0,0.000574,nan,0.263,0.0,0.737,1.0,0.263,1.25,-0.253,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
507,373359,2700000,1534266431000,0.00173,0.00136,0.000843,1.0,0.000579,nan,0.272,0.0,0.728,1.0,0.272,1.23,-0.231,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
537,389102,2800000,1534269300000,0.00176,0.00138,0.000861,1.0,0.000595,nan,0.27,0.0,0.73,1.0,0.27,1.2,-0.204,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
562,404126,2900000,1534272798000,0.00175,0.00139,0.000862,1.0,0.000595,nan,0.271,0.0,0.729,1.0,0.271,1.2,-0.197,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
584,415813,3000000,1534275826000,0.00161,0.0014,0.000858,1.0,0.000592,nan,0.272,0.0,0.728,1.0,0.272,1.19,-0.191,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
624,427544,3100000,1534279185000,0.00259,0.00146,0.000875,1.0,0.000603,nan,0.274,0.0,0.726,1.0,0.274,1.16,-0.165,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
680,441632,3400000,1534307392000,0.00455,0.00154,0.00095,1.0,0.000686,nan,0.246,0.0,0.754,1.0,0.246,1.03,-0.0332,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
724,460681,3500000,1534310553000,0.00289,0.00157,0.000958,1.0,0.000688,nan,0.251,0.0,0.749,1.0,0.251,1.03,-0.0267,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
738,478718,3600000,1534313223000,0.00201,0.00154,0.000956,1.0,0.000689,nan,0.248,0.0,0.752,1.0,0.248,1.02,-0.0232,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
767,496807,3700000,1534315472000,0.00189,0.00154,0.000954,1.0,0.000686,nan,0.251,0.0,0.749,1.0,0.251,1.02,-0.0233,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
779,515194,3800000,1534317461000,0.00161,0.00151,0.000946,1.0,0.000681,nan,0.249,0.0,0.751,1.0,0.249,1.03,-0.0262,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
809,533848,3900000,1534319605000,0.00161,0.00152,0.000945,1.0,0.000678,nan,0.252,0.0,0.748,1.0,0.252,1.03,-0.0262,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
840,551999,4000000,1534321811000,0.00162,0.00152,0.000941,1.0,0.000672,nan,0.255,0.0,0.745,1.0,0.255,1.03,-0.0297,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
859,569557,4100000,1534324066000,0.00155,0.00151,0.000937,1.0,0.00067,nan,0.255,0.0,0.745,1.0,0.255,1.03,-0.0309,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
885,587242,4200000,1534325982000,0.00154,0.00151,0.000937,1.0,0.000669,nan,0.256,0.0,0.744,1.0,0.256,1.03,-0.0311,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
930,602651,4300000,1534327753000,0.0027,0.00154,0.000942,1.0,0.000668,nan,0.261,0.0,0.739,1.0,0.261,1.03,-0.0277,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
938,612999,4400000,1534329253000,0.00124,0.00153,0.000942,1.0,0.000673,nan,0.256,0.0,0.744,1.0,0.256,1.02,-0.0182,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
944,621180,4500000,1534330607000,0.00105,0.00152,0.00094,1.0,0.000676,nan,0.252,0.0,0.748,1.0,0.252,1.01,-0.0112,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
956,629980,4600000,1534332371000,0.00114,0.00152,0.000943,1.0,0.000682,nan,0.248,0.0,0.752,1.0,0.248,1.0,-0.000546,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
964,639046,4700000,1534334282000,0.00108,0.00151,0.00094,1.0,0.000683,nan,0.245,0.0,0.755,1.0,0.245,0.994,0.00556,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
964,647363,4800000,1534336223000,0.000895,0.00149,0.000934,1.0,0.000682,nan,0.241,0.0,0.759,1.0,0.241,0.991,0.00917,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
969,655439,4900000,1534338220000,0.000855,0.00148,0.000932,1.0,0.000684,nan,0.238,0.0,0.762,1.0,0.238,0.984,0.0158,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
977,664136,5000000,1534340324000,0.000864,0.00147,0.00093,1.0,0.000686,nan,0.235,0.0,0.765,1.0,0.235,0.979,0.0211,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
981,672726,5100000,1534342505000,0.000817,0.00146,0.000929,0.999,0.000688,nan,0.231,0.0,0.769,1.0,0.231,0.973,0.0275,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
981,681301,5200000,1534345017000,0.000732,0.00144,0.000927,0.999,0.000691,nan,0.227,0.0,0.773,1.0,0.227,0.966,0.0338,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
993,690211,5300000,1534348283000,0.000792,0.00144,0.000937,0.999,0.000703,nan,0.222,0.0,0.778,1.0,0.222,0.952,0.0484,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1026,713144,5400000,1534352099000,0.00143,0.00144,0.000937,0.999,0.000701,nan,0.225,0.0,0.775,1.0,0.225,0.946,0.0537,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1060,735827,5500000,1534355823000,0.00146,0.00144,0.000938,0.999,0.0007,nan,0.227,0.0,0.773,1.0,0.227,0.941,0.059,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1081,757328,5600000,1534359354000,0.00131,0.00143,0.000934,0.999,0.000697,nan,0.228,0.0,0.772,1.0,0.228,0.938,0.062,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1127,777414,5700000,1534362421000,0.00154,0.00145,0.000941,0.999,0.0007,nan,0.232,0.0,0.768,1.0,0.232,0.929,0.0705,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1147,785410,6000000,1534387000000,0.00223,0.00146,0.000961,0.999,0.000728,nan,0.218,0.0,0.782,1.0,0.218,0.885,0.115,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1175,800693,6100000,1534391894000,0.00189,0.00147,0.000965,0.999,0.000732,nan,0.218,0.0,0.782,1.0,0.218,0.88,0.12,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1208,814229,6200000,1534395699000,0.00213,0.00148,0.000973,0.999,0.000737,nan,0.219,0.0,0.781,1.0,0.219,0.873,0.127,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1214,821623,6300000,1534397928000,0.00188,0.00148,0.000969,0.999,0.000736,nan,0.217,0.0,0.783,1.0,0.217,0.87,0.13,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1222,829651,6400000,1534400142000,0.00173,0.00147,0.000967,0.999,0.000737,nan,0.215,0.0,0.785,1.0,0.215,0.867,0.133,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1228,837160,6500000,1534401980000,0.0016,0.00147,0.00096,0.999,0.000733,nan,0.214,0.0,0.786,1.0,0.214,0.866,0.134,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1233,845427,6600000,1534403754000,0.00147,0.00146,0.000953,0.999,0.000728,nan,0.213,0.0,0.787,1.0,0.213,0.867,0.133,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1244,854390,6700000,1534405748000,0.00144,0.00146,0.000949,0.999,0.000725,nan,0.213,0.0,0.787,1.0,0.213,0.866,0.134,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1248,867011,6800000,1534407692000,0.000413,0.00144,0.000942,0.999,0.000721,nan,0.212,0.0,0.788,1.0,0.212,0.866,0.134,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1268,882591,6900000,1534409775000,0.00095,0.00144,0.000938,0.999,0.000717,nan,0.213,0.0,0.787,1.0,0.213,0.864,0.136,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1280,898977,7000000,1534411756000,0.000864,0.00142,0.000933,0.999,0.000714,nan,0.213,0.0,0.787,1.0,0.213,0.862,0.138,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1288,914122,7100000,1534413572000,0.000775,0.00141,0.000927,0.998,0.00071,nan,0.212,0.0,0.788,1.0,0.212,0.861,0.139,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1296,928183,7200000,1534415178000,0.000734,0.0014,0.000923,0.998,0.000708,nan,0.211,0.0,0.789,1.0,0.211,0.859,0.141,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1298,942947,7300000,1534416750000,0.000631,0.00138,0.000919,0.998,0.000706,nan,0.209,0.0,0.791,1.0,0.209,0.856,0.144,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1310,955731,7400000,1534418460000,0.000671,0.00137,0.000918,0.998,0.000707,nan,0.208,0.0,0.792,1.0,0.208,0.852,0.148,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1316,968555,7500000,1534420152000,0.000647,0.00136,0.000922,0.998,0.000713,nan,0.205,0.0,0.795,1.0,0.205,0.844,0.156,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1326,982195,7600000,1534421958000,0.000657,0.00135,0.000923,0.998,0.000715,nan,0.204,0.0,0.796,1.0,0.204,0.838,0.162,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1346,996554,7700000,1534424198000,0.000733,0.00135,0.000922,0.998,0.000715,nan,0.204,0.0,0.796,1.0,0.204,0.835,0.165,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1350,1011393,7800000,1534426507000,0.000688,0.00133,0.000919,0.998,0.000714,nan,0.203,0.0,0.797,1.0,0.203,0.832,0.168,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1362,1025181,7900000,1534428901000,0.00181,0.00133,0.000919,0.998,0.000715,nan,0.202,0.0,0.798,1.0,0.202,0.828,0.172,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1384,1037257,8000000,1534431501000,0.00182,0.00133,0.00092,0.998,0.000715,nan,0.202,0.0,0.798,1.0,0.202,0.828,0.172,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1424,1050527,8100000,1534434488000,0.00235,0.00136,0.000926,0.998,0.000718,nan,0.204,0.0,0.796,1.0,0.204,0.825,0.175,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1463,1065323,8200000,1534438303000,0.00245,0.00137,0.000925,0.998,0.000715,nan,0.207,0.0,0.793,1.0,0.207,0.827,0.173,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1497,1080997,8300000,1534442273000,0.00237,0.00138,0.00093,0.998,0.000719,nan,0.208,0.0,0.792,1.0,0.208,0.824,0.176,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1529,1104881,8400000,1534445358000,0.00208,0.00138,0.000933,0.998,0.000719,nan,0.209,0.0,0.791,1.0,0.209,0.824,0.176,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
1557,1126287,8500000,1534448098000,0.00192,0.00138,0.000937,0.998,0.000723,nan,0.209,0.0,0.791,1.0,0.209,0.821,0.179,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,2
24,10687,400000,1534215666000,0.00225,0.00225,0.00113,0.998,0.000568,nan,0.49,0.0,0.51,1.0,0.49,0.891,0.109,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
64,34387,500000,1534221203000,0.00186,0.00186,0.00135,0.997,0.000889,nan,0.333,0.0,0.667,1.0,0.333,0.68,0.32,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
87,56748,600000,1534223933000,0.00153,0.00153,0.00112,0.996,0.00075,nan,0.322,0.0,0.678,1.0,0.322,0.728,0.272,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
117,78303,700000,1534225990000,0.00149,0.00149,0.00106,0.997,0.000709,nan,0.324,0.0,0.676,1.0,0.324,0.744,0.256,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
138,99663,800000,1534227870000,0.00138,0.00138,0.000942,0.997,0.000615,nan,0.336,0.0,0.664,1.0,0.336,0.806,0.194,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
164,121362,900000,1534229635000,0.00135,0.00135,0.000882,0.996,0.000564,nan,0.348,0.0,0.652,1.0,0.348,0.84,0.16,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
188,141525,1000000,1534231460000,0.00102,0.00133,0.00086,0.996,0.000553,nan,0.346,0.0,0.654,1.0,0.346,0.821,0.179,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
207,162251,1100000,1534233317000,0.000961,0.00128,0.000818,0.996,0.000526,nan,0.346,0.0,0.654,1.0,0.346,0.819,0.181,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
231,183973,1200000,1534235388000,0.00101,0.00126,0.000801,0.996,0.000514,nan,0.347,0.0,0.653,1.0,0.347,0.809,0.191,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
274,205921,1300000,1534237355000,0.00127,0.00133,0.000813,0.995,0.000511,nan,0.362,0.0,0.638,1.0,0.362,0.797,0.203,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
295,232984,1400000,1534238888000,0.00115,0.00127,0.000785,0.995,0.00049,nan,0.366,0.0,0.634,1.0,0.366,0.8,0.2,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
317,261480,1500000,1534240422000,0.00107,0.00121,0.000769,0.995,0.000481,nan,0.366,0.0,0.634,1.0,0.366,0.796,0.204,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
329,288431,1600000,1534241857000,0.000966,0.00114,0.000751,0.995,0.000475,nan,0.358,0.0,0.642,1.0,0.358,0.789,0.211,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
351,314779,1700000,1534243199000,0.000947,0.00112,0.00074,0.995,0.000469,nan,0.358,0.0,0.642,1.0,0.358,0.784,0.216,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
377,340130,1800000,1534244712000,0.000957,0.00111,0.000723,0.995,0.000452,nan,0.366,0.0,0.634,1.0,0.366,0.79,0.21,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
393,365452,1900000,1534246424000,0.000922,0.00108,0.000716,0.995,0.000451,nan,0.361,0.0,0.639,1.0,0.361,0.784,0.216,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
423,386584,2000000,1534248381000,0.000963,0.00109,0.00073,0.995,0.000464,nan,0.357,0.0,0.643,1.0,0.357,0.769,0.231,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
445,407691,2100000,1534250381000,0.000969,0.00109,0.000744,0.995,0.00048,nan,0.347,0.0,0.653,1.0,0.347,0.751,0.249,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
477,428139,2200000,1534252487000,0.00147,0.00111,0.000762,0.995,0.000495,nan,0.343,0.0,0.657,1.0,0.343,0.731,0.269,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
505,443483,2300000,1534254861000,0.0017,0.00114,0.000776,0.995,0.000508,nan,0.338,0.0,0.662,1.0,0.338,0.704,0.296,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
511,456221,2400000,1534257558000,0.00127,0.00112,0.000784,0.995,0.000526,nan,0.322,0.0,0.678,1.0,0.322,0.673,0.327,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
516,471713,2500000,1534260327000,0.000986,0.00109,0.000787,0.995,0.000539,nan,0.309,0.0,0.691,1.0,0.309,0.65,0.35,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
516,481134,2600000,1534263432000,0.000834,0.00107,0.000786,0.995,0.000549,nan,0.295,0.0,0.705,1.0,0.295,0.629,0.371,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
522,493613,2700000,1534266431000,0.000774,0.00106,0.000802,0.996,0.000573,nan,0.28,0.0,0.72,1.0,0.28,0.602,0.398,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
532,507230,2800000,1534269300000,0.000768,0.00105,0.000821,0.996,0.000597,nan,0.267,0.0,0.733,1.0,0.267,0.578,0.422,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
543,521202,2900000,1534272798000,0.00077,0.00104,0.000822,0.996,0.000602,nan,0.262,0.0,0.738,1.0,0.262,0.567,0.433,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
559,541536,3000000,1534275826000,0.000861,0.00103,0.000819,0.996,0.000602,nan,0.26,0.0,0.74,1.0,0.26,0.565,0.435,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
595,562730,3100000,1534279185000,0.00131,0.00106,0.000837,0.996,0.000614,nan,0.261,0.0,0.739,1.0,0.261,0.559,0.441,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
641,584468,3400000,1534307392000,0.00346,0.0011,0.000914,0.996,0.000698,nan,0.232,0.0,0.768,1.0,0.232,0.512,0.488,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
689,611828,3500000,1534310553000,0.0021,0.00113,0.000923,0.996,0.000699,nan,0.239,0.0,0.761,1.0,0.239,0.513,0.487,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
717,637198,3600000,1534313223000,0.00168,0.00113,0.000922,0.996,0.000696,nan,0.241,0.0,0.759,1.0,0.241,0.512,0.488,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
764,662722,3700000,1534315472000,0.00173,0.00115,0.00092,0.996,0.000687,nan,0.25,0.0,0.75,1.0,0.25,0.517,0.483,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
778,689042,3800000,1534317461000,0.00144,0.00113,0.000912,0.996,0.000681,nan,0.249,0.0,0.751,1.0,0.249,0.516,0.484,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
818,715528,3900000,1534319605000,0.00146,0.00114,0.000911,0.996,0.000676,nan,0.255,0.0,0.745,1.0,0.255,0.518,0.482,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
851,742011,4000000,1534321811000,0.00142,0.00115,0.000907,0.996,0.000669,nan,0.259,0.0,0.741,1.0,0.259,0.521,0.479,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
885,767657,4100000,1534324066000,0.00141,0.00115,0.000904,0.996,0.000663,nan,0.263,0.0,0.737,1.0,0.263,0.523,0.477,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,2
