Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart,SimulationType
53,43997,400000,1534215666000,0.0012,0.0012,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
159,143997,500000,1534221203000,0.00106,0.0011,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
256,243997,600000,1534223933000,0.00097,0.00105,0.987,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
376,343997,700000,1534225990000,0.0012,0.00109,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
485,443997,800000,1534227870000,0.00109,0.00109,0.988,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
586,543997,900000,1534229635000,0.00101,0.00108,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
688,643996,1000000,1534231460000,0.00102,0.00107,0.992,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
792,743996,1100000,1534233317000,0.00104,0.00106,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
909,843996,1200000,1534235388000,0.00117,0.00108,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
1032,943996,1300000,1534237355000,0.00123,0.00109,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
1127,1043996,1400000,1534238888000,0.00095,0.00108,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
1231,1143996,1500000,1534240422000,0.00104,0.00108,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
1332,1243996,1600000,1534241857000,0.00101,0.00107,0.993,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
1422,1343996,1700000,1534243199000,0.0009,0.00106,0.993,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
1506,1443996,1800000,1534244712000,0.00084,0.00104,0.993,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
1610,1543996,1900000,1534246424000,0.00104,0.00104,0.993,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
1723,1643996,2000000,1534248381000,0.00113,0.00105,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
1857,1743996,2100000,1534250381000,0.00134,0.00106,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
2003,1843995,2200000,1534252487000,0.00146,0.00109,0.993,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
2131,1943995,2300000,1534254861000,0.00128,0.0011,0.993,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
2236,2043995,2400000,1534257558000,0.00105,0.00109,0.994,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
2330,2143995,2500000,1534260327000,0.00094,0.00109,0.994,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
2431,2243995,2600000,1534263432000,0.00101,0.00108,0.994,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
2546,2343995,2700000,1534266431000,0.00115,0.00109,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
2659,2443995,2800000,1534269300000,0.00113,0.00109,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
2772,2543995,2900000,1534272798000,0.00113,0.00109,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
2884,2643994,3000000,1534275826000,0.00112,0.00109,0.995,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
3009,2743994,3100000,1534279185000,0.00125,0.0011,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
3120,2843994,3200000,1534284970000,0.00111,0.0011,0.995,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
3268,2943994,3300000,1534301374000,0.00148,0.00111,0.992,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
3399,3043993,3400000,1534307392000,0.00131,0.00112,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
3503,3143993,3500000,1534310553000,0.00104,0.00111,0.995,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
3609,3243993,3600000,1534313223000,0.00106,0.00111,0.995,2.99e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
3724,3343993,3700000,1534315472000,0.00115,0.00111,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
3844,3443993,3800000,1534317461000,0.0012,0.00112,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
3943,3543993,3900000,1534319605000,0.00099,0.00111,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
4057,3643993,4000000,1534321811000,0.00114,0.00111,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
4167,3743993,4100000,1534324066000,0.0011,0.00111,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
4284,3843993,4200000,1534325982000,0.00117,0.00111,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
4404,3943992,4300000,1534327753000,0.0012,0.00112,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
4519,4043992,4400000,1534329253000,0.00115,0.00112,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
4635,4143992,4500000,1534330607000,0.00116,0.00112,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
4773,4243992,4600000,1534332371000,0.00138,0.00112,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
4873,4343992,4700000,1534334282000,0.001,0.00112,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
4974,4443992,4800000,1534336223000,0.00101,0.00112,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
5087,4543992,4900000,1534338220000,0.00113,0.00112,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
5182,4643992,5000000,1534340324000,0.00095,0.00112,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
5287,4743992,5100000,1534342505000,0.00105,0.00111,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
5376,4843992,5200000,1534345017000,0.00089,0.00111,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
5467,4943992,5300000,1534348283000,0.00091,0.00111,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
5595,5043991,5400000,1534352099000,0.00128,0.00111,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
5712,5143991,5500000,1534355823000,0.00117,0.00111,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
5824,5243991,5600000,1534359354000,0.00112,0.00111,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
5937,5343991,5700000,1534362421000,0.00113,0.00111,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
6061,5443991,5800000,1534365625000,0.00124,0.00111,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
6193,5543991,5900000,1534370861000,0.00132,0.00112,0.995,2.98e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
6309,5643990,6000000,1534387000000,0.00116,0.00112,0.994,2.98e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
6448,5743990,6100000,1534391894000,0.00139,0.00112,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
6581,5843990,6200000,1534395699000,0.00133,0.00113,0.995,2.98e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
6698,5943990,6300000,1534397928000,0.00117,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
6818,6043990,6400000,1534400142000,0.0012,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
6938,6143990,6500000,1534401980000,0.0012,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
7075,6243990,6600000,1534403754000,0.00137,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
7192,6343990,6700000,1534405748000,0.00117,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
7291,6443989,6800000,1534407692000,0.00099,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
7394,6543989,6900000,1534409775000,0.00103,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
7510,6643989,7000000,1534411756000,0.00116,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
7623,6743989,7100000,1534413572000,0.00113,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
7740,6843989,7200000,1534415178000,0.00117,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
7852,6943989,7300000,1534416750000,0.00112,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
7967,7043989,7400000,1534418460000,0.00115,0.00113,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
8099,7143989,7500000,1534420152000,0.00132,0.00113,0.995,2.98e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
8224,7243989,7600000,1534421958000,0.00125,0.00114,0.995,2.98e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
8344,7343989,7700000,1534424198000,0.0012,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
8458,7443989,7800000,1534426507000,0.00114,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
8577,7543988,7900000,1534428901000,0.00119,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
8689,7643988,8000000,1534431501000,0.00112,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
8812,7743988,8100000,1534434488000,0.00123,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
8896,7843988,8200000,1534438303000,0.00084,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
9014,7943988,8300000,1534442273000,0.00118,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
9134,8043988,8400000,1534445358000,0.0012,0.00114,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
9259,8143988,8500000,1534448098000,0.00125,0.00114,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
9393,8243988,8600000,1534450774000,0.00134,0.00114,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
9506,8343988,8700000,1534455312000,0.00113,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
9654,8443988,8800000,1534469315000,0.00148,0.00114,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
9787,8543987,8900000,1534477993000,0.00133,0.00115,0.995,2.98e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
9934,8643987,9000000,1534481599000,0.00147,0.00115,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
10045,8743987,9100000,1534484170000,0.00111,0.00115,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
10149,8843987,9200000,1534486329000,0.00104,0.00115,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
10263,8943987,9300000,1534488129000,0.00114,0.00115,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
10388,9043987,9400000,1534489820000,0.00125,0.00115,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
10493,9143987,9500000,1534491491000,0.00105,0.00115,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
10618,9243986,9600000,1534493350000,0.00125,0.00115,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
10725,9343986,9700000,1534495700000,0.00107,0.00115,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
10833,9443986,9800000,1534498003000,0.00108,0.00115,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
10932,9543986,9900000,1534500310000,0.00099,0.00115,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
11054,9643986,10000000,1534502355000,0.00122,0.00115,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
11171,9743986,10100000,1534504275000,0.00117,0.00115,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
11306,9843986,10200000,1534506344000,0.00135,0.00115,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
11452,9943986,10300000,1534508344000,0.00146,0.00115,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
11605,10043986,10400000,1534510463000,0.00153,0.00116,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
11736,10143986,10500000,1534513052000,0.00131,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
11838,10243985,10600000,1534515766000,0.00102,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
11952,10343985,10700000,1534518517000,0.00114,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
12082,10443985,10800000,1534521581000,0.0013,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
12208,10543985,10900000,1534525171000,0.00126,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
12320,10643985,11000000,1534528692000,0.00112,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
12436,10743985,11100000,1534532209000,0.00116,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
12543,10843985,11200000,1534535352000,0.00107,0.00116,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
12685,10943984,11300000,1534538536000,0.00142,0.00116,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
12792,11043984,11400000,1534543569000,0.00107,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
12928,11143984,11500000,1534556144000,0.00136,0.00116,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
13063,11243983,11600000,1534566623000,0.00135,0.00116,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
13192,11343983,11700000,1534570864000,0.00129,0.00116,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
13293,11443983,11800000,1534574160000,0.00101,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
13390,11543983,11900000,1534576963000,0.00097,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
13510,11643983,12000000,1534579522000,0.0012,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
13602,11743983,12100000,1534582059000,0.00092,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
13700,11843982,12200000,1534584444000,0.00098,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
13824,11943982,12300000,1534586907000,0.00124,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
13960,12043982,12400000,1534589382000,0.00136,0.00116,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
14074,12143982,12500000,1534591833000,0.00114,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
14218,12243982,12600000,1534594219000,0.00144,0.00116,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
14342,12343982,12700000,1534597243000,0.00124,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
14456,12443982,12800000,1534600571000,0.00114,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
14560,12543982,12900000,1534603681000,0.00104,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
14678,12643981,13000000,1534606647000,0.00118,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
14787,12743981,13100000,1534610005000,0.00109,0.00116,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
14892,12843981,13200000,1534613215000,0.00105,0.00116,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
15015,12943981,13300000,1534616341000,0.00123,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
15144,13043981,13400000,1534619443000,0.00129,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
15259,13143981,13500000,1534622516000,0.00115,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
15384,13243980,13600000,1534626216000,0.00125,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
15475,13343980,13700000,1534632293000,0.00091,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
15595,13443980,13800000,1534649517000,0.0012,0.00116,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
15726,13543979,13900000,1534656304000,0.00131,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
15830,13643979,14000000,1534660228000,0.00104,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
15930,13743979,14100000,1534663200000,0.001,0.00116,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
16035,13843979,14200000,1534665903000,0.00105,0.00116,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
16140,13943979,14300000,1534668786000,0.00105,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
16239,14043979,14400000,1534671766000,0.00099,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
16355,14143978,14500000,1534674837000,0.00116,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
16480,14243978,14600000,1534677697000,0.00125,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
16611,14343978,14700000,1534680247000,0.00131,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
16727,14443978,14800000,1534682924000,0.00116,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
16844,14543978,14900000,1534685816000,0.00117,0.00116,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
16944,14643978,15000000,1534688843000,0.001,0.00116,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
17072,14743978,15100000,1534692274000,0.00128,0.00116,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
17180,14843977,15200000,1534695398000,0.00108,0.00116,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
17275,14943977,15300000,1534698625000,0.00095,0.00116,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
17407,15043977,15400000,1534701627000,0.00132,0.00116,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
17520,15143977,15500000,1534704482000,0.00113,0.00116,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
17655,15243977,15600000,1534707063000,0.00135,0.00116,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
17807,15343977,15700000,1534709673000,0.00152,0.00116,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Lower
117,43997,400000,1534215666000,0.00266,0.00266,0.983,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Hindsight
337,143997,500000,1534221203000,0.0022,0.00234,0.985,2.95e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Hindsight
524,243997,600000,1534223933000,0.00187,0.00215,0.985,2.95e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Hindsight
741,343997,700000,1534225990000,0.00217,0.00215,0.985,2.95e+02,0.985,2.95e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Hindsight
924,443997,800000,1534227870000,0.00183,0.00208,0.985,2.95e+02,0.985,2.95e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Hindsight
1108,543997,900000,1534229635000,0.00184,0.00204,0.985,2.95e+02,0.985,2.95e+02,LinUCB_Disjoint_Multi,6,0.1,0.0,0.0,0.0,Hindsight
