Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart,SimulationType,SimulationIndex,ChiDF,ChiAlpha
12463,5143991,5500000,1534355823000,0.00288,0.00242,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
12795,5243991,5600000,1534359354000,0.00332,0.00244,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
13089,5343991,5700000,1534362421000,0.00294,0.00245,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
13388,5443991,5800000,1534365625000,0.00299,0.00246,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
13640,5543991,5900000,1534370861000,0.00252,0.00246,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
13973,5643990,6000000,1534387000000,0.00333,0.00248,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
14230,5743990,6100000,1534391894000,0.00257,0.00248,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
14487,5843990,6200000,1534395699000,0.00257,0.00248,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
14716,5943990,6300000,1534397928000,0.00229,0.00248,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
14931,6043990,6400000,1534400142000,0.00215,0.00247,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
15171,6143990,6500000,1534401980000,0.0024,0.00247,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
15376,6243990,6600000,1534403754000,0.00205,0.00246,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
15596,6343990,6700000,1534405748000,0.0022,0.00246,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
15811,6443989,6800000,1534407692000,0.00215,0.00245,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
16014,6543989,6900000,1534409775000,0.00203,0.00245,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
16238,6643989,7000000,1534411756000,0.00224,0.00244,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
16442,6743989,7100000,1534413572000,0.00204,0.00244,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
16669,6843989,7200000,1534415178000,0.00227,0.00244,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
16900,6943989,7300000,1534416750000,0.00231,0.00243,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
17114,7043989,7400000,1534418460000,0.00214,0.00243,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
17335,7143989,7500000,1534420152000,0.00221,0.00243,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
17554,7243989,7600000,1534421958000,0.00219,0.00242,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
17767,7343989,7700000,1534424198000,0.00213,0.00242,0.992,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
17986,7443989,7800000,1534426507000,0.00219,0.00242,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
18215,7543988,7900000,1534428901000,0.00229,0.00241,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
18445,7643988,8000000,1534431501000,0.0023,0.00241,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
18689,7743988,8100000,1534434488000,0.00244,0.00241,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
18935,7843988,8200000,1534438303000,0.00246,0.00241,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
19158,7943988,8300000,1534442273000,0.00223,0.00241,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
19402,8043988,8400000,1534445358000,0.00244,0.00241,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
19654,8143988,8500000,1534448098000,0.00252,0.00241,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
19888,8243988,8600000,1534450774000,0.00234,0.00241,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
20133,8343988,8700000,1534455312000,0.00245,0.00241,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
20405,8443988,8800000,1534469315000,0.00272,0.00242,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
20690,8543987,8900000,1534477993000,0.00285,0.00242,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
20940,8643987,9000000,1534481599000,0.0025,0.00242,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
21146,8743987,9100000,1534484170000,0.00206,0.00242,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
21379,8843987,9200000,1534486329000,0.00233,0.00242,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
21576,8943987,9300000,1534488129000,0.00197,0.00241,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
21777,9043987,9400000,1534489820000,0.00201,0.00241,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
21970,9143987,9500000,1534491491000,0.00193,0.0024,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
22194,9243986,9600000,1534493350000,0.00224,0.0024,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
22411,9343986,9700000,1534495700000,0.00217,0.0024,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
22637,9443986,9800000,1534498003000,0.00226,0.0024,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
22871,9543986,9900000,1534500310000,0.00234,0.0024,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
23087,9643986,10000000,1534502355000,0.00216,0.00239,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
23318,9743986,10100000,1534504275000,0.00231,0.00239,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
23578,9843986,10200000,1534506344000,0.0026,0.0024,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
23815,9943986,10300000,1534508344000,0.00237,0.00239,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
24085,10043986,10400000,1534510463000,0.0027,0.0024,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
24309,10143986,10500000,1534513052000,0.00224,0.0024,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
24532,10243985,10600000,1534515766000,0.00223,0.00239,0.993,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
24767,10343985,10700000,1534518517000,0.00235,0.00239,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
25005,10443985,10800000,1534521581000,0.00238,0.00239,0.993,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
25240,10543985,10900000,1534525171000,0.00235,0.00239,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
25499,10643985,11000000,1534528692000,0.00259,0.0024,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
25752,10743985,11100000,1534532209000,0.00253,0.0024,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
26032,10843985,11200000,1534535352000,0.0028,0.0024,0.992,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
26311,10943984,11300000,1534538536000,0.00279,0.0024,0.992,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
26584,11043984,11400000,1534543569000,0.00273,0.00241,0.99,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
26910,11143984,11500000,1534556144000,0.00326,0.00241,0.989,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
27256,11243983,11600000,1534566623000,0.00346,0.00242,0.99,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
27553,11343983,11700000,1534570864000,0.00297,0.00243,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
27837,11443983,11800000,1534574160000,0.00284,0.00243,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
28157,11543983,11900000,1534576963000,0.0032,0.00244,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
28507,11643983,12000000,1534579522000,0.0035,0.00245,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
28863,11743983,12100000,1534582059000,0.00356,0.00246,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
29179,11843982,12200000,1534584444000,0.00316,0.00246,0.99,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
29489,11943982,12300000,1534586907000,0.0031,0.00247,0.99,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
29793,12043982,12400000,1534589382000,0.00304,0.00247,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
30131,12143982,12500000,1534591833000,0.00338,0.00248,0.99,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
30472,12243982,12600000,1534594219000,0.00341,0.00249,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
30770,12343982,12700000,1534597243000,0.00298,0.00249,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
31100,12443982,12800000,1534600571000,0.0033,0.0025,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
31400,12543982,12900000,1534603681000,0.003,0.0025,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
31703,12643981,13000000,1534606647000,0.00303,0.00251,0.99,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
32030,12743981,13100000,1534610005000,0.00327,0.00251,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
32317,12843981,13200000,1534613215000,0.00287,0.00252,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
32625,12943981,13300000,1534616341000,0.00308,0.00252,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
33002,13043981,13400000,1534619443000,0.00377,0.00253,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
33331,13143981,13500000,1534622516000,0.00329,0.00254,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
33657,13243980,13600000,1534626216000,0.00326,0.00254,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
33961,13343980,13700000,1534632293000,0.00304,0.00255,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
34295,13443980,13800000,1534649517000,0.00334,0.00255,0.99,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
34567,13543979,13900000,1534656304000,0.00272,0.00255,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
34878,13643979,14000000,1534660228000,0.00311,0.00256,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
35202,13743979,14100000,1534663200000,0.00324,0.00256,0.992,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
35509,13843979,14200000,1534665903000,0.00307,0.00256,0.992,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
35796,13943979,14300000,1534668786000,0.00287,0.00257,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
36074,14043979,14400000,1534671766000,0.00278,0.00257,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
36350,14143978,14500000,1534674837000,0.00276,0.00257,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
36645,14243978,14600000,1534677697000,0.00295,0.00257,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
36931,14343978,14700000,1534680247000,0.00286,0.00257,0.99,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
37249,14443978,14800000,1534682924000,0.00318,0.00258,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
37525,14543978,14900000,1534685816000,0.00276,0.00258,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
37831,14643978,15000000,1534688843000,0.00306,0.00258,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
38135,14743978,15100000,1534692274000,0.00304,0.00259,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
38449,14843977,15200000,1534695398000,0.00314,0.00259,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
38717,14943977,15300000,1534698625000,0.00268,0.00259,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
38993,15043977,15400000,1534701627000,0.00276,0.00259,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
39254,15143977,15500000,1534704482000,0.00261,0.00259,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
39546,15243977,15600000,1534707063000,0.00292,0.00259,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
39815,15343977,15700000,1534709673000,0.00269,0.00259,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
