Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,CropPercent,NormalizeTargetValue,TrainPart,RecommendationPart,SimulationType
157,143997,500000,1534221203000,0.00108,0.00109,0.987,2.96e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
268,243997,600000,1534223933000,0.00111,0.0011,0.988,2.96e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
390,343997,700000,1534225990000,0.00122,0.00113,0.988,2.96e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
512,443997,800000,1534227870000,0.00122,0.00115,0.987,2.96e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
623,543997,900000,1534229635000,0.00111,0.00115,0.987,2.96e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
718,643996,1000000,1534231460000,0.00095,0.00111,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
817,743996,1100000,1534233317000,0.00099,0.0011,0.992,2.98e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
918,843996,1200000,1534235388000,0.00101,0.00109,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
1031,943996,1300000,1534237355000,0.00113,0.00109,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
1125,1043996,1400000,1534238888000,0.00094,0.00108,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
1223,1143996,1500000,1534240422000,0.00098,0.00107,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
1330,1243996,1600000,1534241857000,0.00107,0.00107,0.994,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
1412,1343996,1700000,1534243199000,0.00082,0.00105,0.995,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
1509,1443996,1800000,1534244712000,0.00097,0.00105,0.995,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
1621,1543996,1900000,1534246424000,0.00112,0.00105,0.995,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
1738,1643996,2000000,1534248381000,0.00117,0.00106,0.994,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
1846,1743996,2100000,1534250381000,0.00108,0.00106,0.995,2.99e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
1959,1843995,2200000,1534252487000,0.00113,0.00106,0.995,2.99e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
2089,1943995,2300000,1534254861000,0.0013,0.00107,0.996,2.99e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
2195,2043995,2400000,1534257558000,0.00106,0.00107,0.996,2.99e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
2306,2143995,2500000,1534260327000,0.00111,0.00108,0.995,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
2413,2243995,2600000,1534263432000,0.00107,0.00108,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
2528,2343995,2700000,1534266431000,0.00115,0.00108,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
2632,2443995,2800000,1534269300000,0.00104,0.00108,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
2749,2543995,2900000,1534272798000,0.00117,0.00108,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
2874,2643994,3000000,1534275826000,0.00125,0.00109,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
2989,2743994,3100000,1534279185000,0.00115,0.00109,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
3084,2843994,3200000,1534284970000,0.00095,0.00108,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
3219,2943994,3300000,1534301374000,0.00135,0.00109,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
3345,3043993,3400000,1534307392000,0.00126,0.0011,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
3446,3143993,3500000,1534310553000,0.00101,0.0011,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
3552,3243993,3600000,1534313223000,0.00106,0.00109,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
3639,3343993,3700000,1534315472000,0.00087,0.00109,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
3755,3443993,3800000,1534317461000,0.00116,0.00109,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
3849,3543993,3900000,1534319605000,0.00094,0.00109,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
3961,3643993,4000000,1534321811000,0.00112,0.00109,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
4084,3743993,4100000,1534324066000,0.00123,0.00109,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
4184,3843993,4200000,1534325982000,0.001,0.00109,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
4292,3943992,4300000,1534327753000,0.00108,0.00109,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
4378,4043992,4400000,1534329253000,0.00086,0.00108,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
4491,4143992,4500000,1534330607000,0.00113,0.00108,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
4610,4243992,4600000,1534332371000,0.00119,0.00109,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
4734,4343992,4700000,1534334282000,0.00124,0.00109,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
4840,4443992,4800000,1534336223000,0.00106,0.00109,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
4949,4543992,4900000,1534338220000,0.00109,0.00109,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
5049,4643992,5000000,1534340324000,0.001,0.00109,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
5175,4743992,5100000,1534342505000,0.00126,0.00109,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
5271,4843992,5200000,1534345017000,0.00096,0.00109,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
5372,4943992,5300000,1534348283000,0.00101,0.00109,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
5492,5043991,5400000,1534352099000,0.0012,0.00109,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
5595,5143991,5500000,1534355823000,0.00103,0.00109,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
5687,5243991,5600000,1534359354000,0.00092,0.00108,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
5808,5343991,5700000,1534362421000,0.00121,0.00109,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
5928,5443991,5800000,1534365625000,0.0012,0.00109,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
6039,5543991,5900000,1534370861000,0.00111,0.00109,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
6155,5643990,6000000,1534387000000,0.00116,0.00109,0.995,2.98e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
6281,5743990,6100000,1534391894000,0.00126,0.00109,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
6418,5843990,6200000,1534395699000,0.00137,0.0011,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
6527,5943990,6300000,1534397928000,0.00109,0.0011,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
6643,6043990,6400000,1534400142000,0.00116,0.0011,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
6767,6143990,6500000,1534401980000,0.00124,0.0011,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
6889,6243990,6600000,1534403754000,0.00122,0.0011,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
6991,6343990,6700000,1534405748000,0.00102,0.0011,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
7099,6443989,6800000,1534407692000,0.00108,0.0011,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
7190,6543989,6900000,1534409775000,0.00091,0.0011,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
7315,6643989,7000000,1534411756000,0.00125,0.0011,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
7428,6743989,7100000,1534413572000,0.00113,0.0011,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
7551,6843989,7200000,1534415178000,0.00123,0.0011,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
7677,6943989,7300000,1534416750000,0.00126,0.00111,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
7781,7043989,7400000,1534418460000,0.00104,0.0011,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
7854,7143989,7500000,1534420152000,0.00073,0.0011,0.997,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
8001,7243989,7600000,1534421958000,0.00147,0.0011,0.995,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
8133,7343989,7700000,1534424198000,0.00132,0.00111,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
8252,7443989,7800000,1534426507000,0.00119,0.00111,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
8356,7543988,7900000,1534428901000,0.00104,0.00111,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
8468,7643988,8000000,1534431501000,0.00112,0.00111,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
8601,7743988,8100000,1534434488000,0.00133,0.00111,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
8705,7843988,8200000,1534438303000,0.00104,0.00111,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
8839,7943988,8300000,1534442273000,0.00134,0.00111,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
8990,8043988,8400000,1534445358000,0.00151,0.00112,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
9111,8143988,8500000,1534448098000,0.00121,0.00112,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
9246,8243988,8600000,1534450774000,0.00135,0.00112,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
9346,8343988,8700000,1534455312000,0.001,0.00112,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
9482,8443988,8800000,1534469315000,0.00136,0.00112,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
9615,8543987,8900000,1534477993000,0.00133,0.00113,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
9757,8643987,9000000,1534481599000,0.00142,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
9868,8743987,9100000,1534484170000,0.00111,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
9969,8843987,9200000,1534486329000,0.00101,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
10097,8943987,9300000,1534488129000,0.00128,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
10215,9043987,9400000,1534489820000,0.00118,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
10318,9143987,9500000,1534491491000,0.00103,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
10414,9243986,9600000,1534493350000,0.00096,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
10512,9343986,9700000,1534495700000,0.00098,0.00113,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
10597,9443986,9800000,1534498003000,0.00085,0.00112,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
10672,9543986,9900000,1534500310000,0.00075,0.00112,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
10754,9643986,10000000,1534502355000,0.00082,0.00112,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
10866,9743986,10100000,1534504275000,0.00112,0.00112,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
11006,9843986,10200000,1534506344000,0.0014,0.00112,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
11140,9943986,10300000,1534508344000,0.00134,0.00112,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
11288,10043986,10400000,1534510463000,0.00148,0.00112,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
11418,10143986,10500000,1534513052000,0.0013,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
11512,10243985,10600000,1534515766000,0.00094,0.00112,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
11618,10343985,10700000,1534518517000,0.00106,0.00112,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
11742,10443985,10800000,1534521581000,0.00124,0.00112,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
11864,10543985,10900000,1534525171000,0.00122,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
11984,10643985,11000000,1534528692000,0.0012,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
12101,10743985,11100000,1534532209000,0.00117,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
12200,10843985,11200000,1534535352000,0.00099,0.00113,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
12331,10943984,11300000,1534538536000,0.00131,0.00113,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
12434,11043984,11400000,1534543569000,0.00103,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
12558,11143984,11500000,1534556144000,0.00124,0.00113,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
12698,11243983,11600000,1534566623000,0.0014,0.00113,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
12795,11343983,11700000,1534570864000,0.00097,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
12900,11443983,11800000,1534574160000,0.00105,0.00113,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
12990,11543983,11900000,1534576963000,0.0009,0.00113,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
13096,11643983,12000000,1534579522000,0.00106,0.00112,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
13188,11743983,12100000,1534582059000,0.00092,0.00112,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
13300,11843982,12200000,1534584444000,0.00112,0.00112,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
13419,11943982,12300000,1534586907000,0.00119,0.00112,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
13489,12043982,12400000,1534589382000,0.0007,0.00112,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
13597,12143982,12500000,1534591833000,0.00108,0.00112,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
13724,12243982,12600000,1534594219000,0.00127,0.00112,0.995,2.98e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
13846,12343982,12700000,1534597243000,0.00122,0.00112,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
13960,12443982,12800000,1534600571000,0.00114,0.00112,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
14067,12543982,12900000,1534603681000,0.00107,0.00112,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
14180,12643981,13000000,1534606647000,0.00113,0.00112,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
14290,12743981,13100000,1534610005000,0.0011,0.00112,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0,Lower
