Clicks,Impressions,CumClicks,CumImpressions,TotalImpressions,RecommendationSizePercent,Timestamp,Alpha,Method
0.0,25.0,69.0,27726.0,4070000.0,0.01,NA,NA,Regression
0.0,21.0,69.0,27747.0,4080000.0,0.01,NA,NA,Regression
1.0,28.0,70.0,27775.0,4090000.0,0.01,NA,NA,Regression
0.0,19.0,70.0,27794.0,4100000.0,0.01,NA,NA,Regression
0.0,30.0,70.0,27824.0,4110000.0,0.01,NA,NA,Regression
0.0,31.0,70.0,27855.0,4120000.0,0.01,NA,NA,Regression
0.0,22.0,70.0,27877.0,4130000.0,0.01,NA,NA,Regression
0.0,24.0,70.0,27901.0,4140000.0,0.01,NA,NA,Regression
0.0,29.0,70.0,27930.0,4150000.0,0.01,NA,NA,Regression
2.0,26.0,72.0,27956.0,4160000.0,0.01,NA,NA,Regression
0.0,32.0,72.0,27988.0,4170000.0,0.01,NA,NA,Regression
0.0,27.0,72.0,28015.0,4180000.0,0.01,NA,NA,Regression
0.0,26.0,72.0,28041.0,4190000.0,0.01,NA,NA,Regression
0.0,34.0,72.0,28075.0,4200000.0,0.01,NA,NA,Regression
0.0,25.0,72.0,28100.0,4210000.0,0.01,NA,NA,Regression
2.0,29.0,74.0,28129.0,4220000.0,0.01,NA,NA,Regression
0.0,26.0,74.0,28155.0,4230000.0,0.01,NA,NA,Regression
0.0,21.0,74.0,28176.0,4240000.0,0.01,NA,NA,Regression
0.0,30.0,74.0,28206.0,4250000.0,0.01,NA,NA,Regression
1.0,29.0,75.0,28235.0,4260000.0,0.01,NA,NA,Regression
0.0,21.0,75.0,28256.0,4270000.0,0.01,NA,NA,Regression
0.0,39.0,75.0,28295.0,4280000.0,0.01,NA,NA,Regression
3.0,32.0,78.0,28327.0,4290000.0,0.01,NA,NA,Regression
0.0,29.0,78.0,28356.0,4300000.0,0.01,NA,NA,Regression
0.0,22.0,78.0,28378.0,4310000.0,0.01,NA,NA,Regression
0.0,22.0,78.0,28400.0,4320000.0,0.01,NA,NA,Regression
0.0,27.0,78.0,28427.0,4330000.0,0.01,NA,NA,Regression
1.0,27.0,79.0,28454.0,4340000.0,0.01,NA,NA,Regression
0.0,22.0,79.0,28476.0,4350000.0,0.01,NA,NA,Regression
0.0,28.0,79.0,28504.0,4360000.0,0.01,NA,NA,Regression
0.0,25.0,79.0,28529.0,4370000.0,0.01,NA,NA,Regression
1.0,32.0,80.0,28561.0,4380000.0,0.01,NA,NA,Regression
0.0,37.0,80.0,28598.0,4390000.0,0.01,NA,NA,Regression
0.0,26.0,80.0,28624.0,4400000.0,0.01,NA,NA,Regression
0.0,26.0,80.0,28650.0,4410000.0,0.01,NA,NA,Regression
1.0,20.0,81.0,28670.0,4420000.0,0.01,NA,NA,Regression
0.0,17.0,81.0,28687.0,4430000.0,0.01,NA,NA,Regression
1.0,30.0,82.0,28717.0,4440000.0,0.01,NA,NA,Regression
1.0,17.0,83.0,28734.0,4450000.0,0.01,NA,NA,Regression
0.0,26.0,83.0,28760.0,4460000.0,0.01,NA,NA,Regression
0.0,20.0,83.0,28780.0,4470000.0,0.01,NA,NA,Regression
0.0,19.0,83.0,28799.0,4480000.0,0.01,NA,NA,Regression
3.0,27.0,86.0,28826.0,4490000.0,0.01,NA,NA,Regression
1.0,23.0,87.0,28849.0,4500000.0,0.01,NA,NA,Regression
1.0,14.0,88.0,28863.0,4510000.0,0.01,NA,NA,Regression
0.0,22.0,88.0,28885.0,4520000.0,0.01,NA,NA,Regression
0.0,22.0,88.0,28907.0,4530000.0,0.01,NA,NA,Regression
0.0,21.0,88.0,28928.0,4540000.0,0.01,NA,NA,Regression
0.0,25.0,88.0,28953.0,4550000.0,0.01,NA,NA,Regression
0.0,26.0,88.0,28979.0,4560000.0,0.01,NA,NA,Regression
1.0,28.0,89.0,29007.0,4570000.0,0.01,NA,NA,Regression
0.0,33.0,89.0,29040.0,4580000.0,0.01,NA,NA,Regression
1.0,16.0,90.0,29056.0,4590000.0,0.01,NA,NA,Regression
1.0,20.0,91.0,29076.0,4600000.0,0.01,NA,NA,Regression
1.0,12.0,92.0,29088.0,4610000.0,0.01,NA,NA,Regression
1.0,13.0,93.0,29101.0,4620000.0,0.01,NA,NA,Regression
1.0,26.0,94.0,29127.0,4630000.0,0.01,NA,NA,Regression
1.0,21.0,95.0,29148.0,4640000.0,0.01,NA,NA,Regression
1.0,21.0,96.0,29169.0,4650000.0,0.01,NA,NA,Regression
0.0,27.0,96.0,29196.0,4660000.0,0.01,NA,NA,Regression
1.0,26.0,97.0,29222.0,4670000.0,0.01,NA,NA,Regression
0.0,16.0,97.0,29238.0,4680000.0,0.01,NA,NA,Regression
1.0,26.0,98.0,29264.0,4690000.0,0.01,NA,NA,Regression
1.0,33.0,99.0,29297.0,4700000.0,0.01,NA,NA,Regression
0.0,20.0,99.0,29317.0,4710000.0,0.01,NA,NA,Regression
0.0,18.0,99.0,29335.0,4720000.0,0.01,NA,NA,Regression
2.0,18.0,101.0,29353.0,4730000.0,0.01,NA,NA,Regression
0.0,20.0,101.0,29373.0,4740000.0,0.01,NA,NA,Regression
0.0,19.0,101.0,29392.0,4750000.0,0.01,NA,NA,Regression
0.0,20.0,101.0,29412.0,4760000.0,0.01,NA,NA,Regression
0.0,16.0,101.0,29428.0,4770000.0,0.01,NA,NA,Regression
1.0,16.0,102.0,29444.0,4780000.0,0.01,NA,NA,Regression
0.0,27.0,102.0,29471.0,4790000.0,0.01,NA,NA,Regression
0.0,27.0,102.0,29498.0,4800000.0,0.01,NA,NA,Regression
0.0,14.0,102.0,29512.0,4810000.0,0.01,NA,NA,Regression
0.0,21.0,102.0,29533.0,4820000.0,0.01,NA,NA,Regression
0.0,21.0,102.0,29554.0,4830000.0,0.01,NA,NA,Regression
0.0,17.0,102.0,29571.0,4840000.0,0.01,NA,NA,Regression
0.0,19.0,102.0,29590.0,4850000.0,0.01,NA,NA,Regression
1.0,32.0,103.0,29622.0,4860000.0,0.01,NA,NA,Regression
0.0,21.0,103.0,29643.0,4870000.0,0.01,NA,NA,Regression
0.0,22.0,103.0,29665.0,4880000.0,0.01,NA,NA,Regression
1.0,23.0,104.0,29688.0,4890000.0,0.01,NA,NA,Regression
0.0,28.0,104.0,29716.0,4900000.0,0.01,NA,NA,Regression
0.0,18.0,104.0,29734.0,4910000.0,0.01,NA,NA,Regression
1.0,27.0,105.0,29761.0,4920000.0,0.01,NA,NA,Regression
0.0,20.0,105.0,29781.0,4930000.0,0.01,NA,NA,Regression
0.0,24.0,105.0,29805.0,4940000.0,0.01,NA,NA,Regression
0.0,21.0,105.0,29826.0,4950000.0,0.01,NA,NA,Regression
0.0,20.0,105.0,29846.0,4960000.0,0.01,NA,NA,Regression
0.0,25.0,105.0,29871.0,4970000.0,0.01,NA,NA,Regression
0.0,23.0,105.0,29894.0,4980000.0,0.01,NA,NA,Regression
0.0,19.0,105.0,29913.0,4990000.0,0.01,NA,NA,Regression
0.0,22.0,105.0,29935.0,5000000.0,0.01,NA,NA,Regression
0.0,37.0,105.0,29972.0,5010000.0,0.01,NA,NA,Regression
2.0,21.0,107.0,29993.0,5020000.0,0.01,NA,NA,Regression
0.0,18.0,107.0,30011.0,5030000.0,0.01,NA,NA,Regression
0.0,17.0,107.0,30028.0,5040000.0,0.01,NA,NA,Regression
0.0,16.0,107.0,30044.0,5050000.0,0.01,NA,NA,Regression
0.0,31.0,107.0,30075.0,5060000.0,0.01,NA,NA,Regression
1.0,31.0,108.0,30106.0,5070000.0,0.01,NA,NA,Regression
0.0,25.0,108.0,30131.0,5080000.0,0.01,NA,NA,Regression
0.0,13.0,108.0,30144.0,5090000.0,0.01,NA,NA,Regression
0.0,24.0,108.0,30168.0,5100000.0,0.01,NA,NA,Regression
0.0,27.0,108.0,30195.0,5110000.0,0.01,NA,NA,Regression
1.0,30.0,109.0,30225.0,5120000.0,0.01,NA,NA,Regression
0.0,25.0,109.0,30250.0,5130000.0,0.01,NA,NA,Regression
1.0,26.0,110.0,30276.0,5140000.0,0.01,NA,NA,Regression
1.0,20.0,111.0,30296.0,5150000.0,0.01,NA,NA,Regression
0.0,20.0,111.0,30316.0,5160000.0,0.01,NA,NA,Regression
1.0,29.0,112.0,30345.0,5170000.0,0.01,NA,NA,Regression
0.0,27.0,112.0,30372.0,5180000.0,0.01,NA,NA,Regression
0.0,21.0,112.0,30393.0,5190000.0,0.01,NA,NA,Regression
0.0,30.0,112.0,30423.0,5200000.0,0.01,NA,NA,Regression
0.0,25.0,112.0,30448.0,5210000.0,0.01,NA,NA,Regression
0.0,20.0,112.0,30468.0,5220000.0,0.01,NA,NA,Regression
0.0,18.0,112.0,30486.0,5230000.0,0.01,NA,NA,Regression
0.0,11.0,112.0,30497.0,5240000.0,0.01,NA,NA,Regression
0.0,25.0,112.0,30522.0,5250000.0,0.01,NA,NA,Regression
0.0,25.0,112.0,30547.0,5260000.0,0.01,NA,NA,Regression
0.0,18.0,112.0,30565.0,5270000.0,0.01,NA,NA,Regression
1.0,25.0,113.0,30590.0,5280000.0,0.01,NA,NA,Regression
1.0,13.0,114.0,30603.0,5290000.0,0.01,NA,NA,Regression
0.0,22.0,114.0,30625.0,5300000.0,0.01,NA,NA,Regression
0.0,16.0,114.0,30641.0,5310000.0,0.01,NA,NA,Regression
0.0,20.0,114.0,30661.0,5320000.0,0.01,NA,NA,Regression
0.0,12.0,114.0,30673.0,5330000.0,0.01,NA,NA,Regression
0.0,19.0,114.0,30692.0,5340000.0,0.01,NA,NA,Regression
0.0,19.0,114.0,30711.0,5350000.0,0.01,NA,NA,Regression
0.0,19.0,114.0,30730.0,5360000.0,0.01,NA,NA,Regression
1.0,19.0,115.0,30749.0,5370000.0,0.01,NA,NA,Regression
0.0,14.0,115.0,30763.0,5380000.0,0.01,NA,NA,Regression
0.0,17.0,115.0,30780.0,5390000.0,0.01,NA,NA,Regression
0.0,10.0,115.0,30790.0,5400000.0,0.01,NA,NA,Regression
1.0,23.0,116.0,30813.0,5410000.0,0.01,NA,NA,Regression
0.0,17.0,116.0,30830.0,5420000.0,0.01,NA,NA,Regression
0.0,17.0,116.0,30847.0,5430000.0,0.01,NA,NA,Regression
0.0,25.0,116.0,30872.0,5440000.0,0.01,NA,NA,Regression
1.0,26.0,117.0,30898.0,5450000.0,0.01,NA,NA,Regression
0.0,28.0,117.0,30926.0,5460000.0,0.01,NA,NA,Regression
0.0,21.0,117.0,30947.0,5470000.0,0.01,NA,NA,Regression
0.0,35.0,117.0,30982.0,5480000.0,0.01,NA,NA,Regression
0.0,27.0,117.0,31009.0,5490000.0,0.01,NA,NA,Regression
1.0,33.0,118.0,31042.0,5500000.0,0.01,NA,NA,Regression
0.0,38.0,118.0,31080.0,5510000.0,0.01,NA,NA,Regression
0.0,31.0,118.0,31111.0,5520000.0,0.01,NA,NA,Regression
0.0,41.0,118.0,31152.0,5530000.0,0.01,NA,NA,Regression
0.0,30.0,118.0,31182.0,5540000.0,0.01,NA,NA,Regression
0.0,28.0,118.0,31210.0,5550000.0,0.01,NA,NA,Regression
