Clicks,Impressions,TotalImpressions,Method,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks,LearningRate,HiddenLayers
360,62349,600000,NN,1531146406000,0.00551,0.00577,0.0916,8.13e+03,0.00267,inf,0.215,0.0,0.785,1.0,0.215,15.5,-14.5,12,0.2,0.2,0.0,0.5,0.0001,10
371,63614,610000,NN,1531148524000,0.00586,0.00583,0.0916,8.13e+03,0.00268,inf,0.216,0.0,0.784,1.0,0.216,15.4,-14.4,12,0.2,0.2,0.0,0.5,0.0001,10
384,65052,620000,NN,1531150653000,0.00622,0.0059,0.0917,8.13e+03,0.00268,inf,0.218,0.0,0.782,1.0,0.218,15.4,-14.4,12,0.2,0.2,0.0,0.5,0.0001,10
396,66568,630000,NN,1531152831000,0.00639,0.00595,0.0918,8.14e+03,0.00267,inf,0.221,0.0,0.779,1.0,0.221,15.4,-14.4,12,0.2,0.2,0.0,0.5,0.0001,10
404,68095,640000,NN,1531154931000,0.00628,0.00593,0.0919,8.15e+03,0.00267,inf,0.221,0.0,0.779,1.0,0.221,15.4,-14.4,12,0.2,0.2,0.0,0.5,0.0001,10
413,69639,650000,NN,1531156919000,0.00624,0.00593,0.092,8.16e+03,0.00268,inf,0.221,0.0,0.779,1.0,0.221,15.4,-14.4,12,0.2,0.2,0.0,0.5,0.0001,10
424,71348,660000,NN,1531158796000,0.00626,0.00594,0.0922,8.17e+03,0.00268,inf,0.222,0.0,0.778,1.0,0.222,15.3,-14.3,12,0.2,0.2,0.0,0.5,0.0001,10
439,73243,670000,NN,1531160992000,0.00641,0.00599,0.0924,8.19e+03,0.00269,inf,0.225,0.0,0.775,1.0,0.225,15.3,-14.3,12,0.2,0.2,0.0,0.5,0.0001,10
453,75245,680000,NN,1531162911000,0.00646,0.00602,0.0926,8.21e+03,0.00271,inf,0.226,0.0,0.774,1.0,0.226,15.2,-14.2,12,0.2,0.2,0.0,0.5,0.0001,10
466,77337,690000,NN,1531164809000,0.00644,0.00603,0.0928,8.23e+03,0.00271,inf,0.228,0.0,0.772,1.0,0.228,15.2,-14.2,12,0.2,0.2,0.0,0.5,0.0001,10
485,79419,700000,NN,1531166846000,0.00665,0.00611,0.093,8.25e+03,0.00273,inf,0.231,0.0,0.769,1.0,0.231,15.1,-14.1,12,0.2,0.2,0.0,0.5,0.0001,10
499,81266,710000,NN,1531168918000,0.0067,0.00614,0.0932,8.26e+03,0.00275,inf,0.232,0.0,0.768,1.0,0.232,15.0,-14.0,12,0.2,0.2,0.0,0.5,0.0001,10
518,83213,720000,NN,1531171813000,0.0069,0.00622,0.0934,8.28e+03,0.00277,inf,0.234,0.0,0.766,1.0,0.234,14.9,-13.9,12,0.2,0.2,0.0,0.5,0.0001,10
530,84977,730000,NN,1531185503000,0.00518,0.00624,0.0935,8.29e+03,0.00278,inf,0.234,0.0,0.766,1.0,0.234,14.8,-13.8,12,0.2,0.2,0.0,0.5,0.0001,10
535,86441,740000,NN,1531196969000,0.00419,0.00619,0.0935,8.29e+03,0.00276,inf,0.234,0.0,0.766,1.0,0.234,14.9,-13.9,12,0.2,0.2,0.0,0.5,0.0001,10
541,87520,750000,NN,1531200364000,0.00459,0.00618,0.0935,8.29e+03,0.00276,inf,0.234,0.0,0.766,1.0,0.234,14.9,-13.9,12,0.2,0.2,0.0,0.5,0.0001,10
545,88545,760000,NN,1531202607000,0.00444,0.00616,0.0933,8.28e+03,0.00274,inf,0.234,0.0,0.766,1.0,0.234,15.0,-14.0,12,0.2,0.2,0.0,0.5,0.0001,10
553,89522,770000,NN,1531204516000,0.00508,0.00618,0.0932,8.27e+03,0.00272,inf,0.235,0.0,0.765,1.0,0.235,15.1,-14.1,12,0.2,0.2,0.0,0.5,0.0001,10
560,90544,780000,NN,1531206234000,0.00535,0.00618,0.0931,8.26e+03,0.00271,inf,0.235,0.0,0.765,1.0,0.235,15.1,-14.1,12,0.2,0.2,0.0,0.5,0.0001,10
564,91430,790000,NN,1531207753000,0.00525,0.00617,0.093,8.25e+03,0.00268,inf,0.235,0.0,0.765,1.0,0.235,15.2,-14.2,12,0.2,0.2,0.0,0.5,0.0001,10
569,92379,800000,NN,1531209349000,0.00526,0.00616,0.0929,8.24e+03,0.00267,inf,0.236,0.0,0.764,1.0,0.236,15.3,-14.3,12,0.2,0.2,0.0,0.5,0.0001,10
571,93337,810000,NN,1531211009000,0.00494,0.00612,0.0928,8.23e+03,0.00264,inf,0.235,0.0,0.765,1.0,0.235,15.4,-14.4,12,0.2,0.2,0.0,0.5,0.0001,10
577,94291,820000,NN,1531212747000,0.00506,0.00612,0.0927,8.22e+03,0.00262,inf,0.236,0.0,0.764,1.0,0.236,15.5,-14.5,12,0.2,0.2,0.0,0.5,0.0001,10
579,95241,830000,NN,1531214477000,0.00481,0.00608,0.0926,8.21e+03,0.0026,inf,0.235,0.0,0.765,1.0,0.235,15.6,-14.6,12,0.2,0.2,0.0,0.5,0.0001,10
586,96134,840000,NN,1531216000000,0.00503,0.0061,0.0924,8.2e+03,0.00258,inf,0.236,0.0,0.764,1.0,0.236,15.6,-14.6,12,0.2,0.2,0.0,0.5,0.0001,10
591,97197,850000,NN,1531217491000,0.00524,0.00608,0.0924,8.2e+03,0.00257,inf,0.237,0.0,0.763,1.0,0.237,15.7,-14.7,12,0.2,0.2,0.0,0.5,0.0001,10
601,98434,860000,NN,1531218803000,0.00719,0.00611,0.0923,8.19e+03,0.00255,inf,0.239,0.0,0.761,1.0,0.239,15.8,-14.8,12,0.2,0.2,0.0,0.5,0.0001,10
604,99832,870000,NN,1531220183000,0.00499,0.00605,0.0923,8.19e+03,0.00253,inf,0.238,0.0,0.762,1.0,0.238,15.9,-14.9,12,0.2,0.2,0.0,0.5,0.0001,10
612,101052,880000,NN,1531221660000,0.00542,0.00606,0.0923,8.19e+03,0.00253,inf,0.239,0.0,0.761,1.0,0.239,15.9,-14.9,12,0.2,0.2,0.0,0.5,0.0001,10
623,102464,890000,NN,1531223228000,0.00599,0.00608,0.0923,8.19e+03,0.00251,inf,0.241,0.0,0.759,1.0,0.241,15.9,-14.9,12,0.2,0.2,0.0,0.5,0.0001,10
627,103847,900000,NN,1531224925000,0.0054,0.00604,0.0923,8.19e+03,0.0025,inf,0.241,0.0,0.759,1.0,0.241,16.0,-15.0,12,0.2,0.2,0.0,0.5,0.0001,10
633,105216,910000,NN,1531226586000,0.00524,0.00602,0.0923,8.2e+03,0.00249,inf,0.24,0.0,0.76,1.0,0.24,16.0,-15.0,12,0.2,0.2,0.0,0.5,0.0001,10
641,106587,920000,NN,1531228193000,0.00532,0.00601,0.0924,8.2e+03,0.00249,inf,0.241,0.0,0.759,1.0,0.241,16.1,-15.1,12,0.2,0.2,0.0,0.5,0.0001,10
648,108036,930000,NN,1531229863000,0.00526,0.006,0.0924,8.2e+03,0.00248,inf,0.241,0.0,0.759,1.0,0.241,16.1,-15.1,12,0.2,0.2,0.0,0.5,0.0001,10
653,109755,940000,NN,1531231690000,0.00495,0.00595,0.0925,8.21e+03,0.00248,inf,0.241,0.0,0.759,1.0,0.241,16.1,-15.1,12,0.2,0.2,0.0,0.5,0.0001,10
659,111672,950000,NN,1531233614000,0.00472,0.0059,0.0926,8.23e+03,0.00247,inf,0.241,0.0,0.759,1.0,0.241,16.2,-15.2,12,0.2,0.2,0.0,0.5,0.0001,10
667,113740,960000,NN,1531235598000,0.00462,0.00586,0.0928,8.24e+03,0.00247,inf,0.24,0.0,0.76,1.0,0.24,16.2,-15.2,12,0.2,0.2,0.0,0.5,0.0001,10
677,115957,970000,NN,1531237572000,0.0046,0.00584,0.093,8.26e+03,0.00246,inf,0.242,0.0,0.758,1.0,0.242,16.2,-15.2,12,0.2,0.2,0.0,0.5,0.0001,10
687,118181,980000,NN,1531239731000,0.00459,0.00581,0.0932,8.27e+03,0.00247,inf,0.241,0.0,0.759,1.0,0.241,16.2,-15.2,12,0.2,0.2,0.0,0.5,0.0001,10
698,120343,990000,NN,1531241737000,0.00464,0.0058,0.0933,8.29e+03,0.00247,inf,0.243,0.0,0.757,1.0,0.243,16.2,-15.2,12,0.2,0.2,0.0,0.5,0.0001,10
708,122566,1000000,NN,1531243738000,0.00463,0.00578,0.0935,8.31e+03,0.00248,inf,0.242,0.0,0.758,1.0,0.242,16.2,-15.2,12,0.2,0.2,0.0,0.5,0.0001,10
720,125012,1010000,NN,1531245667000,0.00465,0.00576,0.0938,8.33e+03,0.00248,inf,0.243,0.0,0.757,1.0,0.243,16.2,-15.2,12,0.2,0.2,0.0,0.5,0.0001,10
731,127471,1020000,NN,1531247731000,0.00464,0.00573,0.094,8.35e+03,0.00248,inf,0.244,0.0,0.756,1.0,0.244,16.2,-15.2,12,0.2,0.2,0.0,0.5,0.0001,10
748,130035,1030000,NN,1531249459000,0.00479,0.00575,0.0942,8.37e+03,0.00249,inf,0.246,0.0,0.754,1.0,0.246,16.2,-15.2,12,0.2,0.2,0.0,0.5,0.0001,10
766,132686,1040000,NN,1531251643000,0.00494,0.00577,0.0944,8.39e+03,0.00249,inf,0.248,0.0,0.752,1.0,0.248,16.1,-15.1,12,0.2,0.2,0.0,0.5,0.0001,10
779,135171,1050000,NN,1531253665000,0.00496,0.00576,0.0947,8.41e+03,0.00251,inf,0.248,0.0,0.752,1.0,0.248,16.1,-15.1,12,0.2,0.2,0.0,0.5,0.0001,10
794,137889,1060000,NN,1531256223000,0.00499,0.00576,0.0949,8.43e+03,0.00251,inf,0.249,0.0,0.751,1.0,0.249,16.0,-15.0,12,0.2,0.2,0.0,0.5,0.0001,10
804,140420,1070000,NN,1531263018000,0.00231,0.00573,0.0951,8.44e+03,0.00251,inf,0.249,0.0,0.751,1.0,0.249,16.0,-15.0,12,0.2,0.2,0.0,0.5,0.0001,10
812,143262,1080000,NN,1531280274000,0.00275,0.00567,0.0953,8.47e+03,0.0025,inf,0.25,0.0,0.75,1.0,0.25,16.1,-15.1,12,0.2,0.2,0.0,0.5,0.0001,10
821,146517,1090000,NN,1531284669000,0.00276,0.0056,0.0956,8.49e+03,0.0025,inf,0.251,0.0,0.749,1.0,0.251,16.2,-15.2,12,0.2,0.2,0.0,0.5,0.0001,10
830,149017,1100000,NN,1531287508000,0.00299,0.00557,0.0958,8.51e+03,0.00248,inf,0.252,0.0,0.748,1.0,0.252,16.2,-15.2,12,0.2,0.2,0.0,0.5,0.0001,10
839,151141,1110000,NN,1531289836000,0.00323,0.00555,0.0959,8.52e+03,0.00247,inf,0.253,0.0,0.747,1.0,0.253,16.3,-15.3,12,0.2,0.2,0.0,0.5,0.0001,10
843,152854,1120000,NN,1531291626000,0.00311,0.00552,0.0959,8.52e+03,0.00245,inf,0.254,0.0,0.746,1.0,0.254,16.4,-15.4,12,0.2,0.2,0.0,0.5,0.0001,10
846,154175,1130000,NN,1531293077000,0.00303,0.00549,0.0959,8.52e+03,0.00244,inf,0.253,0.0,0.747,1.0,0.253,16.5,-15.5,12,0.2,0.2,0.0,0.5,0.0001,10
849,155372,1140000,NN,1531294497000,0.00299,0.00546,0.0958,8.52e+03,0.00243,inf,0.253,0.0,0.747,1.0,0.253,16.5,-15.5,12,0.2,0.2,0.0,0.5,0.0001,10
854,156534,1150000,NN,1531295902000,0.00308,0.00546,0.0958,8.51e+03,0.00242,inf,0.253,0.0,0.747,1.0,0.253,16.6,-15.6,12,0.2,0.2,0.0,0.5,0.0001,10
859,157447,1160000,NN,1531297173000,0.00321,0.00546,0.0957,8.5e+03,0.00241,inf,0.253,0.0,0.747,1.0,0.253,16.6,-15.6,12,0.2,0.2,0.0,0.5,0.0001,10
865,158336,1170000,NN,1531298617000,0.00338,0.00546,0.0956,8.5e+03,0.0024,inf,0.253,0.0,0.747,1.0,0.253,16.7,-15.7,12,0.2,0.2,0.0,0.5,0.0001,10
872,159373,1180000,NN,1531300121000,0.00356,0.00547,0.0955,8.49e+03,0.00238,inf,0.254,0.0,0.746,1.0,0.254,16.7,-15.7,12,0.2,0.2,0.0,0.5,0.0001,10
877,160338,1190000,NN,1531301576000,0.00364,0.00547,0.0955,8.48e+03,0.00237,inf,0.254,0.0,0.746,1.0,0.254,16.8,-15.8,12,0.2,0.2,0.0,0.5,0.0001,10
880,161265,1200000,NN,1531303080000,0.00362,0.00546,0.0954,8.48e+03,0.00236,inf,0.254,0.0,0.746,1.0,0.254,16.8,-15.8,12,0.2,0.2,0.0,0.5,0.0001,10
886,162193,1210000,NN,1531304333000,0.00589,0.00546,0.0953,8.47e+03,0.00235,inf,0.254,0.0,0.746,1.0,0.254,16.9,-15.9,12,0.2,0.2,0.0,0.5,0.0001,10
889,163214,1220000,NN,1531305532000,0.00428,0.00545,0.0952,8.46e+03,0.00234,inf,0.254,0.0,0.746,1.0,0.254,17.0,-16.0,12,0.2,0.2,0.0,0.5,0.0001,10
901,164318,1230000,NN,1531307017000,0.00672,0.00548,0.0952,8.46e+03,0.00233,inf,0.256,0.0,0.744,1.0,0.256,17.0,-16.0,12,0.2,0.2,0.0,0.5,0.0001,10
910,165378,1240000,NN,1531308567000,0.00719,0.0055,0.0951,8.45e+03,0.00232,inf,0.257,0.0,0.743,1.0,0.257,17.0,-16.0,12,0.2,0.2,0.0,0.5,0.0001,10
913,166460,1250000,NN,1531310326000,0.00625,0.00548,0.095,8.45e+03,0.00231,inf,0.257,0.0,0.743,1.0,0.257,17.1,-16.1,12,0.2,0.2,0.0,0.5,0.0001,10
918,167530,1260000,NN,1531312103000,0.00598,0.00548,0.095,8.44e+03,0.0023,inf,0.257,0.0,0.743,1.0,0.257,17.1,-16.1,12,0.2,0.2,0.0,0.5,0.0001,10
924,168646,1270000,NN,1531313779000,0.00589,0.00548,0.0949,8.44e+03,0.0023,inf,0.257,0.0,0.743,1.0,0.257,17.2,-16.2,12,0.2,0.2,0.0,0.5,0.0001,10
931,169881,1280000,NN,1531315640000,0.00586,0.00548,0.0949,8.43e+03,0.00229,inf,0.257,0.0,0.743,1.0,0.257,17.2,-16.2,12,0.2,0.2,0.0,0.5,0.0001,10
934,171149,1290000,NN,1531317423000,0.00541,0.00546,0.0948,8.43e+03,0.00229,inf,0.256,0.0,0.744,1.0,0.256,17.2,-16.2,12,0.2,0.2,0.0,0.5,0.0001,10
944,172341,1300000,NN,1531319405000,0.00573,0.00548,0.0948,8.43e+03,0.00228,inf,0.257,0.0,0.743,1.0,0.257,17.2,-16.2,12,0.2,0.2,0.0,0.5,0.0001,10
949,173585,1310000,NN,1531321200000,0.00556,0.00547,0.0947,8.42e+03,0.00228,inf,0.257,0.0,0.743,1.0,0.257,17.2,-16.2,12,0.2,0.2,0.0,0.5,0.0001,10
960,175217,1320000,NN,1531323186000,0.00569,0.00548,0.0948,8.42e+03,0.00228,inf,0.258,0.0,0.742,1.0,0.258,17.2,-16.2,12,0.2,0.2,0.0,0.5,0.0001,10
975,177056,1330000,NN,1531325396000,0.00598,0.00551,0.0948,8.43e+03,0.00228,inf,0.259,0.0,0.741,1.0,0.259,17.2,-16.2,12,0.2,0.2,0.0,0.5,0.0001,10
986,178903,1340000,NN,1531327624000,0.00598,0.00551,0.0949,8.43e+03,0.00228,inf,0.26,0.0,0.74,1.0,0.26,17.2,-16.2,12,0.2,0.2,0.0,0.5,0.0001,10
999,180894,1350000,NN,1531329744000,0.00604,0.00552,0.0949,8.44e+03,0.00229,inf,0.26,0.0,0.74,1.0,0.26,17.1,-16.1,12,0.2,0.2,0.0,0.5,0.0001,10
1013,182896,1360000,NN,1531331783000,0.00612,0.00554,0.095,8.45e+03,0.00229,inf,0.261,0.0,0.739,1.0,0.261,17.1,-16.1,12,0.2,0.2,0.0,0.5,0.0001,10
1033,185109,1370000,NN,1531334066000,0.0064,0.00558,0.0951,8.46e+03,0.00229,inf,0.264,0.0,0.736,1.0,0.264,17.1,-16.1,12,0.2,0.2,0.0,0.5,0.0001,10
1049,187463,1380000,NN,1531335903000,0.00643,0.0056,0.0952,8.47e+03,0.00229,inf,0.265,0.0,0.735,1.0,0.265,17.1,-16.1,12,0.2,0.2,0.0,0.5,0.0001,10
1064,189972,1390000,NN,1531338119000,0.00639,0.0056,0.0954,8.48e+03,0.00229,inf,0.266,0.0,0.734,1.0,0.266,17.1,-16.1,12,0.2,0.2,0.0,0.5,0.0001,10
1078,192241,1400000,NN,1531340225000,0.00638,0.00561,0.0955,8.49e+03,0.00229,inf,0.267,0.0,0.733,1.0,0.267,17.1,-16.1,12,0.2,0.2,0.0,0.5,0.0001,10
1089,194654,1410000,NN,1531342924000,0.00624,0.00559,0.0956,8.5e+03,0.0023,inf,0.267,0.0,0.733,1.0,0.267,17.0,-16.0,12,0.2,0.2,0.0,0.5,0.0001,10
1109,197102,1420000,NN,1531351318000,0.00855,0.00563,0.0957,8.51e+03,0.0023,inf,0.268,0.0,0.732,1.0,0.268,17.0,-16.0,12,0.2,0.2,0.0,0.5,0.0001,10
1117,199287,1430000,NN,1531369501000,0.00469,0.0056,0.0958,8.52e+03,0.0023,inf,0.269,0.0,0.731,1.0,0.269,17.0,-16.0,12,0.2,0.2,0.0,0.5,0.0001,10
1121,201093,1440000,NN,1531373800000,0.00372,0.00557,0.0958,8.52e+03,0.00229,inf,0.269,0.0,0.731,1.0,0.269,17.1,-16.1,12,0.2,0.2,0.0,0.5,0.0001,10
1128,202728,1450000,NN,1531376336000,0.00386,0.00556,0.0958,8.52e+03,0.00228,inf,0.269,0.0,0.731,1.0,0.269,17.1,-16.1,12,0.2,0.2,0.0,0.5,0.0001,10
1135,204188,1460000,NN,1531378380000,0.00404,0.00556,0.0958,8.52e+03,0.00227,inf,0.27,0.0,0.73,1.0,0.27,17.2,-16.2,12,0.2,0.2,0.0,0.5,0.0001,10
1139,205482,1470000,NN,1531380197000,0.0039,0.00554,0.0958,8.52e+03,0.00226,inf,0.27,0.0,0.73,1.0,0.27,17.2,-16.2,12,0.2,0.2,0.0,0.5,0.0001,10
1148,206652,1480000,NN,1531381734000,0.00434,0.00556,0.0957,8.51e+03,0.00226,inf,0.27,0.0,0.73,1.0,0.27,17.2,-16.2,12,0.2,0.2,0.0,0.5,0.0001,10
1153,207823,1490000,NN,1531383373000,0.00433,0.00555,0.0957,8.51e+03,0.00225,inf,0.27,0.0,0.73,1.0,0.27,17.3,-16.3,12,0.2,0.2,0.0,0.5,0.0001,10
1155,209083,1500000,NN,1531385107000,0.00406,0.00552,0.0957,8.51e+03,0.00225,inf,0.27,0.0,0.73,1.0,0.27,17.3,-16.3,12,0.2,0.2,0.0,0.5,0.0001,10
1158,210239,1510000,NN,1531386959000,0.00394,0.00551,0.0956,8.5e+03,0.00224,inf,0.27,0.0,0.73,1.0,0.27,17.4,-16.4,12,0.2,0.2,0.0,0.5,0.0001,10
1165,211344,1520000,NN,1531388666000,0.00411,0.00551,0.0956,8.5e+03,0.00223,inf,0.27,0.0,0.73,1.0,0.27,17.4,-16.4,12,0.2,0.2,0.0,0.5,0.0001,10
1169,212539,1530000,NN,1531390366000,0.00336,0.0055,0.0955,8.5e+03,0.00223,inf,0.27,0.0,0.73,1.0,0.27,17.4,-16.4,12,0.2,0.2,0.0,0.5,0.0001,10
1172,213664,1540000,NN,1531391762000,0.00291,0.00549,0.0955,8.49e+03,0.00222,inf,0.269,0.0,0.731,1.0,0.269,17.5,-16.5,12,0.2,0.2,0.0,0.5,0.0001,10
1177,214907,1550000,NN,1531393262000,0.00337,0.00548,0.0954,8.49e+03,0.00221,inf,0.269,0.0,0.731,1.0,0.269,17.5,-16.5,12,0.2,0.2,0.0,0.5,0.0001,10
1183,216197,1560000,NN,1531395080000,0.00376,0.00547,0.0954,8.49e+03,0.00221,inf,0.27,0.0,0.73,1.0,0.27,17.6,-16.6,12,0.2,0.2,0.0,0.5,0.0001,10
1189,217496,1570000,NN,1531396997000,0.00396,0.00547,0.0954,8.48e+03,0.0022,inf,0.27,0.0,0.73,1.0,0.27,17.6,-16.6,12,0.2,0.2,0.0,0.5,0.0001,10
1194,218981,1580000,NN,1531398777000,0.00384,0.00545,0.0954,8.48e+03,0.00219,inf,0.27,0.0,0.73,1.0,0.27,17.6,-16.6,12,0.2,0.2,0.0,0.5,0.0001,10
1202,220390,1590000,NN,1531400537000,0.00414,0.00545,0.0954,8.48e+03,0.00219,inf,0.27,0.0,0.73,1.0,0.27,17.7,-16.7,12,0.2,0.2,0.0,0.5,0.0001,10
1211,221856,1600000,NN,1531402278000,0.00444,0.00546,0.0953,8.48e+03,0.00218,inf,0.271,0.0,0.729,1.0,0.271,17.7,-16.7,12,0.2,0.2,0.0,0.5,0.0001,10
1218,223439,1610000,NN,1531404354000,0.00444,0.00545,0.0953,8.48e+03,0.00218,inf,0.271,0.0,0.729,1.0,0.271,17.7,-16.7,12,0.2,0.2,0.0,0.5,0.0001,10
1226,224915,1620000,NN,1531406176000,0.00455,0.00545,0.0953,8.48e+03,0.00218,inf,0.271,0.0,0.729,1.0,0.271,17.7,-16.7,12,0.2,0.2,0.0,0.5,0.0001,10
1235,226525,1630000,NN,1531407973000,0.00466,0.00545,0.0953,8.48e+03,0.00217,inf,0.272,0.0,0.728,1.0,0.272,17.7,-16.7,12,0.2,0.2,0.0,0.5,0.0001,10
1247,228208,1640000,NN,1531409990000,0.00492,0.00546,0.0954,8.48e+03,0.00217,inf,0.273,0.0,0.727,1.0,0.273,17.7,-16.7,12,0.2,0.2,0.0,0.5,0.0001,10
1261,230062,1650000,NN,1531412247000,0.00519,0.00548,0.0954,8.49e+03,0.00217,inf,0.273,0.0,0.727,1.0,0.273,17.7,-16.7,12,0.2,0.2,0.0,0.5,0.0001,10
1274,232026,1660000,NN,1531414664000,0.00533,0.00549,0.0954,8.49e+03,0.00218,inf,0.274,0.0,0.726,1.0,0.274,17.7,-16.7,12,0.2,0.2,0.0,0.5,0.0001,10
1290,234244,1670000,NN,1531416880000,0.00552,0.00551,0.0955,8.5e+03,0.00218,inf,0.274,0.0,0.726,1.0,0.274,17.6,-16.6,12,0.2,0.2,0.0,0.5,0.0001,10
1315,236637,1680000,NN,1531419218000,0.00599,0.00556,0.0956,8.5e+03,0.00219,inf,0.277,0.0,0.723,1.0,0.277,17.6,-16.6,12,0.2,0.2,0.0,0.5,0.0001,10
1340,239280,1690000,NN,1531421594000,0.00633,0.0056,0.0957,8.51e+03,0.00219,inf,0.279,0.0,0.721,1.0,0.279,17.5,-16.5,12,0.2,0.2,0.0,0.5,0.0001,10
1363,241978,1700000,NN,1531423831000,0.00653,0.00563,0.0958,8.52e+03,0.00219,inf,0.281,0.0,0.719,1.0,0.281,17.5,-16.5,12,0.2,0.2,0.0,0.5,0.0001,10
1386,244817,1710000,NN,1531426097000,0.00666,0.00566,0.096,8.54e+03,0.0022,inf,0.282,0.0,0.718,1.0,0.282,17.4,-16.4,12,0.2,0.2,0.0,0.5,0.0001,10
1415,247515,1720000,NN,1531428700000,0.00697,0.00572,0.0961,8.54e+03,0.0022,inf,0.285,0.0,0.715,1.0,0.285,17.3,-16.3,12,0.2,0.2,0.0,0.5,0.0001,10
1434,250219,1730000,NN,1531433991000,0.00926,0.00573,0.0962,8.55e+03,0.00221,inf,0.286,0.0,0.714,1.0,0.286,17.3,-16.3,12,0.2,0.2,0.0,0.5,0.0001,10
1444,252510,1740000,NN,1531452298000,0.00459,0.00572,0.0962,8.56e+03,0.00221,inf,0.286,0.0,0.714,1.0,0.286,17.3,-16.3,12,0.2,0.2,0.0,0.5,0.0001,10
1453,254837,1750000,NN,1531457863000,0.00423,0.0057,0.0963,8.56e+03,0.00221,inf,0.286,0.0,0.714,1.0,0.286,17.3,-16.3,12,0.2,0.2,0.0,0.5,0.0001,10
1467,256807,1760000,NN,1531460622000,0.00508,0.00571,0.0963,8.57e+03,0.0022,inf,0.287,0.0,0.713,1.0,0.287,17.3,-16.3,12,0.2,0.2,0.0,0.5,0.0001,10
1475,258520,1770000,NN,1531462674000,0.00499,0.00571,0.0963,8.57e+03,0.0022,inf,0.287,0.0,0.713,1.0,0.287,17.3,-16.3,12,0.2,0.2,0.0,0.5,0.0001,10
1481,260107,1780000,NN,1531464475000,0.0048,0.00569,0.0963,8.57e+03,0.0022,inf,0.287,0.0,0.713,1.0,0.287,17.3,-16.3,12,0.2,0.2,0.0,0.5,0.0001,10
1487,261632,1790000,NN,1531466048000,0.00469,0.00568,0.0963,8.57e+03,0.0022,inf,0.286,0.0,0.714,1.0,0.286,17.3,-16.3,12,0.2,0.2,0.0,0.5,0.0001,10
1494,263035,1800000,NN,1531467563000,0.00472,0.00568,0.0963,8.56e+03,0.0022,inf,0.286,0.0,0.714,1.0,0.286,17.3,-16.3,12,0.2,0.2,0.0,0.5,0.0001,10
1503,264403,1810000,NN,1531468953000,0.0049,0.00568,0.0962,8.56e+03,0.00219,inf,0.287,0.0,0.713,1.0,0.287,17.4,-16.4,12,0.2,0.2,0.0,0.5,0.0001,10
1510,265697,1820000,NN,1531470409000,0.00494,0.00568,0.0962,8.56e+03,0.00219,inf,0.287,0.0,0.713,1.0,0.287,17.4,-16.4,12,0.2,0.2,0.0,0.5,0.0001,10
1516,267075,1830000,NN,1531471963000,0.00489,0.00568,0.0962,8.56e+03,0.00218,inf,0.287,0.0,0.713,1.0,0.287,17.4,-16.4,12,0.2,0.2,0.0,0.5,0.0001,10
1524,268414,1840000,NN,1531473512000,0.00497,0.00568,0.0962,8.55e+03,0.00218,inf,0.288,0.0,0.712,1.0,0.288,17.5,-16.5,12,0.2,0.2,0.0,0.5,0.0001,10
1528,269782,1850000,NN,1531475081000,0.00483,0.00566,0.0961,8.55e+03,0.00217,inf,0.288,0.0,0.712,1.0,0.288,17.5,-16.5,12,0.2,0.2,0.0,0.5,0.0001,10
1533,270989,1860000,NN,1531476404000,0.00898,0.00566,0.0961,8.55e+03,0.00217,inf,0.287,0.0,0.713,1.0,0.287,17.5,-16.5,12,0.2,0.2,0.0,0.5,0.0001,10
1543,272399,1870000,NN,1531477691000,0.00745,0.00566,0.096,8.54e+03,0.00217,inf,0.288,0.0,0.712,1.0,0.288,17.5,-16.5,12,0.2,0.2,0.0,0.5,0.0001,10
1554,273899,1880000,NN,1531478998000,0.0074,0.00567,0.096,8.54e+03,0.00216,inf,0.289,0.0,0.711,1.0,0.289,17.5,-16.5,12,0.2,0.2,0.0,0.5,0.0001,10
1565,275417,1890000,NN,1531480540000,0.00735,0.00568,0.096,8.54e+03,0.00216,inf,0.289,0.0,0.711,1.0,0.289,17.5,-16.5,12,0.2,0.2,0.0,0.5,0.0001,10
1569,276853,1900000,NN,1531482052000,0.00629,0.00567,0.096,8.54e+03,0.00216,inf,0.289,0.0,0.711,1.0,0.289,17.6,-16.6,12,0.2,0.2,0.0,0.5,0.0001,10
1574,278381,1910000,NN,1531483642000,0.0057,0.00565,0.096,8.54e+03,0.00216,inf,0.288,0.0,0.712,1.0,0.288,17.6,-16.6,12,0.2,0.2,0.0,0.5,0.0001,10
1589,280008,1920000,NN,1531485304000,0.00631,0.00567,0.096,8.54e+03,0.00215,inf,0.289,0.0,0.711,1.0,0.289,17.6,-16.6,12,0.2,0.2,0.0,0.5,0.0001,10
1598,281657,1930000,NN,1531487022000,0.00618,0.00567,0.096,8.54e+03,0.00215,inf,0.29,0.0,0.71,1.0,0.29,17.6,-16.6,12,0.2,0.2,0.0,0.5,0.0001,10
1605,283154,1940000,NN,1531488590000,0.006,0.00567,0.096,8.54e+03,0.00215,inf,0.29,0.0,0.71,1.0,0.29,17.6,-16.6,12,0.2,0.2,0.0,0.5,0.0001,10
