Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
301.0,108408.0,1820000,GP_Clustered_H_12,0.1,1531470409.0,1,0.1,0.041714747939540275,0.03560411289515911
303.0,108625.0,1830000,GP_Clustered_H_12,0.1,1531471963.0,1,0.1,0.04133671748246915,0.03563543860328672
303.0,108792.0,1840000,GP_Clustered_H_12,0.1,1531473512.0,1,0.1,0.041730086271967996,0.035668561688442665
305.0,109011.0,1850000,GP_Clustered_H_12,0.1,1531475081.0,1,0.1,0.04150422272303448,0.035700105802143126
307.0,109904.0,1860000,GP_Clustered_H_12,0.1,1531476404.0,1,0.1,0.041963008754307904,0.035733777323391114
309.0,110417.0,1870000,GP_Clustered_H_12,0.1,1531477691.0,1,0.1,0.04259971864601176,0.03577049358714817
312.0,110864.0,1880000,GP_Clustered_H_12,0.1,1531478998.0,1,0.1,0.04196594155613077,0.03580344809762092
316.0,111290.0,1890000,GP_Clustered_H_12,0.1,1531480540.0,1,0.1,0.04250889769098002,0.03583892666689797
320.0,111704.0,1900000,GP_Clustered_H_12,0.1,1531482052.0,1,0.1,0.04223474256251319,0.035872588855822604
322.0,112104.0,1910000,GP_Clustered_H_12,0.1,1531483642.0,1,0.1,0.042372955189408396,0.03590662218741239
325.0,112588.0,1920000,GP_Clustered_H_12,0.1,1531485304.0,1,0.1,0.042532775545477,0.03594113340281869
328.0,113001.0,1930000,GP_Clustered_H_12,0.1,1531487022.0,1,0.1,0.042481798009389976,0.03597502285673812
329.0,113404.0,1940000,GP_Clustered_H_12,0.1,1531488590.0,1,0.1,0.04217245947484802,0.03600696840631609
334.0,113975.0,1950000,GP_Clustered_H_12,0.1,1531491010.0,1,0.1,0.0430857185123344,0.03604326968891149
337.0,114499.0,1960000,GP_Clustered_H_12,0.1,1531492900.0,1,0.1,0.04242876937637959,0.036075848768949974
342.0,115107.0,1970000,GP_Clustered_H_12,0.1,1531495204.0,1,0.1,0.043279475607464694,0.03611241540264779
345.0,115684.0,1980000,GP_Clustered_H_12,0.1,1531497591.0,1,0.1,0.043783506252153714,0.036151158285725835
347.0,116378.0,1990000,GP_Clustered_H_12,0.1,1531500030.0,1,0.1,0.044452529911459725,0.03619287372103078
351.0,117031.0,2000000,GP_Clustered_H_12,0.1,1531502452.0,1,0.1,0.043854714359323595,0.03623118292422208
354.0,117711.0,2010000,GP_Clustered_H_12,0.1,1531504702.0,1,0.1,0.04356243744119826,0.036267656827291814
356.0,118602.0,2020000,GP_Clustered_H_12,0.1,1531507505.0,1,0.1,0.04377031376937987,0.03630479869334217
359.0,119480.0,2030000,GP_Clustered_H_12,0.1,1531509988.0,1,0.1,0.04558709077518277,0.03635052427010002
361.0,120410.0,2040000,GP_Clustered_H_12,0.1,1531512382.0,1,0.1,0.045345961419013585,0.03639461955024166
368.0,121303.0,2050000,GP_Clustered_H_12,0.1,1531514646.0,1,0.1,0.045325840261459055,0.03643818648054065
374.0,122162.0,2060000,GP_Clustered_H_12,0.1,1531517611.0,1,0.1,0.04549180971178007,0.036482136107876775
385.0,122738.0,2070000,GP_Clustered_H_12,0.1,1531523895.0,1,0.1,0.04551487820019523,0.03652577254310491
386.0,123207.0,2080000,GP_Clustered_H_12,0.1,1531538649.0,1,0.1,0.043989193953415544,0.036561654376808576
387.0,123801.0,2090000,GP_Clustered_H_12,0.1,1531545152.0,1,0.1,0.044727483645826155,0.03660072533024866
388.0,124399.0,2100000,GP_Clustered_H_12,0.1,1531548032.0,1,0.1,0.043712495474909144,0.036634590902365816
391.0,124987.0,2110000,GP_Clustered_H_12,0.1,1531550244.0,1,0.1,0.04390070977326606,0.0366690274846923
393.0,125616.0,2120000,GP_Clustered_H_12,0.1,1531552164.0,1,0.1,0.043624883115090926,0.036701838124458305
395.0,126175.0,2130000,GP_Clustered_H_12,0.1,1531553824.0,1,0.1,0.043681475471664996,0.0367346063749146
398.0,126728.0,2140000,GP_Clustered_H_12,0.1,1531555499.0,1,0.1,0.04441165621437693,0.03677048043958497
403.0,127228.0,2150000,GP_Clustered_H_12,0.1,1531557120.0,1,0.1,0.043528235887925364,0.03680191186027475
405.0,127725.0,2160000,GP_Clustered_H_12,0.1,1531558831.0,1,0.1,0.04414602312413133,0.036835912375385436
408.0,128185.0,2170000,GP_Clustered_H_12,0.1,1531560540.0,1,0.1,0.043927271429625804,0.036868591449368125
409.0,128563.0,2180000,GP_Clustered_H_12,0.1,1531562235.0,1,0.1,0.04337850816998336,0.03689845345267357
412.0,128959.0,2190000,GP_Clustered_H_12,0.1,1531563942.0,1,0.1,0.0442182857754883,0.0369318773445583
415.0,129428.0,2200000,GP_Clustered_H_12,0.1,1531565680.0,1,0.1,0.04421016286615692,0.03696496046056581
418.0,129895.0,2210000,GP_Clustered_H_12,0.1,1531567587.0,1,0.1,0.04434319424877401,0.036998346133816085
420.0,130382.0,2220000,GP_Clustered_H_12,0.1,1531569418.0,1,0.1,0.044088621646018455,0.037030284311798854
425.0,130827.0,2230000,GP_Clustered_H_12,0.1,1531571410.0,1,0.1,0.04457369517181351,0.03706411126632799
428.0,131402.0,2240000,GP_Clustered_H_12,0.1,1531573308.0,1,0.1,0.04453397325187285,0.03709745886447709
431.0,131909.0,2250000,GP_Clustered_H_12,0.1,1531575302.0,1,0.1,0.04478000767789861,0.0371316035258699
433.0,132428.0,2260000,GP_Clustered_H_12,0.1,1531577438.0,1,0.1,0.04419518864998787,0.03716285832730414
435.0,133027.0,2270000,GP_Clustered_H_12,0.1,1531579575.0,1,0.1,0.04494096939487196,0.03719712313376901
439.0,133616.0,2280000,GP_Clustered_H_12,0.1,1531581504.0,1,0.1,0.045620227536366305,0.0372340665741311
442.0,134187.0,2290000,GP_Clustered_H_12,0.1,1531583988.0,1,0.1,0.04419635469924616,0.0372644695790446
444.0,134688.0,2300000,GP_Clustered_H_12,0.1,1531586120.0,1,0.1,0.04521339543072887,0.03729903012622635
448.0,135158.0,2310000,GP_Clustered_H_12,0.1,1531588178.0,1,0.1,0.0450739810120085,0.03733268792226852
