Clicks,Impressions,TotalImpressions,Method,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks,ClusterCount,LengthScale,Nu,Kernel
1864,298804,2510000,GP_Clustered,1531654047000,0.00874,0.00624,0.0047,1.6e+02,0.00243,inf,0.242,0.0,0.758,1.0,0.242,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,2.5,Matern
1871,300090,2520000,GP_Clustered,1531655869000,0.00787,0.00623,0.0047,1.6e+02,0.00243,inf,0.242,0.0,0.758,1.0,0.242,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,2.5,Matern
1880,301245,2530000,GP_Clustered,1531657747000,0.00785,0.00624,0.00471,1.6e+02,0.00243,inf,0.242,0.0,0.758,1.0,0.242,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,2.5,Matern
1889,302439,2540000,GP_Clustered,1531659594000,0.0078,0.00625,0.00471,1.6e+02,0.00244,inf,0.242,0.0,0.758,1.0,0.242,2.09,-1.09,12,0.2,0.2,1,0.0,10,100,2.5,Matern
1903,304867,2550000,GP_Clustered,1531661070000,0.00729,0.00624,0.00472,1.6e+02,0.00244,inf,0.242,0.0,0.758,1.0,0.242,2.09,-1.09,12,0.2,0.2,1,0.0,10,100,2.5,Matern
1912,308734,2560000,GP_Clustered,1531662446000,0.00586,0.00619,0.00471,1.6e+02,0.00243,inf,0.243,0.0,0.757,1.0,0.243,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,2.5,Matern
1922,313451,2570000,GP_Clustered,1531663599000,0.00489,0.00613,0.00471,1.61e+02,0.00243,inf,0.243,0.0,0.757,1.0,0.243,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,2.5,Matern
1932,318736,2580000,GP_Clustered,1531664612000,0.00422,0.00606,0.00471,1.61e+02,0.00243,inf,0.244,0.0,0.756,1.0,0.244,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,2.5,Matern
1945,323834,2590000,GP_Clustered,1531665566000,0.00392,0.00601,0.00471,1.61e+02,0.00242,inf,0.245,0.0,0.755,1.0,0.245,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,2.5,Matern
1956,328741,2600000,GP_Clustered,1531666534000,0.00367,0.00595,0.0047,1.61e+02,0.00241,inf,0.245,0.0,0.755,1.0,0.245,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,2.5,Matern
1966,333400,2610000,GP_Clustered,1531667642000,0.00349,0.0059,0.0047,1.61e+02,0.00241,inf,0.246,0.0,0.754,1.0,0.246,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,2.5,Matern
1975,337715,2620000,GP_Clustered,1531668642000,0.00334,0.00585,0.0047,1.61e+02,0.00241,inf,0.246,0.0,0.754,1.0,0.246,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,2.5,Matern
1988,341978,2630000,GP_Clustered,1531669662000,0.00332,0.00581,0.0047,1.61e+02,0.0024,inf,0.247,0.0,0.753,1.0,0.247,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,2.5,Matern
1995,347260,2640000,GP_Clustered,1531670298000,0.00312,0.00574,0.00469,1.61e+02,0.0024,inf,0.247,0.0,0.753,1.0,0.247,2.12,-1.12,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2005,351888,2650000,GP_Clustered,1531671199000,0.00304,0.0057,0.00469,1.61e+02,0.00239,inf,0.248,0.0,0.752,1.0,0.248,2.12,-1.12,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2019,356586,2660000,GP_Clustered,1531672269000,0.00303,0.00566,0.00469,1.61e+02,0.00239,inf,0.249,0.0,0.751,1.0,0.249,2.12,-1.12,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2026,361025,2670000,GP_Clustered,1531673153000,0.00293,0.00561,0.00469,1.61e+02,0.00238,inf,0.249,0.0,0.751,1.0,0.249,2.12,-1.12,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2030,364600,2680000,GP_Clustered,1531673917000,0.00284,0.00557,0.00468,1.61e+02,0.00238,inf,0.249,0.0,0.751,1.0,0.249,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2036,368758,2690000,GP_Clustered,1531674680000,0.00276,0.00552,0.00468,1.61e+02,0.00238,inf,0.249,0.0,0.751,1.0,0.249,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2047,372915,2700000,GP_Clustered,1531675555000,0.00276,0.00549,0.00468,1.61e+02,0.00237,inf,0.249,0.0,0.751,1.0,0.249,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2061,378125,2710000,GP_Clustered,1531676698000,0.00275,0.00545,0.00468,1.61e+02,0.00237,inf,0.25,0.0,0.75,1.0,0.25,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2075,383551,2720000,GP_Clustered,1531678451000,0.00274,0.00541,0.00468,1.62e+02,0.00237,inf,0.251,0.0,0.749,1.0,0.251,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2090,386402,2730000,GP_Clustered,1531680005000,0.00282,0.00541,0.00468,1.62e+02,0.00237,inf,0.252,0.0,0.748,1.0,0.252,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2098,388351,2740000,GP_Clustered,1531680811000,0.00285,0.0054,0.00468,1.62e+02,0.00237,inf,0.252,0.0,0.748,1.0,0.252,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2106,390332,2750000,GP_Clustered,1531681657000,0.00287,0.0054,0.00468,1.62e+02,0.00237,inf,0.252,0.0,0.748,1.0,0.252,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2112,392352,2760000,GP_Clustered,1531682590000,0.00287,0.00538,0.00468,1.62e+02,0.00236,inf,0.252,0.0,0.748,1.0,0.252,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2116,394534,2770000,GP_Clustered,1531683714000,0.00285,0.00536,0.00467,1.62e+02,0.00236,inf,0.252,0.0,0.748,1.0,0.252,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2122,397174,2780000,GP_Clustered,1531684985000,0.00284,0.00534,0.00467,1.62e+02,0.00236,inf,0.252,0.0,0.748,1.0,0.252,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2135,399689,2790000,GP_Clustered,1531686269000,0.00289,0.00534,0.00467,1.62e+02,0.00236,inf,0.252,0.0,0.748,1.0,0.252,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2144,402018,2800000,GP_Clustered,1531687538000,0.00291,0.00533,0.00467,1.62e+02,0.00236,inf,0.252,0.0,0.748,1.0,0.252,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2149,404093,2810000,GP_Clustered,1531688926000,0.0029,0.00532,0.00467,1.62e+02,0.00236,inf,0.252,0.0,0.748,1.0,0.252,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2157,406591,2820000,GP_Clustered,1531691331000,0.00291,0.00531,0.00467,1.62e+02,0.00236,inf,0.252,0.0,0.748,1.0,0.252,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2174,410156,2830000,GP_Clustered,1531701029000,0.00486,0.0053,0.00468,1.62e+02,0.00236,inf,0.253,0.0,0.747,1.0,0.253,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2192,414381,2840000,GP_Clustered,1531714418000,0.00451,0.00529,0.00468,1.62e+02,0.00236,inf,0.254,0.0,0.746,1.0,0.254,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2205,417544,2850000,GP_Clustered,1531717788000,0.00439,0.00528,0.00468,1.62e+02,0.00235,inf,0.255,0.0,0.745,1.0,0.255,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2215,419856,2860000,GP_Clustered,1531720421000,0.00438,0.00528,0.00467,1.62e+02,0.00235,inf,0.255,0.0,0.745,1.0,0.255,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2222,421755,2870000,GP_Clustered,1531722296000,0.00429,0.00527,0.00467,1.62e+02,0.00234,inf,0.255,0.0,0.745,1.0,0.255,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2228,423562,2880000,GP_Clustered,1531723895000,0.00418,0.00526,0.00467,1.62e+02,0.00234,inf,0.255,0.0,0.745,1.0,0.255,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2239,425487,2890000,GP_Clustered,1531725333000,0.00434,0.00526,0.00467,1.62e+02,0.00234,inf,0.256,0.0,0.744,1.0,0.256,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2243,426965,2900000,GP_Clustered,1531726829000,0.00422,0.00525,0.00466,1.62e+02,0.00233,inf,0.256,0.0,0.744,1.0,0.256,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2250,428106,2910000,GP_Clustered,1531728262000,0.00433,0.00526,0.00466,1.62e+02,0.00233,inf,0.256,0.0,0.744,1.0,0.256,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2255,429275,2920000,GP_Clustered,1531729852000,0.00432,0.00525,0.00466,1.62e+02,0.00233,inf,0.256,0.0,0.744,1.0,0.256,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2262,430419,2930000,GP_Clustered,1531731542000,0.00441,0.00526,0.00465,1.62e+02,0.00233,inf,0.256,0.0,0.744,1.0,0.256,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2270,431340,2940000,GP_Clustered,1531733125000,0.00457,0.00526,0.00465,1.62e+02,0.00233,inf,0.256,0.0,0.744,1.0,0.256,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2277,432277,2950000,GP_Clustered,1531734778000,0.00468,0.00527,0.00465,1.62e+02,0.00232,inf,0.256,0.0,0.744,1.0,0.256,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2286,433114,2960000,GP_Clustered,1531736134000,0.0135,0.00528,0.00465,1.62e+02,0.00232,inf,0.257,0.0,0.743,1.0,0.257,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2290,433975,2970000,GP_Clustered,1531737361000,0.00825,0.00528,0.00464,1.62e+02,0.00232,inf,0.256,0.0,0.744,1.0,0.256,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2294,434919,2980000,GP_Clustered,1531738688000,0.00667,0.00527,0.00464,1.62e+02,0.00232,inf,0.256,0.0,0.744,1.0,0.256,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2296,435832,2990000,GP_Clustered,1531740070000,0.00543,0.00527,0.00464,1.62e+02,0.00232,inf,0.256,0.0,0.744,1.0,0.256,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2302,436754,3000000,GP_Clustered,1531741521000,0.00567,0.00527,0.00464,1.62e+02,0.00231,inf,0.256,0.0,0.744,1.0,0.256,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2306,437737,3010000,GP_Clustered,1531743002000,0.00537,0.00527,0.00463,1.62e+02,0.00231,inf,0.256,0.0,0.744,1.0,0.256,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2309,438724,3020000,GP_Clustered,1531744524000,0.005,0.00526,0.00463,1.62e+02,0.00231,inf,0.256,0.0,0.744,1.0,0.256,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2318,439830,3030000,GP_Clustered,1531746088000,0.00547,0.00527,0.00463,1.62e+02,0.00231,inf,0.256,0.0,0.744,1.0,0.256,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2326,440945,3040000,GP_Clustered,1531747660000,0.0057,0.00528,0.00462,1.62e+02,0.0023,inf,0.256,0.0,0.744,1.0,0.256,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2333,442181,3050000,GP_Clustered,1531749236000,0.00569,0.00528,0.00462,1.62e+02,0.0023,inf,0.256,0.0,0.744,1.0,0.256,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2341,443441,3060000,GP_Clustered,1531750910000,0.00577,0.00528,0.00462,1.62e+02,0.0023,inf,0.256,0.0,0.744,1.0,0.256,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2345,444839,3070000,GP_Clustered,1531752478000,0.00544,0.00527,0.00462,1.62e+02,0.0023,inf,0.256,0.0,0.744,1.0,0.256,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2354,446327,3080000,GP_Clustered,1531754109000,0.0055,0.00527,0.00462,1.62e+02,0.0023,inf,0.256,0.0,0.744,1.0,0.256,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2360,447975,3090000,GP_Clustered,1531755765000,0.00531,0.00527,0.00462,1.62e+02,0.0023,inf,0.256,0.0,0.744,1.0,0.256,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2371,449726,3100000,GP_Clustered,1531757481000,0.00541,0.00527,0.00462,1.62e+02,0.0023,inf,0.256,0.0,0.744,1.0,0.256,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2383,451523,3110000,GP_Clustered,1531759245000,0.00553,0.00528,0.00462,1.62e+02,0.0023,inf,0.256,0.0,0.744,1.0,0.256,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2402,453367,3120000,GP_Clustered,1531761084000,0.00595,0.0053,0.00463,1.62e+02,0.0023,inf,0.257,0.0,0.743,1.0,0.257,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2416,455315,3130000,GP_Clustered,1531762759000,0.00605,0.00531,0.00463,1.62e+02,0.00231,inf,0.257,0.0,0.743,1.0,0.257,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2428,457122,3140000,GP_Clustered,1531764482000,0.0061,0.00531,0.00464,1.62e+02,0.00231,inf,0.257,0.0,0.743,1.0,0.257,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2440,459006,3150000,GP_Clustered,1531766268000,0.00612,0.00532,0.00464,1.62e+02,0.00231,inf,0.258,0.0,0.742,1.0,0.258,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2447,461093,3160000,GP_Clustered,1531768012000,0.00591,0.00531,0.00464,1.62e+02,0.00231,inf,0.258,0.0,0.742,1.0,0.258,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2454,463271,3170000,GP_Clustered,1531769699000,0.00572,0.0053,0.00464,1.62e+02,0.00231,inf,0.257,0.0,0.743,1.0,0.257,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2464,465296,3180000,GP_Clustered,1531771418000,0.00567,0.0053,0.00465,1.62e+02,0.00232,inf,0.257,0.0,0.743,1.0,0.257,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2477,467577,3190000,GP_Clustered,1531773244000,0.00568,0.0053,0.00465,1.62e+02,0.00232,inf,0.257,0.0,0.743,1.0,0.257,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2492,469923,3200000,GP_Clustered,1531775653000,0.00572,0.0053,0.00465,1.62e+02,0.00232,inf,0.258,0.0,0.742,1.0,0.258,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2521,472475,3210000,GP_Clustered,1531783724000,0.00459,0.00534,0.00466,1.62e+02,0.00233,inf,0.259,0.0,0.741,1.0,0.259,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2540,474816,3220000,GP_Clustered,1531800173000,0.00735,0.00535,0.00467,1.62e+02,0.00233,inf,0.26,0.0,0.74,1.0,0.26,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2547,476717,3230000,GP_Clustered,1531803850000,0.00592,0.00534,0.00467,1.62e+02,0.00232,inf,0.26,0.0,0.74,1.0,0.26,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2555,478170,3240000,GP_Clustered,1531806504000,0.00583,0.00534,0.00466,1.62e+02,0.00232,inf,0.26,0.0,0.74,1.0,0.26,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2557,479233,3250000,GP_Clustered,1531808568000,0.00526,0.00534,0.00466,1.62e+02,0.00232,inf,0.26,0.0,0.74,1.0,0.26,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2560,480096,3260000,GP_Clustered,1531810242000,0.00508,0.00533,0.00466,1.62e+02,0.00232,inf,0.259,0.0,0.741,1.0,0.259,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2561,481066,3270000,GP_Clustered,1531811834000,0.00465,0.00532,0.00465,1.62e+02,0.00231,inf,0.259,0.0,0.741,1.0,0.259,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2564,481950,3280000,GP_Clustered,1531813330000,0.00454,0.00532,0.00465,1.62e+02,0.00231,inf,0.259,0.0,0.741,1.0,0.259,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2566,482803,3290000,GP_Clustered,1531814807000,0.00437,0.00531,0.00464,1.62e+02,0.00231,inf,0.259,0.0,0.741,1.0,0.259,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2573,483629,3300000,GP_Clustered,1531816398000,0.00466,0.00532,0.00464,1.62e+02,0.00231,inf,0.259,0.0,0.741,1.0,0.259,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2575,484438,3310000,GP_Clustered,1531818134000,0.00452,0.00532,0.00464,1.62e+02,0.0023,inf,0.259,0.0,0.741,1.0,0.259,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2580,485248,3320000,GP_Clustered,1531819692000,0.00462,0.00532,0.00463,1.62e+02,0.0023,inf,0.259,0.0,0.741,1.0,0.259,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2585,485960,3330000,GP_Clustered,1531821063000,0.00474,0.00532,0.00463,1.62e+02,0.0023,inf,0.259,0.0,0.741,1.0,0.259,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2590,486858,3340000,GP_Clustered,1531822486000,0.00173,0.00532,0.00463,1.62e+02,0.0023,inf,0.259,0.0,0.741,1.0,0.259,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2598,487742,3350000,GP_Clustered,1531823776000,0.00616,0.00533,0.00462,1.62e+02,0.00229,inf,0.259,0.0,0.741,1.0,0.259,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2607,488646,3360000,GP_Clustered,1531825040000,0.00761,0.00534,0.00462,1.62e+02,0.00229,inf,0.259,0.0,0.741,1.0,0.259,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2614,489619,3370000,GP_Clustered,1531826370000,0.00749,0.00534,0.00462,1.62e+02,0.00229,inf,0.26,0.0,0.74,1.0,0.26,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2618,490607,3380000,GP_Clustered,1531827792000,0.0067,0.00534,0.00462,1.62e+02,0.00228,inf,0.259,0.0,0.741,1.0,0.259,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2621,491542,3390000,GP_Clustered,1531829269000,0.00608,0.00533,0.00462,1.62e+02,0.00229,inf,0.259,0.0,0.741,1.0,0.259,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2625,492549,3400000,GP_Clustered,1531830741000,0.00574,0.00533,0.00461,1.62e+02,0.00228,inf,0.259,0.0,0.741,1.0,0.259,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2630,493537,3410000,GP_Clustered,1531832314000,0.00565,0.00533,0.00461,1.62e+02,0.00228,inf,0.259,0.0,0.741,1.0,0.259,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2637,494706,3420000,GP_Clustered,1531833828000,0.0057,0.00533,0.00461,1.62e+02,0.00228,inf,0.258,0.0,0.742,1.0,0.258,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2642,495806,3430000,GP_Clustered,1531835301000,0.00556,0.00533,0.00461,1.63e+02,0.00228,inf,0.258,0.0,0.742,1.0,0.258,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2648,496955,3440000,GP_Clustered,1531836904000,0.00553,0.00533,0.00461,1.63e+02,0.00228,inf,0.258,0.0,0.742,1.0,0.258,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2651,498134,3450000,GP_Clustered,1531838530000,0.00523,0.00532,0.00461,1.63e+02,0.00228,inf,0.258,0.0,0.742,1.0,0.258,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2659,499597,3460000,GP_Clustered,1531840065000,0.00526,0.00532,0.00461,1.63e+02,0.00228,inf,0.258,0.0,0.742,1.0,0.258,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2665,502857,3470000,GP_Clustered,1531841296000,0.00458,0.0053,0.00461,1.63e+02,0.00228,inf,0.258,0.0,0.742,1.0,0.258,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2670,506298,3480000,GP_Clustered,1531842432000,0.00405,0.00527,0.00461,1.63e+02,0.00228,inf,0.258,0.0,0.742,1.0,0.258,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2690,510246,3490000,GP_Clustered,1531843577000,0.00421,0.00527,0.00461,1.63e+02,0.00228,inf,0.258,0.0,0.742,1.0,0.258,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2701,514021,3500000,GP_Clustered,1531844681000,0.00404,0.00525,0.00461,1.63e+02,0.00228,inf,0.259,0.0,0.741,1.0,0.259,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2720,517567,3510000,GP_Clustered,1531845898000,0.00419,0.00526,0.00462,1.63e+02,0.00228,inf,0.259,0.0,0.741,1.0,0.259,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2734,519801,3520000,GP_Clustered,1531847445000,0.00433,0.00526,0.00462,1.63e+02,0.00228,inf,0.26,0.0,0.74,1.0,0.26,2.19,-1.19,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2746,521841,3530000,GP_Clustered,1531848795000,0.00442,0.00526,0.00462,1.63e+02,0.00229,inf,0.26,0.0,0.74,1.0,0.26,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2749,523481,3540000,GP_Clustered,1531849788000,0.0043,0.00525,0.00462,1.63e+02,0.00229,inf,0.259,0.0,0.741,1.0,0.259,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2779,526496,3550000,GP_Clustered,1531851693000,0.00472,0.00528,0.00463,1.63e+02,0.00229,inf,0.26,0.0,0.74,1.0,0.26,2.18,-1.18,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2806,530177,3560000,GP_Clustered,1531853829000,0.00494,0.00529,0.00465,1.63e+02,0.0023,inf,0.261,0.0,0.739,1.0,0.261,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2821,532994,3570000,GP_Clustered,1531855345000,0.00497,0.00529,0.00465,1.63e+02,0.0023,inf,0.261,0.0,0.739,1.0,0.261,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2836,535311,3580000,GP_Clustered,1531856607000,0.00504,0.0053,0.00466,1.63e+02,0.00231,inf,0.261,0.0,0.739,1.0,0.261,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2855,537727,3590000,GP_Clustered,1531857989000,0.00517,0.00531,0.00467,1.63e+02,0.00231,inf,0.262,0.0,0.738,1.0,0.262,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2873,540692,3600000,GP_Clustered,1531859611000,0.00522,0.00531,0.00467,1.63e+02,0.00232,inf,0.262,0.0,0.738,1.0,0.262,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2890,543490,3610000,GP_Clustered,1531861400000,0.00526,0.00532,0.00467,1.63e+02,0.00232,inf,0.263,0.0,0.737,1.0,0.263,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2913,546863,3620000,GP_Clustered,1531865127000,0.0,0.00533,0.00468,1.63e+02,0.00232,inf,0.263,0.0,0.737,1.0,0.263,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2923,549291,3630000,GP_Clustered,1531884193000,0.00406,0.00532,0.00468,1.63e+02,0.00232,inf,0.263,0.0,0.737,1.0,0.263,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2941,552017,3640000,GP_Clustered,1531889056000,0.00539,0.00533,0.00468,1.63e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2949,554334,3650000,GP_Clustered,1531892099000,0.00479,0.00532,0.00468,1.63e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2954,556079,3660000,GP_Clustered,1531894503000,0.00443,0.00531,0.00468,1.63e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2960,557330,3670000,GP_Clustered,1531896159000,0.00447,0.00531,0.00468,1.63e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2962,558410,3680000,GP_Clustered,1531897696000,0.00423,0.0053,0.00467,1.63e+02,0.00231,inf,0.264,0.0,0.736,1.0,0.264,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2968,559766,3690000,GP_Clustered,1531899435000,0.00425,0.0053,0.00467,1.63e+02,0.00231,inf,0.264,0.0,0.736,1.0,0.264,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2971,560716,3700000,GP_Clustered,1531900882000,0.00418,0.0053,0.00467,1.63e+02,0.00231,inf,0.264,0.0,0.736,1.0,0.264,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2978,561753,3710000,GP_Clustered,1531902348000,0.00435,0.0053,0.00466,1.63e+02,0.0023,inf,0.264,0.0,0.736,1.0,0.264,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2983,562730,3720000,GP_Clustered,1531904003000,0.0044,0.0053,0.00466,1.63e+02,0.0023,inf,0.264,0.0,0.736,1.0,0.264,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2987,563751,3730000,GP_Clustered,1531905636000,0.00437,0.0053,0.00466,1.63e+02,0.0023,inf,0.264,0.0,0.736,1.0,0.264,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
2989,564806,3740000,GP_Clustered,1531907136000,0.00423,0.00529,0.00465,1.63e+02,0.00229,inf,0.264,0.0,0.736,1.0,0.264,2.17,-1.17,12,0.2,0.2,1,0.0,10,100,2.5,Matern
