Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,Hours,TrainPart,RecommendationPart,Alpha,EqClicks,LearningRate,HiddenLayers
1416.0,467268.0,2020000,NN,1532174660.0,0.0195,3.15e+02,0.0186,2.85e+02,12,0.2,0.2,0.0,0.2,0.01,10
1425.0,469623.0,2030000,NN,1532179739.0,0.0197,3.15e+02,0.0186,2.85e+02,12,0.2,0.2,0.0,0.2,0.01,10
1432.0,472064.0,2040000,NN,1532185128.0,0.0201,3.51e+02,0.0186,2.85e+02,12,0.2,0.2,0.0,0.2,0.01,10
1444.0,474176.0,2050000,NN,1532190238.0,0.0208,4.86e+02,0.0186,2.86e+02,12,0.2,0.2,0.0,0.2,0.01,10
1453.0,476341.0,2060000,NN,1532194314.0,0.0197,3.6e+02,0.0186,2.86e+02,12,0.2,0.2,0.0,0.2,0.01,10
1457.0,478586.0,2070000,NN,1532199415.0,0.019,2.34e+02,0.0186,2.86e+02,12,0.2,0.2,0.0,0.2,0.01,10
1464.0,480870.0,2080000,NN,1532204822.0,0.019,2.52e+02,0.0186,2.86e+02,12,0.2,0.2,0.0,0.2,0.01,10
1468.0,483341.0,2090000,NN,1532209645.0,0.0194,2.52e+02,0.0186,2.86e+02,12,0.2,0.2,0.0,0.2,0.01,10
1480.0,485709.0,2100000,NN,1532221200.0,0.0218,4.77e+02,0.0187,2.87e+02,12,0.2,0.2,0.0,0.2,0.01,10
1485.0,487917.0,2110000,NN,1532239251.0,0.0205,3.15e+02,0.0187,2.87e+02,12,0.2,0.2,0.0,0.2,0.01,10
1496.0,490521.0,2120000,NN,1532243959.0,0.0211,3.6e+02,0.0187,2.87e+02,12,0.2,0.2,0.0,0.2,0.01,10
1504.0,492924.0,2130000,NN,1532247774.0,0.02,2.43e+02,0.0187,2.87e+02,12,0.2,0.2,0.0,0.2,0.01,10
1512.0,495478.0,2140000,NN,1532251801.0,0.0201,2.43e+02,0.0187,2.87e+02,12,0.2,0.2,0.0,0.2,0.01,10
1522.0,498018.0,2150000,NN,1532256397.0,0.0212,3.15e+02,0.0187,2.87e+02,12,0.2,0.2,0.0,0.2,0.01,10
1530.0,500496.0,2160000,NN,1532260593.0,0.0211,2.79e+02,0.0187,2.87e+02,12,0.2,0.2,0.0,0.2,0.01,10
1534.0,502733.0,2170000,NN,1532265947.0,0.0203,1.98e+02,0.0187,2.86e+02,12,0.2,0.2,0.0,0.2,0.01,10
1542.0,505039.0,2180000,NN,1532270603.0,0.0214,3.24e+02,0.0187,2.87e+02,12,0.2,0.2,0.0,0.2,0.01,10
1550.0,507515.0,2190000,NN,1532274523.0,0.0213,2.88e+02,0.0187,2.87e+02,12,0.2,0.2,0.0,0.2,0.01,10
1555.0,509835.0,2200000,NN,1532278839.0,0.0207,2.34e+02,0.0187,2.86e+02,12,0.2,0.2,0.0,0.2,0.01,10
1564.0,512277.0,2210000,NN,1532282823.0,0.0217,3.42e+02,0.0188,2.87e+02,12,0.2,0.2,0.0,0.2,0.01,10
1566.0,514614.0,2220000,NN,1532285051.0,0.0201,1.35e+02,0.0188,2.86e+02,12,0.2,0.2,0.0,0.2,0.01,10
1571.0,517068.0,2230000,NN,1532288018.0,0.0208,2.16e+02,0.0188,2.86e+02,12,0.2,0.2,0.0,0.2,0.01,10
1577.0,519327.0,2240000,NN,1532291128.0,0.0211,2.7e+02,0.0188,2.86e+02,12,0.2,0.2,0.0,0.2,0.01,10
1582.0,521737.0,2250000,NN,1532294958.0,0.0211,2.7e+02,0.0188,2.85e+02,12,0.2,0.2,0.0,0.2,0.01,10
0.0,123.0,50000,NN,1531044397.0,0.0961,1.81e+03,0.015,5.38,12,0.2,0.2,0.0,0.2,0.001,10
5.0,1899.0,60000,NN,1531048898.0,0.919,3.14e+02,0.166,56.8,12,0.2,0.2,0.0,0.2,0.001,10
8.0,3756.0,70000,NN,1531053242.0,0.92,2.24e+02,0.273,80.8,12,0.2,0.2,0.0,0.2,0.001,10
16.0,5595.0,80000,NN,1531058378.0,0.918,3.32e+02,0.354,1.12e+02,12,0.2,0.2,0.0,0.2,0.001,10
22.0,7079.0,90000,NN,1531062638.0,0.92,2.33e+02,0.417,1.26e+02,12,0.2,0.2,0.0,0.2,0.001,10
29.0,8735.0,100000,NN,1531066912.0,0.919,2.33e+02,0.467,1.36e+02,12,0.2,0.2,0.0,0.2,0.001,10
35.0,10623.0,110000,NN,1531071112.0,0.919,2.42e+02,0.508,1.46e+02,12,0.2,0.2,0.0,0.2,0.001,10
41.0,12366.0,120000,NN,1531074994.0,0.919,2.51e+02,0.542,1.55e+02,12,0.2,0.2,0.0,0.2,0.001,10
47.0,14030.0,130000,NN,1531078228.0,0.918,3.94e+02,0.571,1.73e+02,12,0.2,0.2,0.0,0.2,0.001,10
51.0,15837.0,140000,NN,1531082073.0,0.919,2.42e+02,0.596,1.78e+02,12,0.2,0.2,0.0,0.2,0.001,10
55.0,17825.0,150000,NN,1531086005.0,0.92,2.07e+02,0.618,1.8e+02,12,0.2,0.2,0.0,0.2,0.001,10
62.0,20000.0,160000,NN,1531104331.0,0.919,3.32e+02,0.636,1.9e+02,12,0.2,0.2,0.0,0.2,0.001,10
68.0,21768.0,170000,NN,1531111843.0,0.915,3.68e+02,0.653,2e+02,12,0.2,0.2,0.0,0.2,0.001,10
74.0,23795.0,180000,NN,1531116219.0,0.918,3.59e+02,0.668,2.09e+02,12,0.2,0.2,0.0,0.2,0.001,10
80.0,25519.0,190000,NN,1531120754.0,0.917,1.98e+02,0.681,2.08e+02,12,0.2,0.2,0.0,0.2,0.001,10
85.0,27496.0,200000,NN,1531126137.0,0.918,1.98e+02,0.693,2.08e+02,12,0.2,0.2,0.0,0.2,0.001,10
93.0,29536.0,210000,NN,1531130915.0,0.917,2.78e+02,0.703,2.11e+02,12,0.2,0.2,0.0,0.2,0.001,10
99.0,31471.0,220000,NN,1531134667.0,0.915,3.5e+02,0.713,2.17e+02,12,0.2,0.2,0.0,0.2,0.001,10
106.0,33263.0,230000,NN,1531139354.0,0.915,2.69e+02,0.722,2.2e+02,12,0.2,0.2,0.0,0.2,0.001,10
112.0,35111.0,240000,NN,1531144461.0,0.914,3.41e+02,0.73,2.25e+02,12,0.2,0.2,0.0,0.2,0.001,10
116.0,36755.0,250000,NN,1531149082.0,0.915,2.42e+02,0.737,2.25e+02,12,0.2,0.2,0.0,0.2,0.001,10
122.0,38563.0,260000,NN,1531153349.0,0.915,2.51e+02,0.744,2.26e+02,12,0.2,0.2,0.0,0.2,0.001,10
128.0,40450.0,270000,NN,1531156206.0,0.914,3.14e+02,0.75,2.3e+02,12,0.2,0.2,0.0,0.2,0.001,10
141.0,42223.0,280000,NN,1531158999.0,0.913,3.5e+02,0.756,2.34e+02,12,0.2,0.2,0.0,0.2,0.001,10
146.0,44187.0,290000,NN,1531162679.0,0.915,2.96e+02,0.762,2.36e+02,12,0.2,0.2,0.0,0.2,0.001,10
154.0,46094.0,300000,NN,1531166663.0,0.915,3.68e+02,0.767,2.4e+02,12,0.2,0.2,0.0,0.2,0.001,10
164.0,48126.0,310000,NN,1531170651.0,0.915,3.41e+02,0.771,2.44e+02,12,0.2,0.2,0.0,0.2,0.001,10
168.0,50346.0,320000,NN,1531179849.0,0.916,3.05e+02,0.776,2.46e+02,12,0.2,0.2,0.0,0.2,0.001,10
178.0,52168.0,330000,NN,1531197114.0,0.912,3.59e+02,0.78,2.49e+02,12,0.2,0.2,0.0,0.2,0.001,10
182.0,53840.0,340000,NN,1531201861.0,0.912,2.87e+02,0.784,2.5e+02,12,0.2,0.2,0.0,0.2,0.001,10
186.0,55758.0,350000,NN,1531207087.0,0.913,2.78e+02,0.788,2.51e+02,12,0.2,0.2,0.0,0.2,0.001,10
189.0,57628.0,360000,NN,1531212585.0,0.914,1.89e+02,0.791,2.49e+02,12,0.2,0.2,0.0,0.2,0.001,10
196.0,59639.0,370000,NN,1531217710.0,0.914,2.24e+02,0.794,2.49e+02,12,0.2,0.2,0.0,0.2,0.001,10
199.0,61487.0,380000,NN,1531220719.0,0.913,1.62e+02,0.798,2.46e+02,12,0.2,0.2,0.0,0.2,0.001,10
201.0,63428.0,390000,NN,1531224744.0,0.913,1.44e+02,0.801,2.44e+02,12,0.2,0.2,0.0,0.2,0.001,10
206.0,65150.0,400000,NN,1531229433.0,0.911,2.07e+02,0.803,2.43e+02,12,0.2,0.2,0.0,0.2,0.001,10
211.0,66904.0,410000,NN,1531233642.0,0.913,1.62e+02,0.806,2.41e+02,12,0.2,0.2,0.0,0.2,0.001,10
215.0,68635.0,420000,NN,1531237288.0,0.911,2.69e+02,0.808,2.41e+02,12,0.2,0.2,0.0,0.2,0.001,10
218.0,70241.0,430000,NN,1531239591.0,0.911,2.16e+02,0.811,2.41e+02,12,0.2,0.2,0.0,0.2,0.001,10
219.0,72246.0,440000,NN,1531242813.0,0.913,1.89e+02,0.813,2.4e+02,12,0.2,0.2,0.0,0.2,0.001,10
223.0,73925.0,450000,NN,1531246507.0,0.912,1.62e+02,0.815,2.38e+02,12,0.2,0.2,0.0,0.2,0.001,10
228.0,75500.0,460000,NN,1531249208.0,0.909,2.69e+02,0.817,2.39e+02,12,0.2,0.2,0.0,0.2,0.001,10
234.0,77277.0,470000,NN,1531252971.0,0.911,2.07e+02,0.819,2.38e+02,12,0.2,0.2,0.0,0.2,0.001,10
244.0,79334.0,480000,NN,1531255800.0,0.911,3.14e+02,0.821,2.39e+02,12,0.2,0.2,0.0,0.2,0.001,10
250.0,81288.0,490000,NN,1531259005.0,0.912,2.16e+02,0.823,2.39e+02,12,0.2,0.2,0.0,0.2,0.001,10
256.0,83657.0,500000,NN,1531277437.0,0.912,2.24e+02,0.825,2.39e+02,12,0.2,0.2,0.0,0.2,0.001,10
263.0,85370.0,510000,NN,1531284232.0,0.908,3.41e+02,0.827,2.41e+02,12,0.2,0.2,0.0,0.2,0.001,10
271.0,87171.0,520000,NN,1531288234.0,0.91,2.07e+02,0.828,2.4e+02,12,0.2,0.2,0.0,0.2,0.001,10
278.0,89052.0,530000,NN,1531292700.0,0.909,2.69e+02,0.83,2.41e+02,12,0.2,0.2,0.0,0.2,0.001,10
285.0,90882.0,540000,NN,1531297474.0,0.909,2.42e+02,0.831,2.41e+02,12,0.2,0.2,0.0,0.2,0.001,10
293.0,92813.0,550000,NN,1531302248.0,0.91,2.87e+02,0.833,2.41e+02,12,0.2,0.2,0.0,0.2,0.001,10
298.0,94586.0,560000,NN,1531306059.0,0.908,2.16e+02,0.834,2.41e+02,12,0.2,0.2,0.0,0.2,0.001,10
305.0,96624.0,570000,NN,1531310200.0,0.908,2.6e+02,0.835,2.41e+02,12,0.2,0.2,0.0,0.2,0.001,10
307.0,98523.0,580000,NN,1531315480.0,0.907,2.6e+02,0.836,2.42e+02,12,0.2,0.2,0.0,0.2,0.001,10
312.0,100286.0,590000,NN,1531320378.0,0.907,2.78e+02,0.838,2.42e+02,12,0.2,0.2,0.0,0.2,0.001,10
322.0,102253.0,600000,NN,1531325017.0,0.908,2.96e+02,0.839,2.43e+02,12,0.2,0.2,0.0,0.2,0.001,10
329.0,103849.0,610000,NN,1531329133.0,0.906,3.41e+02,0.84,2.45e+02,12,0.2,0.2,0.0,0.2,0.001,10
335.0,105581.0,620000,NN,1531333476.0,0.907,2.69e+02,0.841,2.45e+02,12,0.2,0.2,0.0,0.2,0.001,10
341.0,107353.0,630000,NN,1531338211.0,0.906,3.59e+02,0.842,2.47e+02,12,0.2,0.2,0.0,0.2,0.001,10
352.0,109015.0,640000,NN,1531342404.0,0.905,4.21e+02,0.843,2.5e+02,12,0.2,0.2,0.0,0.2,0.001,10
359.0,111186.0,650000,NN,1531346266.0,0.909,2.51e+02,0.844,2.5e+02,12,0.2,0.2,0.0,0.2,0.001,10
372.0,113112.0,660000,NN,1531366779.0,0.904,3.94e+02,0.845,2.52e+02,12,0.2,0.2,0.0,0.2,0.001,10
372.0,115326.0,670000,NN,1531372186.0,0.906,2.87e+02,0.846,2.52e+02,12,0.2,0.2,0.0,0.2,0.001,10
378.0,117211.0,680000,NN,1531377095.0,0.906,2.78e+02,0.847,2.53e+02,12,0.2,0.2,0.0,0.2,0.001,10
380.0,119090.0,690000,NN,1531382325.0,0.906,2.16e+02,0.848,2.52e+02,12,0.2,0.2,0.0,0.2,0.001,10
386.0,120929.0,700000,NN,1531388633.0,0.905,2.69e+02,0.848,2.53e+02,12,0.2,0.2,0.0,0.2,0.001,10
389.0,122922.0,710000,NN,1531393395.0,0.904,3.23e+02,0.849,2.54e+02,12,0.2,0.2,0.0,0.2,0.001,10
399.0,124689.0,720000,NN,1531398829.0,0.902,3.77e+02,0.85,2.55e+02,12,0.2,0.2,0.0,0.2,0.001,10
408.0,126377.0,730000,NN,1531403757.0,0.902,3.14e+02,0.851,2.56e+02,12,0.2,0.2,0.0,0.2,0.001,10
414.0,128164.0,740000,NN,1531408724.0,0.903,2.96e+02,0.851,2.57e+02,12,0.2,0.2,0.0,0.2,0.001,10
417.0,129791.0,750000,NN,1531413306.0,0.902,2.42e+02,0.852,2.56e+02,12,0.2,0.2,0.0,0.2,0.001,10
422.0,131635.0,760000,NN,1531418096.0,0.903,2.87e+02,0.853,2.57e+02,12,0.2,0.2,0.0,0.2,0.001,10
429.0,133363.0,770000,NN,1531422409.0,0.903,2.42e+02,0.853,2.57e+02,12,0.2,0.2,0.0,0.2,0.001,10
435.0,135162.0,780000,NN,1531426139.0,0.904,2.69e+02,0.854,2.57e+02,12,0.2,0.2,0.0,0.2,0.001,10
443.0,136904.0,790000,NN,1531429926.0,0.901,3.23e+02,0.855,2.58e+02,12,0.2,0.2,0.0,0.2,0.001,10
446.0,138775.0,800000,NN,1531438058.0,0.903,2.6e+02,0.855,2.58e+02,12,0.2,0.2,0.0,0.2,0.001,10
451.0,140599.0,810000,NN,1531456138.0,0.9,3.59e+02,0.856,2.59e+02,12,0.2,0.2,0.0,0.2,0.001,10
456.0,142250.0,820000,NN,1531460936.0,0.899,3.14e+02,0.856,2.6e+02,12,0.2,0.2,0.0,0.2,0.001,10
465.0,144077.0,830000,NN,1531466266.0,0.9,3.32e+02,0.857,2.6e+02,12,0.2,0.2,0.0,0.2,0.001,10
467.0,145898.0,840000,NN,1531471842.0,0.901,2.69e+02,0.857,2.61e+02,12,0.2,0.2,0.0,0.2,0.001,10
471.0,147680.0,850000,NN,1531476854.0,0.901,1.53e+02,0.858,2.59e+02,12,0.2,0.2,0.0,0.2,0.001,10
477.0,149519.0,860000,NN,1531481122.0,0.899,2.69e+02,0.858,2.59e+02,12,0.2,0.2,0.0,0.2,0.001,10
486.0,151298.0,870000,NN,1531485417.0,0.897,3.5e+02,0.859,2.6e+02,12,0.2,0.2,0.0,0.2,0.001,10
491.0,153007.0,880000,NN,1531490439.0,0.898,2.51e+02,0.859,2.6e+02,12,0.2,0.2,0.0,0.2,0.001,10
494.0,154732.0,890000,NN,1531495512.0,0.898,2.51e+02,0.86,2.6e+02,12,0.2,0.2,0.0,0.2,0.001,10
497.0,156502.0,900000,NN,1531501136.0,0.898,2.87e+02,0.86,2.6e+02,12,0.2,0.2,0.0,0.2,0.001,10
510.0,158191.0,910000,NN,1531507224.0,0.897,3.14e+02,0.86,2.61e+02,12,0.2,0.2,0.0,0.2,0.001,10
520.0,159950.0,920000,NN,1531511395.0,0.898,3.41e+02,0.861,2.62e+02,12,0.2,0.2,0.0,0.2,0.001,10
522.0,161734.0,930000,NN,1531515478.0,0.899,2.42e+02,0.861,2.62e+02,12,0.2,0.2,0.0,0.2,0.001,10
532.0,163661.0,940000,NN,1531521280.0,0.899,2.6e+02,0.862,2.62e+02,12,0.2,0.2,0.0,0.2,0.001,10
538.0,165616.0,950000,NN,1531539658.0,0.897,2.87e+02,0.862,2.62e+02,12,0.2,0.2,0.0,0.2,0.001,10
545.0,167340.0,960000,NN,1531547734.0,0.895,3.05e+02,0.862,2.62e+02,12,0.2,0.2,0.0,0.2,0.001,10
551.0,168992.0,970000,NN,1531551869.0,0.895,3.41e+02,0.863,2.63e+02,12,0.2,0.2,0.0,0.2,0.001,10
558.0,170760.0,980000,NN,1531555975.0,0.896,2.42e+02,0.863,2.63e+02,12,0.2,0.2,0.0,0.2,0.001,10
566.0,172465.0,990000,NN,1531560448.0,0.897,1.98e+02,0.863,2.62e+02,12,0.2,0.2,0.0,0.2,0.001,10
571.0,174165.0,1000000,NN,1531564937.0,0.896,1.89e+02,0.864,2.62e+02,12,0.2,0.2,0.0,0.2,0.001,10
580.0,175982.0,1010000,NN,1531569112.0,0.895,2.16e+02,0.864,2.61e+02,12,0.2,0.2,0.0,0.2,0.001,10
587.0,177655.0,1020000,NN,1531574479.0,0.892,3.59e+02,0.864,2.62e+02,12,0.2,0.2,0.0,0.2,0.001,10
599.0,179355.0,1030000,NN,1531579769.0,0.893,3.5e+02,0.865,2.63e+02,12,0.2,0.2,0.0,0.2,0.001,10
609.0,180921.0,1040000,NN,1531584911.0,0.892,4.48e+02,0.865,2.65e+02,12,0.2,0.2,0.0,0.2,0.001,10
613.0,182495.0,1050000,NN,1531589433.0,0.894,2.51e+02,0.865,2.65e+02,12,0.2,0.2,0.0,0.2,0.001,10
620.0,184240.0,1060000,NN,1531594544.0,0.892,3.68e+02,0.865,2.66e+02,12,0.2,0.2,0.0,0.2,0.001,10
626.0,185863.0,1070000,NN,1531599539.0,0.892,3.68e+02,0.866,2.67e+02,12,0.2,0.2,0.0,0.2,0.001,10
634.0,187658.0,1080000,NN,1531605095.0,0.893,3.68e+02,0.866,2.67e+02,12,0.2,0.2,0.0,0.2,0.001,10
643.0,189508.0,1090000,NN,1531625124.0,0.89,5.37e+02,0.866,2.7e+02,12,0.2,0.2,0.0,0.2,0.001,10
654.0,191116.0,1100000,NN,1531636583.0,0.889,4.75e+02,0.866,2.72e+02,12,0.2,0.2,0.0,0.2,0.001,10
664.0,192819.0,1110000,NN,1531641517.0,0.889,4.48e+02,0.867,2.73e+02,12,0.2,0.2,0.0,0.2,0.001,10
672.0,194487.0,1120000,NN,1531646662.0,0.89,3.94e+02,0.867,2.75e+02,12,0.2,0.2,0.0,0.2,0.001,10
680.0,196383.0,1130000,NN,1531651790.0,0.891,2.78e+02,0.867,2.75e+02,12,0.2,0.2,0.0,0.2,0.001,10
687.0,198113.0,1140000,NN,1531657226.0,0.888,3.68e+02,0.867,2.75e+02,12,0.2,0.2,0.0,0.2,0.001,10
696.0,199807.0,1150000,NN,1531662211.0,0.889,3.41e+02,0.867,2.76e+02,12,0.2,0.2,0.0,0.2,0.001,10
705.0,201436.0,1160000,NN,1531667831.0,0.889,2.96e+02,0.868,2.76e+02,12,0.2,0.2,0.0,0.2,0.001,10
711.0,202939.0,1170000,NN,1531673042.0,0.887,3.77e+02,0.868,2.77e+02,12,0.2,0.2,0.0,0.2,0.001,10
714.0,204246.0,1180000,NN,1531676924.0,0.889,1.71e+02,0.868,2.76e+02,12,0.2,0.2,0.0,0.2,0.001,10
716.0,205956.0,1190000,NN,1531680593.0,0.889,2.24e+02,0.868,2.76e+02,12,0.2,0.2,0.0,0.2,0.001,10
722.0,207615.0,1200000,NN,1531683936.0,0.888,3.5e+02,0.868,2.76e+02,12,0.2,0.2,0.0,0.2,0.001,10
733.0,209392.0,1210000,NN,1531687517.0,0.889,2.87e+02,0.868,2.76e+02,12,0.2,0.2,0.0,0.2,0.001,10
737.0,211324.0,1220000,NN,1531692173.0,0.891,2.42e+02,0.869,2.76e+02,12,0.2,0.2,0.0,0.2,0.001,10
746.0,213112.0,1230000,NN,1531712219.0,0.887,3.32e+02,0.869,2.76e+02,12,0.2,0.2,0.0,0.2,0.001,10
754.0,214794.0,1240000,NN,1531717912.0,0.886,2.33e+02,0.869,2.76e+02,12,0.2,0.2,0.0,0.2,0.001,10
756.0,216429.0,1250000,NN,1531722233.0,0.887,1.71e+02,0.869,2.75e+02,12,0.2,0.2,0.0,0.2,0.001,10
761.0,218198.0,1260000,NN,1531726765.0,0.887,2.69e+02,0.869,2.75e+02,12,0.2,0.2,0.0,0.2,0.001,10
768.0,220106.0,1270000,NN,1531731881.0,0.888,2.6e+02,0.869,2.75e+02,12,0.2,0.2,0.0,0.2,0.001,10
777.0,221951.0,1280000,NN,1531736623.0,0.886,3.23e+02,0.869,2.76e+02,12,0.2,0.2,0.0,0.2,0.001,10
783.0,223542.0,1290000,NN,1531739901.0,0.883,3.05e+02,0.87,2.76e+02,12,0.2,0.2,0.0,0.2,0.001,10
793.0,225297.0,1300000,NN,1531744511.0,0.884,2.96e+02,0.87,2.76e+02,12,0.2,0.2,0.0,0.2,0.001,10
799.0,226917.0,1310000,NN,1531748850.0,0.882,3.59e+02,0.87,2.77e+02,12,0.2,0.2,0.0,0.2,0.001,10
802.0,228447.0,1320000,NN,1531753220.0,0.883,3.41e+02,0.87,2.77e+02,12,0.2,0.2,0.0,0.2,0.001,10
806.0,230073.0,1330000,NN,1531757647.0,0.884,3.5e+02,0.87,2.78e+02,12,0.2,0.2,0.0,0.2,0.001,10
812.0,231771.0,1340000,NN,1531761797.0,0.884,2.69e+02,0.87,2.78e+02,12,0.2,0.2,0.0,0.2,0.001,10
818.0,233684.0,1350000,NN,1531765591.0,0.885,2.96e+02,0.87,2.78e+02,12,0.2,0.2,0.0,0.2,0.001,10
822.0,235341.0,1360000,NN,1531769214.0,0.884,2.78e+02,0.87,2.78e+02,12,0.2,0.2,0.0,0.2,0.001,10
829.0,237151.0,1370000,NN,1531772801.0,0.885,3.14e+02,0.87,2.78e+02,12,0.2,0.2,0.0,0.2,0.001,10
837.0,239189.0,1380000,NN,1531776637.0,0.884,4.12e+02,0.871,2.79e+02,12,0.2,0.2,0.0,0.2,0.001,10
839.0,240956.0,1390000,NN,1531791298.0,0.884,1.98e+02,0.871,2.78e+02,12,0.2,0.2,0.0,0.2,0.001,10
849.0,242633.0,1400000,NN,1531802711.0,0.88,4.03e+02,0.871,2.79e+02,12,0.2,0.2,0.0,0.2,0.001,10
853.0,244399.0,1410000,NN,1531807351.0,0.883,1.8e+02,0.871,2.78e+02,12,0.2,0.2,0.0,0.2,0.001,10
854.0,246103.0,1420000,NN,1531812163.0,0.882,2.42e+02,0.871,2.78e+02,12,0.2,0.2,0.0,0.2,0.001,10
858.0,247838.0,1430000,NN,1531817738.0,0.882,2.69e+02,0.871,2.78e+02,12,0.2,0.2,0.0,0.2,0.001,10
863.0,249623.0,1440000,NN,1531822912.0,0.882,2.07e+02,0.871,2.78e+02,12,0.2,0.2,0.0,0.2,0.001,10
867.0,251304.0,1450000,NN,1531826615.0,0.879,1.62e+02,0.871,2.77e+02,12,0.2,0.2,0.0,0.2,0.001,10
868.0,253081.0,1460000,NN,1531831699.0,0.878,3.05e+02,0.871,2.77e+02,12,0.2,0.2,0.0,0.2,0.001,10
875.0,254861.0,1470000,NN,1531837226.0,0.878,3.05e+02,0.871,2.77e+02,12,0.2,0.2,0.0,0.2,0.001,10
878.0,256532.0,1480000,NN,1531841422.0,0.877,2.33e+02,0.871,2.77e+02,12,0.2,0.2,0.0,0.2,0.001,10
887.0,258309.0,1490000,NN,1531846169.0,0.878,3.32e+02,0.871,2.77e+02,12,0.2,0.2,0.0,0.2,0.001,10
897.0,260032.0,1500000,NN,1531850755.0,0.879,3.05e+02,0.871,2.78e+02,12,0.2,0.2,0.0,0.2,0.001,10
902.0,261858.0,1510000,NN,1531855123.0,0.879,3.14e+02,0.871,2.78e+02,12,0.2,0.2,0.0,0.2,0.001,10
908.0,263659.0,1520000,NN,1531858898.0,0.879,3.94e+02,0.871,2.79e+02,12,0.2,0.2,0.0,0.2,0.001,10
915.0,265548.0,1530000,NN,1531862514.0,0.878,3.32e+02,0.871,2.79e+02,12,0.2,0.2,0.0,0.2,0.001,10
917.0,267381.0,1540000,NN,1531872611.0,0.879,2.42e+02,0.871,2.79e+02,12,0.2,0.2,0.0,0.2,0.001,10
926.0,269167.0,1550000,NN,1531888661.0,0.876,3.77e+02,0.872,2.79e+02,12,0.2,0.2,0.0,0.2,0.001,10
932.0,270816.0,1560000,NN,1531893557.0,0.876,2.6e+02,0.872,2.79e+02,12,0.2,0.2,0.0,0.2,0.001,10
935.0,272464.0,1570000,NN,1531898094.0,0.875,3.05e+02,0.872,2.79e+02,12,0.2,0.2,0.0,0.2,0.001,10
942.0,274272.0,1580000,NN,1531903209.0,0.876,2.96e+02,0.872,2.79e+02,12,0.2,0.2,0.0,0.2,0.001,10
948.0,276124.0,1590000,NN,1531908894.0,0.877,2.69e+02,0.872,2.79e+02,12,0.2,0.2,0.0,0.2,0.001,10
957.0,278016.0,1600000,NN,1531912604.0,0.873,3.05e+02,0.872,2.8e+02,12,0.2,0.2,0.0,0.2,0.001,10
964.0,279642.0,1610000,NN,1531918564.0,0.873,2.87e+02,0.872,2.8e+02,12,0.2,0.2,0.0,0.2,0.001,10
970.0,281348.0,1620000,NN,1531925108.0,0.872,3.68e+02,0.872,2.8e+02,12,0.2,0.2,0.0,0.2,0.001,10
981.0,283178.0,1630000,NN,1531930135.0,0.873,3.68e+02,0.872,2.81e+02,12,0.2,0.2,0.0,0.2,0.001,10
987.0,284691.0,1640000,NN,1531935250.0,0.872,3.68e+02,0.872,2.81e+02,12,0.2,0.2,0.0,0.2,0.001,10
988.0,286349.0,1650000,NN,1531940090.0,0.873,2.87e+02,0.872,2.81e+02,12,0.2,0.2,0.0,0.2,0.001,10
993.0,287891.0,1660000,NN,1531944302.0,0.873,2.69e+02,0.872,2.81e+02,12,0.2,0.2,0.0,0.2,0.001,10
1000.0,289652.0,1670000,NN,1531948079.0,0.873,3.32e+02,0.872,2.81e+02,12,0.2,0.2,0.0,0.2,0.001,10
1004.0,291554.0,1680000,NN,1531956719.0,0.873,3.14e+02,0.872,2.82e+02,12,0.2,0.2,0.0,0.2,0.001,10
1011.0,293318.0,1690000,NN,1531975050.0,0.87,3.32e+02,0.872,2.82e+02,12,0.2,0.2,0.0,0.2,0.001,10
1018.0,294916.0,1700000,NN,1531980461.0,0.869,4.03e+02,0.872,2.83e+02,12,0.2,0.2,0.0,0.2,0.001,10
1025.0,296697.0,1710000,NN,1531985886.0,0.87,3.32e+02,0.872,2.83e+02,12,0.2,0.2,0.0,0.2,0.001,10
1033.0,298440.0,1720000,NN,1531991316.0,0.871,2.6e+02,0.872,2.83e+02,12,0.2,0.2,0.0,0.2,0.001,10
1035.0,300297.0,1730000,NN,1531996011.0,0.871,2.24e+02,0.872,2.82e+02,12,0.2,0.2,0.0,0.2,0.001,10
1040.0,302021.0,1740000,NN,1532000020.0,0.869,1.26e+02,0.872,2.82e+02,12,0.2,0.2,0.0,0.2,0.001,10
1047.0,303668.0,1750000,NN,1532004954.0,0.868,2.24e+02,0.872,2.81e+02,12,0.2,0.2,0.0,0.2,0.001,10
1052.0,305410.0,1760000,NN,1532010242.0,0.868,3.05e+02,0.872,2.81e+02,12,0.2,0.2,0.0,0.2,0.001,10
1061.0,307073.0,1770000,NN,1532015424.0,0.867,3.23e+02,0.872,2.82e+02,12,0.2,0.2,0.0,0.2,0.001,10
1064.0,308686.0,1780000,NN,1532020620.0,0.868,2.42e+02,0.872,2.81e+02,12,0.2,0.2,0.0,0.2,0.001,10
1075.0,310472.0,1790000,NN,1532025879.0,0.868,3.68e+02,0.872,2.82e+02,12,0.2,0.2,0.0,0.2,0.001,10
1083.0,312305.0,1800000,NN,1532030264.0,0.867,3.94e+02,0.871,2.82e+02,12,0.2,0.2,0.0,0.2,0.001,10
1090.0,314010.0,1810000,NN,1532034492.0,0.868,3.59e+02,0.871,2.83e+02,12,0.2,0.2,0.0,0.2,0.001,10
