Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize
156.0,35381.0,7140000.0,Regression,0.01,29168
156.0,35411.0,7150000.0,Regression,0.01,29168
156.0,35441.0,7160000.0,Regression,0.01,29168
156.0,35461.0,7170000.0,Regression,0.01,29168
156.0,35482.0,7180000.0,Regression,0.01,29168
157.0,35507.0,7190000.0,Regression,0.01,29168
157.0,35535.0,7200000.0,Regression,0.01,29168
157.0,35569.0,7210000.0,Regression,0.01,29168
157.0,35592.0,7220000.0,Regression,0.01,29168
157.0,35624.0,7230000.0,Regression,0.01,29168
158.0,35645.0,7240000.0,Regression,0.01,29168
158.0,35678.0,7250000.0,Regression,0.01,29168
158.0,35707.0,7260000.0,Regression,0.01,29168
158.0,35732.0,7270000.0,Regression,0.01,29168
158.0,35752.0,7280000.0,Regression,0.01,29168
158.0,35786.0,7290000.0,Regression,0.01,29168
158.0,35821.0,7300000.0,Regression,0.01,29168
158.0,35851.0,7310000.0,Regression,0.01,29168
158.0,35876.0,7320000.0,Regression,0.01,29168
158.0,35907.0,7330000.0,Regression,0.01,29168
158.0,35935.0,7340000.0,Regression,0.01,29168
159.0,35975.0,7350000.0,Regression,0.01,29168
159.0,36014.0,7360000.0,Regression,0.01,29168
160.0,36050.0,7370000.0,Regression,0.01,29168
160.0,36080.0,7380000.0,Regression,0.01,29168
161.0,36109.0,7390000.0,Regression,0.01,29168
161.0,36143.0,7400000.0,Regression,0.01,29168
161.0,36174.0,7410000.0,Regression,0.01,29168
161.0,36208.0,7420000.0,Regression,0.01,29168
161.0,36246.0,7430000.0,Regression,0.01,29168
161.0,36267.0,7440000.0,Regression,0.01,29168
161.0,36295.0,7450000.0,Regression,0.01,29168
161.0,36318.0,7460000.0,Regression,0.01,29168
161.0,36355.0,7470000.0,Regression,0.01,29168
161.0,36387.0,7480000.0,Regression,0.01,29168
161.0,36416.0,7490000.0,Regression,0.01,29168
161.0,36446.0,7500000.0,Regression,0.01,29168
161.0,36480.0,7510000.0,Regression,0.01,29168
162.0,36505.0,7520000.0,Regression,0.01,29168
163.0,36538.0,7530000.0,Regression,0.01,29168
163.0,36558.0,7540000.0,Regression,0.01,29168
163.0,36579.0,7550000.0,Regression,0.01,29168
163.0,36606.0,7560000.0,Regression,0.01,29168
163.0,36642.0,7570000.0,Regression,0.01,29168
163.0,36678.0,7580000.0,Regression,0.01,29168
163.0,36703.0,7590000.0,Regression,0.01,29168
163.0,36733.0,7600000.0,Regression,0.01,29168
163.0,36758.0,7610000.0,Regression,0.01,29168
163.0,36785.0,7620000.0,Regression,0.01,29168
163.0,36810.0,7630000.0,Regression,0.01,29168
163.0,36836.0,7640000.0,Regression,0.01,29168
164.0,36854.0,7650000.0,Regression,0.01,29168
164.0,36882.0,7660000.0,Regression,0.01,29168
164.0,36903.0,7670000.0,Regression,0.01,29168
165.0,36924.0,7680000.0,Regression,0.01,29168
166.0,36965.0,7690000.0,Regression,0.01,29168
167.0,37000.0,7700000.0,Regression,0.01,29168
167.0,37037.0,7710000.0,Regression,0.01,29168
168.0,37057.0,7720000.0,Regression,0.01,29168
168.0,37081.0,7730000.0,Regression,0.01,29168
168.0,37108.0,7740000.0,Regression,0.01,29168
168.0,37139.0,7750000.0,Regression,0.01,29168
168.0,37156.0,7760000.0,Regression,0.01,29168
168.0,37187.0,7770000.0,Regression,0.01,29168
168.0,37209.0,7780000.0,Regression,0.01,29168
168.0,37254.0,7790000.0,Regression,0.01,29168
168.0,37272.0,7800000.0,Regression,0.01,29168
168.0,37303.0,7810000.0,Regression,0.01,29168
168.0,37325.0,7820000.0,Regression,0.01,29168
168.0,37347.0,7830000.0,Regression,0.01,29168
168.0,37382.0,7840000.0,Regression,0.01,29168
168.0,37402.0,7850000.0,Regression,0.01,29168
169.0,37451.0,7860000.0,Regression,0.01,29168
169.0,37478.0,7870000.0,Regression,0.01,29168
169.0,37526.0,7880000.0,Regression,0.01,29168
169.0,37558.0,7890000.0,Regression,0.01,29168
169.0,37588.0,7900000.0,Regression,0.01,29168
169.0,37625.0,7910000.0,Regression,0.01,29168
170.0,37656.0,7920000.0,Regression,0.01,29168
170.0,37701.0,7930000.0,Regression,0.01,29168
170.0,37722.0,7940000.0,Regression,0.01,29168
170.0,37724.0,7950000.0,Regression,0.01,29168
171.0,37732.0,7960000.0,Regression,0.01,29168
171.0,37732.0,7970000.0,Regression,0.01,29168
171.0,37742.0,7980000.0,Regression,0.01,29168
171.0,37756.0,7990000.0,Regression,0.01,29168
171.0,37762.0,8000000.0,Regression,0.01,29168
171.0,37772.0,8010000.0,Regression,0.01,29168
171.0,37785.0,8020000.0,Regression,0.01,29168
171.0,37789.0,8030000.0,Regression,0.01,29168
171.0,37800.0,8040000.0,Regression,0.01,29168
171.0,37806.0,8050000.0,Regression,0.01,29168
171.0,37808.0,8060000.0,Regression,0.01,29168
171.0,37820.0,8070000.0,Regression,0.01,29168
171.0,37827.0,8080000.0,Regression,0.01,29168
171.0,37829.0,8090000.0,Regression,0.01,29168
171.0,37837.0,8100000.0,Regression,0.01,29168
171.0,37843.0,8110000.0,Regression,0.01,29168
171.0,37850.0,8120000.0,Regression,0.01,29168
171.0,37852.0,8130000.0,Regression,0.01,29168
171.0,37855.0,8140000.0,Regression,0.01,29168
171.0,37869.0,8150000.0,Regression,0.01,29168
171.0,37881.0,8160000.0,Regression,0.01,29168
171.0,37896.0,8170000.0,Regression,0.01,29168
171.0,37900.0,8180000.0,Regression,0.01,29168
171.0,37909.0,8190000.0,Regression,0.01,29168
171.0,37916.0,8200000.0,Regression,0.01,29168
171.0,37924.0,8210000.0,Regression,0.01,29168
171.0,37934.0,8220000.0,Regression,0.01,29168
171.0,37945.0,8230000.0,Regression,0.01,29168
171.0,37960.0,8240000.0,Regression,0.01,29168
171.0,37978.0,8250000.0,Regression,0.01,29168
171.0,37993.0,8260000.0,Regression,0.01,29168
171.0,38004.0,8270000.0,Regression,0.01,29168
171.0,38014.0,8280000.0,Regression,0.01,29168
171.0,38029.0,8290000.0,Regression,0.01,29168
171.0,38037.0,8300000.0,Regression,0.01,29168
171.0,38049.0,8310000.0,Regression,0.01,29168
171.0,38064.0,8320000.0,Regression,0.01,29168
171.0,38074.0,8330000.0,Regression,0.01,29168
171.0,38086.0,8340000.0,Regression,0.01,29168
171.0,38102.0,8350000.0,Regression,0.01,29168
171.0,38112.0,8360000.0,Regression,0.01,29168
171.0,38153.0,8370000.0,Regression,0.01,29168
171.0,38201.0,8380000.0,Regression,0.01,29168
171.0,38223.0,8390000.0,Regression,0.01,29168
171.0,38237.0,8400000.0,Regression,0.01,29168
171.0,38248.0,8410000.0,Regression,0.01,29168
171.0,38266.0,8420000.0,Regression,0.01,29168
171.0,38276.0,8430000.0,Regression,0.01,29168
171.0,38293.0,8440000.0,Regression,0.01,29168
171.0,38307.0,8450000.0,Regression,0.01,29168
171.0,38319.0,8460000.0,Regression,0.01,29168
171.0,38340.0,8470000.0,Regression,0.01,29168
171.0,38344.0,8480000.0,Regression,0.01,29168
171.0,38360.0,8490000.0,Regression,0.01,29168
171.0,38382.0,8500000.0,Regression,0.01,29168
171.0,38389.0,8510000.0,Regression,0.01,29168
171.0,38404.0,8520000.0,Regression,0.01,29168
171.0,38417.0,8530000.0,Regression,0.01,29168
171.0,38428.0,8540000.0,Regression,0.01,29168
171.0,38439.0,8550000.0,Regression,0.01,29168
171.0,38447.0,8560000.0,Regression,0.01,29168
171.0,38464.0,8570000.0,Regression,0.01,29168
171.0,38483.0,8580000.0,Regression,0.01,29168
172.0,38505.0,8590000.0,Regression,0.01,29168
172.0,38527.0,8600000.0,Regression,0.01,29168
172.0,38555.0,8610000.0,Regression,0.01,29168
172.0,38570.0,8620000.0,Regression,0.01,29168
172.0,38599.0,8630000.0,Regression,0.01,29168
172.0,38616.0,8640000.0,Regression,0.01,29168
172.0,38625.0,8650000.0,Regression,0.01,29168
173.0,38637.0,8660000.0,Regression,0.01,29168
173.0,38645.0,8670000.0,Regression,0.01,29168
173.0,38655.0,8680000.0,Regression,0.01,29168
173.0,38675.0,8690000.0,Regression,0.01,29168
173.0,38686.0,8700000.0,Regression,0.01,29168
173.0,38689.0,8710000.0,Regression,0.01,29168
173.0,38703.0,8720000.0,Regression,0.01,29168
173.0,38717.0,8730000.0,Regression,0.01,29168
173.0,38726.0,8740000.0,Regression,0.01,29168
173.0,38740.0,8750000.0,Regression,0.01,29168
173.0,38743.0,8760000.0,Regression,0.01,29168
173.0,38745.0,8770000.0,Regression,0.01,29168
173.0,38751.0,8780000.0,Regression,0.01,29168
173.0,38759.0,8790000.0,Regression,0.01,29168
173.0,38766.0,8800000.0,Regression,0.01,29168
173.0,38768.0,8810000.0,Regression,0.01,29168
173.0,38771.0,8820000.0,Regression,0.01,29168
173.0,38776.0,8830000.0,Regression,0.01,29168
173.0,38786.0,8840000.0,Regression,0.01,29168
173.0,38786.0,8850000.0,Regression,0.01,29168
173.0,38797.0,8860000.0,Regression,0.01,29168
173.0,38804.0,8870000.0,Regression,0.01,29168
173.0,38806.0,8880000.0,Regression,0.01,29168
173.0,38807.0,8890000.0,Regression,0.01,29168
173.0,38812.0,8900000.0,Regression,0.01,29168
173.0,38814.0,8910000.0,Regression,0.01,29168
173.0,38818.0,8920000.0,Regression,0.01,29168
173.0,38818.0,8930000.0,Regression,0.01,29168
173.0,38818.0,8940000.0,Regression,0.01,29168
173.0,38818.0,8950000.0,Regression,0.01,29168
173.0,38823.0,8960000.0,Regression,0.01,29168
173.0,38829.0,8970000.0,Regression,0.01,29168
173.0,38833.0,8980000.0,Regression,0.01,29168
173.0,38837.0,8990000.0,Regression,0.01,29168
173.0,38837.0,9000000.0,Regression,0.01,29168
173.0,38838.0,9010000.0,Regression,0.01,29168
173.0,38841.0,9020000.0,Regression,0.01,29168
173.0,38845.0,9030000.0,Regression,0.01,29168
174.0,38909.0,9040000.0,Regression,0.01,29168
177.0,38978.0,9050000.0,Regression,0.01,29168
177.0,39054.0,9060000.0,Regression,0.01,29168
177.0,39120.0,9070000.0,Regression,0.01,29168
177.0,39185.0,9080000.0,Regression,0.01,29168
177.0,39252.0,9090000.0,Regression,0.01,29168
177.0,39316.0,9100000.0,Regression,0.01,29168
177.0,39401.0,9110000.0,Regression,0.01,29168
177.0,39486.0,9120000.0,Regression,0.01,29168
177.0,39559.0,9130000.0,Regression,0.01,29168
180.0,39628.0,9140000.0,Regression,0.01,29168
182.0,39716.0,9150000.0,Regression,0.01,29168
182.0,39782.0,9160000.0,Regression,0.01,29168
183.0,39832.0,9170000.0,Regression,0.01,29168
184.0,39894.0,9180000.0,Regression,0.01,29168
185.0,39966.0,9190000.0,Regression,0.01,29168
186.0,40036.0,9200000.0,Regression,0.01,29168
187.0,40109.0,9210000.0,Regression,0.01,29168
187.0,40161.0,9220000.0,Regression,0.01,29168
187.0,40228.0,9230000.0,Regression,0.01,29168
188.0,40305.0,9240000.0,Regression,0.01,29168
188.0,40380.0,9250000.0,Regression,0.01,29168
188.0,40468.0,9260000.0,Regression,0.01,29168
189.0,40548.0,9270000.0,Regression,0.01,29168
190.0,40621.0,9280000.0,Regression,0.01,29168
191.0,40701.0,9290000.0,Regression,0.01,29168
191.0,40765.0,9300000.0,Regression,0.01,29168
191.0,40825.0,9310000.0,Regression,0.01,29168
191.0,40886.0,9320000.0,Regression,0.01,29168
192.0,40959.0,9330000.0,Regression,0.01,29168
195.0,41015.0,9340000.0,Regression,0.01,29168
198.0,41073.0,9350000.0,Regression,0.01,29168
198.0,41123.0,9360000.0,Regression,0.01,29168
198.0,41193.0,9370000.0,Regression,0.01,29168
198.0,41248.0,9380000.0,Regression,0.01,29168
199.0,41303.0,9390000.0,Regression,0.01,29168
199.0,41347.0,9400000.0,Regression,0.01,29168
200.0,41402.0,9410000.0,Regression,0.01,29168
200.0,41460.0,9420000.0,Regression,0.01,29168
200.0,41524.0,9430000.0,Regression,0.01,29168
200.0,41601.0,9440000.0,Regression,0.01,29168
201.0,41665.0,9450000.0,Regression,0.01,29168
201.0,41724.0,9460000.0,Regression,0.01,29168
202.0,41782.0,9470000.0,Regression,0.01,29168
202.0,41831.0,9480000.0,Regression,0.01,29168
202.0,41876.0,9490000.0,Regression,0.01,29168
204.0,41939.0,9500000.0,Regression,0.01,29168
204.0,42005.0,9510000.0,Regression,0.01,29168
205.0,42063.0,9520000.0,Regression,0.01,29168
205.0,42125.0,9530000.0,Regression,0.01,29168
205.0,42165.0,9540000.0,Regression,0.01,29168
206.0,42228.0,9550000.0,Regression,0.01,29168
206.0,42309.0,9560000.0,Regression,0.01,29168
207.0,42366.0,9570000.0,Regression,0.01,29168
207.0,42419.0,9580000.0,Regression,0.01,29168
207.0,42480.0,9590000.0,Regression,0.01,29168
207.0,42522.0,9600000.0,Regression,0.01,29168
209.0,42581.0,9610000.0,Regression,0.01,29168
209.0,42633.0,9620000.0,Regression,0.01,29168
211.0,42699.0,9630000.0,Regression,0.01,29168
211.0,42753.0,9640000.0,Regression,0.01,29168
211.0,42809.0,9650000.0,Regression,0.01,29168
211.0,42853.0,9660000.0,Regression,0.01,29168
212.0,42907.0,9670000.0,Regression,0.01,29168
212.0,42963.0,9680000.0,Regression,0.01,29168
213.0,43020.0,9690000.0,Regression,0.01,29168
214.0,43095.0,9700000.0,Regression,0.01,29168
215.0,43146.0,9710000.0,Regression,0.01,29168
215.0,43207.0,9720000.0,Regression,0.01,29168
215.0,43252.0,9730000.0,Regression,0.01,29168
215.0,43303.0,9740000.0,Regression,0.01,29168
217.0,43357.0,9750000.0,Regression,0.01,29168
218.0,43418.0,9760000.0,Regression,0.01,29168
218.0,43465.0,9770000.0,Regression,0.01,29168
220.0,43509.0,9780000.0,Regression,0.01,29168
220.0,43556.0,9790000.0,Regression,0.01,29168
220.0,43608.0,9800000.0,Regression,0.01,29168
220.0,43659.0,9810000.0,Regression,0.01,29168
220.0,43691.0,9820000.0,Regression,0.01,29168
220.0,43756.0,9830000.0,Regression,0.01,29168
220.0,43799.0,9840000.0,Regression,0.01,29168
221.0,43842.0,9850000.0,Regression,0.01,29168
222.0,43883.0,9860000.0,Regression,0.01,29168
222.0,43926.0,9870000.0,Regression,0.01,29168
225.0,43967.0,9880000.0,Regression,0.01,29168
225.0,44009.0,9890000.0,Regression,0.01,29168
225.0,44050.0,9900000.0,Regression,0.01,29168
225.0,44103.0,9910000.0,Regression,0.01,29168
225.0,44155.0,9920000.0,Regression,0.01,29168
226.0,44204.0,9930000.0,Regression,0.01,29168
227.0,44253.0,9940000.0,Regression,0.01,29168
227.0,44307.0,9950000.0,Regression,0.01,29168
227.0,44353.0,9960000.0,Regression,0.01,29168
227.0,44390.0,9970000.0,Regression,0.01,29168
228.0,44434.0,9980000.0,Regression,0.01,29168
229.0,44489.0,9990000.0,Regression,0.01,29168
229.0,44540.0,10000000.0,Regression,0.01,29168
229.0,44584.0,10010000.0,Regression,0.01,29168
229.0,44626.0,10020000.0,Regression,0.01,29168
229.0,44680.0,10030000.0,Regression,0.01,29168
229.0,44721.0,10040000.0,Regression,0.01,29168
229.0,44772.0,10050000.0,Regression,0.01,29168
230.0,44817.0,10060000.0,Regression,0.01,29168
230.0,44873.0,10070000.0,Regression,0.01,29168
231.0,44913.0,10080000.0,Regression,0.01,29168
232.0,44976.0,10090000.0,Regression,0.01,29168
233.0,45025.0,10100000.0,Regression,0.01,29168
233.0,45067.0,10110000.0,Regression,0.01,29168
233.0,45103.0,10120000.0,Regression,0.01,29168
233.0,45143.0,10130000.0,Regression,0.01,29168
234.0,45184.0,10140000.0,Regression,0.01,29168
234.0,45222.0,10150000.0,Regression,0.01,29168
234.0,45280.0,10160000.0,Regression,0.01,29168
234.0,45323.0,10170000.0,Regression,0.01,29168
235.0,45367.0,10180000.0,Regression,0.01,29168
237.0,45421.0,10190000.0,Regression,0.01,29168
238.0,45471.0,10200000.0,Regression,0.01,29168
238.0,45511.0,10210000.0,Regression,0.01,29168
239.0,45550.0,10220000.0,Regression,0.01,29168
239.0,45607.0,10230000.0,Regression,0.01,29168
239.0,45646.0,10240000.0,Regression,0.01,29168
240.0,45683.0,10250000.0,Regression,0.01,29168
242.0,45736.0,10260000.0,Regression,0.01,29168
242.0,45776.0,10270000.0,Regression,0.01,29168
243.0,45815.0,10280000.0,Regression,0.01,29168
243.0,45843.0,10290000.0,Regression,0.01,29168
243.0,45889.0,10300000.0,Regression,0.01,29168
244.0,45925.0,10310000.0,Regression,0.01,29168
244.0,45969.0,10320000.0,Regression,0.01,29168
244.0,46013.0,10330000.0,Regression,0.01,29168
244.0,46054.0,10340000.0,Regression,0.01,29168
246.0,46100.0,10350000.0,Regression,0.01,29168
246.0,46158.0,10360000.0,Regression,0.01,29168
248.0,46198.0,10370000.0,Regression,0.01,29168
248.0,46233.0,10380000.0,Regression,0.01,29168
249.0,46281.0,10390000.0,Regression,0.01,29168
250.0,46330.0,10400000.0,Regression,0.01,29168
252.0,46376.0,10410000.0,Regression,0.01,29168
252.0,46430.0,10420000.0,Regression,0.01,29168
252.0,46481.0,10430000.0,Regression,0.01,29168
252.0,46521.0,10440000.0,Regression,0.01,29168
252.0,46570.0,10450000.0,Regression,0.01,29168
252.0,46614.0,10460000.0,Regression,0.01,29168
253.0,46665.0,10470000.0,Regression,0.01,29168
255.0,46704.0,10480000.0,Regression,0.01,29168
255.0,46752.0,10490000.0,Regression,0.01,29168
256.0,46797.0,10500000.0,Regression,0.01,29168
256.0,46829.0,10510000.0,Regression,0.01,29168
257.0,46877.0,10520000.0,Regression,0.01,29168
258.0,46926.0,10530000.0,Regression,0.01,29168
260.0,46984.0,10540000.0,Regression,0.01,29168
260.0,47030.0,10550000.0,Regression,0.01,29168
260.0,47080.0,10560000.0,Regression,0.01,29168
260.0,47126.0,10570000.0,Regression,0.01,29168
262.0,47182.0,10580000.0,Regression,0.01,29168
262.0,47231.0,10590000.0,Regression,0.01,29168
262.0,47286.0,10600000.0,Regression,0.01,29168
263.0,47345.0,10610000.0,Regression,0.01,29168
263.0,47406.0,10620000.0,Regression,0.01,29168
263.0,47457.0,10630000.0,Regression,0.01,29168
263.0,47507.0,10640000.0,Regression,0.01,29168
263.0,47564.0,10650000.0,Regression,0.01,29168
264.0,47626.0,10660000.0,Regression,0.01,29168
264.0,47692.0,10670000.0,Regression,0.01,29168
264.0,47760.0,10680000.0,Regression,0.01,29168
265.0,47818.0,10690000.0,Regression,0.01,29168
266.0,47861.0,10700000.0,Regression,0.01,29168
267.0,47907.0,10710000.0,Regression,0.01,29168
267.0,47969.0,10720000.0,Regression,0.01,29168
268.0,48032.0,10730000.0,Regression,0.01,29168
269.0,48079.0,10740000.0,Regression,0.01,29168
270.0,48134.0,10750000.0,Regression,0.01,29168
270.0,48189.0,10760000.0,Regression,0.01,29168
270.0,48258.0,10770000.0,Regression,0.01,29168
271.0,48309.0,10780000.0,Regression,0.01,29168
272.0,48358.0,10790000.0,Regression,0.01,29168
272.0,48415.0,10800000.0,Regression,0.01,29168
272.0,48459.0,10810000.0,Regression,0.01,29168
274.0,48519.0,10820000.0,Regression,0.01,29168
274.0,48571.0,10830000.0,Regression,0.01,29168
274.0,48624.0,10840000.0,Regression,0.01,29168
274.0,48669.0,10850000.0,Regression,0.01,29168
274.0,48732.0,10860000.0,Regression,0.01,29168
274.0,48778.0,10870000.0,Regression,0.01,29168
275.0,48841.0,10880000.0,Regression,0.01,29168
276.0,48898.0,10890000.0,Regression,0.01,29168
276.0,48965.0,10900000.0,Regression,0.01,29168
276.0,49024.0,10910000.0,Regression,0.01,29168
277.0,49089.0,10920000.0,Regression,0.01,29168
277.0,49158.0,10930000.0,Regression,0.01,29168
278.0,49241.0,10940000.0,Regression,0.01,29168
278.0,49302.0,10950000.0,Regression,0.01,29168
279.0,49359.0,10960000.0,Regression,0.01,29168
279.0,49419.0,10970000.0,Regression,0.01,29168
280.0,49489.0,10980000.0,Regression,0.01,29168
281.0,49542.0,10990000.0,Regression,0.01,29168
283.0,49606.0,11000000.0,Regression,0.01,29168
283.0,49670.0,11010000.0,Regression,0.01,29168
286.0,49740.0,11020000.0,Regression,0.01,29168
287.0,49799.0,11030000.0,Regression,0.01,29168
287.0,49843.0,11040000.0,Regression,0.01,29168
288.0,49897.0,11050000.0,Regression,0.01,29168
290.0,49960.0,11060000.0,Regression,0.01,29168
291.0,50017.0,11070000.0,Regression,0.01,29168
291.0,50077.0,11080000.0,Regression,0.01,29168
292.0,50147.0,11090000.0,Regression,0.01,29168
293.0,50200.0,11100000.0,Regression,0.01,29168
293.0,50247.0,11110000.0,Regression,0.01,29168
293.0,50309.0,11120000.0,Regression,0.01,29168
296.0,50387.0,11130000.0,Regression,0.01,29168
298.0,50456.0,11140000.0,Regression,0.01,29168
298.0,50517.0,11150000.0,Regression,0.01,29168
299.0,50583.0,11160000.0,Regression,0.01,29168
300.0,50630.0,11170000.0,Regression,0.01,29168
301.0,50688.0,11180000.0,Regression,0.01,29168
302.0,50742.0,11190000.0,Regression,0.01,29168
305.0,50796.0,11200000.0,Regression,0.01,29168
306.0,50845.0,11210000.0,Regression,0.01,29168
307.0,50896.0,11220000.0,Regression,0.01,29168
307.0,50958.0,11230000.0,Regression,0.01,29168
307.0,51017.0,11240000.0,Regression,0.01,29168
309.0,51061.0,11250000.0,Regression,0.01,29168
309.0,51111.0,11260000.0,Regression,0.01,29168
309.0,51150.0,11270000.0,Regression,0.01,29168
309.0,51204.0,11280000.0,Regression,0.01,29168
311.0,51252.0,11290000.0,Regression,0.01,29168
312.0,51303.0,11300000.0,Regression,0.01,29168
312.0,51361.0,11310000.0,Regression,0.01,29168
313.0,51429.0,11320000.0,Regression,0.01,29168
314.0,51487.0,11330000.0,Regression,0.01,29168
314.0,51542.0,11340000.0,Regression,0.01,29168
318.0,51607.0,11350000.0,Regression,0.01,29168
318.0,51667.0,11360000.0,Regression,0.01,29168
319.0,51733.0,11370000.0,Regression,0.01,29168
321.0,51791.0,11380000.0,Regression,0.01,29168
323.0,51853.0,11390000.0,Regression,0.01,29168
324.0,51917.0,11400000.0,Regression,0.01,29168
324.0,51974.0,11410000.0,Regression,0.01,29168
325.0,52024.0,11420000.0,Regression,0.01,29168
325.0,52078.0,11430000.0,Regression,0.01,29168
325.0,52143.0,11440000.0,Regression,0.01,29168
327.0,52200.0,11450000.0,Regression,0.01,29168
328.0,52256.0,11460000.0,Regression,0.01,29168
328.0,52305.0,11470000.0,Regression,0.01,29168
328.0,52350.0,11480000.0,Regression,0.01,29168
329.0,52405.0,11490000.0,Regression,0.01,29168
329.0,52449.0,11500000.0,Regression,0.01,29168
330.0,52509.0,11510000.0,Regression,0.01,29168
331.0,52560.0,11520000.0,Regression,0.01,29168
332.0,52616.0,11530000.0,Regression,0.01,29168
334.0,52658.0,11540000.0,Regression,0.01,29168
334.0,52715.0,11550000.0,Regression,0.01,29168
334.0,52772.0,11560000.0,Regression,0.01,29168
336.0,52818.0,11570000.0,Regression,0.01,29168
336.0,52864.0,11580000.0,Regression,0.01,29168
336.0,52919.0,11590000.0,Regression,0.01,29168
337.0,52975.0,11600000.0,Regression,0.01,29168
337.0,53032.0,11610000.0,Regression,0.01,29168
337.0,53076.0,11620000.0,Regression,0.01,29168
337.0,53126.0,11630000.0,Regression,0.01,29168
337.0,53169.0,11640000.0,Regression,0.01,29168
337.0,53221.0,11650000.0,Regression,0.01,29168
337.0,53282.0,11660000.0,Regression,0.01,29168
338.0,53344.0,11670000.0,Regression,0.01,29168
340.0,53417.0,11680000.0,Regression,0.01,29168
