Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha,TrainPart
144.0,27596.0,3470000.0,TS_Lin,0.02,58336,1529512846.0,0.0001,0.02
144.0,27647.0,3480000.0,TS_Lin,0.02,58336,1529512960.0,0.0001,0.02
144.0,27724.0,3490000.0,TS_Lin,0.02,58336,1529513080.0,0.0001,0.02
144.0,27787.0,3500000.0,TS_Lin,0.02,58336,1529513198.0,0.0001,0.02
144.0,27843.0,3510000.0,TS_Lin,0.02,58336,1529513322.0,0.0001,0.02
145.0,27914.0,3520000.0,TS_Lin,0.02,58336,1529513442.0,0.0001,0.02
147.0,28001.0,3530000.0,TS_Lin,0.02,58336,1529513565.0,0.0001,0.02
148.0,28076.0,3540000.0,TS_Lin,0.02,58336,1529513684.0,0.0001,0.02
151.0,28146.0,3550000.0,TS_Lin,0.02,58336,1529513801.0,0.0001,0.02
153.0,28227.0,3560000.0,TS_Lin,0.02,58336,1529513915.0,0.0001,0.02
153.0,28296.0,3570000.0,TS_Lin,0.02,58336,1529514031.0,0.0001,0.02
155.0,28365.0,3580000.0,TS_Lin,0.02,58336,1529514146.0,0.0001,0.02
156.0,28434.0,3590000.0,TS_Lin,0.02,58336,1529514258.0,0.0001,0.02
159.0,28531.0,3600000.0,TS_Lin,0.02,58336,1529514374.0,0.0001,0.02
159.0,28613.0,3610000.0,TS_Lin,0.02,58336,1529514489.0,0.0001,0.02
159.0,28689.0,3620000.0,TS_Lin,0.02,58336,1529514603.0,0.0001,0.02
161.0,28756.0,3630000.0,TS_Lin,0.02,58336,1529514716.0,0.0001,0.02
163.0,28842.0,3640000.0,TS_Lin,0.02,58336,1529514829.0,0.0001,0.02
165.0,28941.0,3650000.0,TS_Lin,0.02,58336,1529514939.0,0.0001,0.02
167.0,29044.0,3660000.0,TS_Lin,0.02,58336,1529515055.0,0.0001,0.02
168.0,29131.0,3670000.0,TS_Lin,0.02,58336,1529515168.0,0.0001,0.02
169.0,29237.0,3680000.0,TS_Lin,0.02,58336,1529515283.0,0.0001,0.02
169.0,29320.0,3690000.0,TS_Lin,0.02,58336,1529515396.0,0.0001,0.02
170.0,29407.0,3700000.0,TS_Lin,0.02,58336,1529515507.0,0.0001,0.02
174.0,29520.0,3710000.0,TS_Lin,0.02,58336,1529515620.0,0.0001,0.02
175.0,29616.0,3720000.0,TS_Lin,0.02,58336,1529515732.0,0.0001,0.02
176.0,29736.0,3730000.0,TS_Lin,0.02,58336,1529515845.0,0.0001,0.02
176.0,29849.0,3740000.0,TS_Lin,0.02,58336,1529515957.0,0.0001,0.02
177.0,29926.0,3750000.0,TS_Lin,0.02,58336,1529516066.0,0.0001,0.02
177.0,30008.0,3760000.0,TS_Lin,0.02,58336,1529516176.0,0.0001,0.02
177.0,30088.0,3770000.0,TS_Lin,0.02,58336,1529516288.0,0.0001,0.02
178.0,30181.0,3780000.0,TS_Lin,0.02,58336,1529516398.0,0.0001,0.02
179.0,30259.0,3790000.0,TS_Lin,0.02,58336,1529516507.0,0.0001,0.02
181.0,30351.0,3800000.0,TS_Lin,0.02,58336,1529516614.0,0.0001,0.02
181.0,30442.0,3810000.0,TS_Lin,0.02,58336,1529516718.0,0.0001,0.02
184.0,30517.0,3820000.0,TS_Lin,0.02,58336,1529516825.0,0.0001,0.02
184.0,30587.0,3830000.0,TS_Lin,0.02,58336,1529516930.0,0.0001,0.02
186.0,30654.0,3840000.0,TS_Lin,0.02,58336,1529517037.0,0.0001,0.02
186.0,30717.0,3850000.0,TS_Lin,0.02,58336,1529517144.0,0.0001,0.02
186.0,30790.0,3860000.0,TS_Lin,0.02,58336,1529517253.0,0.0001,0.02
187.0,30878.0,3870000.0,TS_Lin,0.02,58336,1529517362.0,0.0001,0.02
188.0,30959.0,3880000.0,TS_Lin,0.02,58336,1529517472.0,0.0001,0.02
188.0,31042.0,3890000.0,TS_Lin,0.02,58336,1529517584.0,0.0001,0.02
188.0,31122.0,3900000.0,TS_Lin,0.02,58336,1529517696.0,0.0001,0.02
189.0,31225.0,3910000.0,TS_Lin,0.02,58336,1529517811.0,0.0001,0.02
190.0,31319.0,3920000.0,TS_Lin,0.02,58336,1529517932.0,0.0001,0.02
194.0,31402.0,3930000.0,TS_Lin,0.02,58336,1529518050.0,0.0001,0.02
195.0,31486.0,3940000.0,TS_Lin,0.02,58336,1529518162.0,0.0001,0.02
195.0,31586.0,3950000.0,TS_Lin,0.02,58336,1529518267.0,0.0001,0.02
196.0,31676.0,3960000.0,TS_Lin,0.02,58336,1529518377.0,0.0001,0.02
196.0,31744.0,3970000.0,TS_Lin,0.02,58336,1529518479.0,0.0001,0.02
197.0,31809.0,3980000.0,TS_Lin,0.02,58336,1529518583.0,0.0001,0.02
198.0,31879.0,3990000.0,TS_Lin,0.02,58336,1529518680.0,0.0001,0.02
199.0,31953.0,4000000.0,TS_Lin,0.02,58336,1529518782.0,0.0001,0.02
200.0,32019.0,4010000.0,TS_Lin,0.02,58336,1529518879.0,0.0001,0.02
201.0,32077.0,4020000.0,TS_Lin,0.02,58336,1529518976.0,0.0001,0.02
202.0,32141.0,4030000.0,TS_Lin,0.02,58336,1529519068.0,0.0001,0.02
204.0,32223.0,4040000.0,TS_Lin,0.02,58336,1529519158.0,0.0001,0.02
204.0,32299.0,4050000.0,TS_Lin,0.02,58336,1529519247.0,0.0001,0.02
204.0,32360.0,4060000.0,TS_Lin,0.02,58336,1529519335.0,0.0001,0.02
205.0,32424.0,4070000.0,TS_Lin,0.02,58336,1529519425.0,0.0001,0.02
205.0,32478.0,4080000.0,TS_Lin,0.02,58336,1529519511.0,0.0001,0.02
207.0,32546.0,4090000.0,TS_Lin,0.02,58336,1529519597.0,0.0001,0.02
208.0,32597.0,4100000.0,TS_Lin,0.02,58336,1529519684.0,0.0001,0.02
208.0,32664.0,4110000.0,TS_Lin,0.02,58336,1529519769.0,0.0001,0.02
208.0,32724.0,4120000.0,TS_Lin,0.02,58336,1529519856.0,0.0001,0.02
211.0,32781.0,4130000.0,TS_Lin,0.02,58336,1529519944.0,0.0001,0.02
211.0,32837.0,4140000.0,TS_Lin,0.02,58336,1529520032.0,0.0001,0.02
211.0,32917.0,4150000.0,TS_Lin,0.02,58336,1529520119.0,0.0001,0.02
213.0,32982.0,4160000.0,TS_Lin,0.02,58336,1529520204.0,0.0001,0.02
213.0,33051.0,4170000.0,TS_Lin,0.02,58336,1529520290.0,0.0001,0.02
213.0,33128.0,4180000.0,TS_Lin,0.02,58336,1529520376.0,0.0001,0.02
213.0,33185.0,4190000.0,TS_Lin,0.02,58336,1529520462.0,0.0001,0.02
214.0,33240.0,4200000.0,TS_Lin,0.02,58336,1529520546.0,0.0001,0.02
214.0,33295.0,4210000.0,TS_Lin,0.02,58336,1529520623.0,0.0001,0.02
216.0,33359.0,4220000.0,TS_Lin,0.02,58336,1529520701.0,0.0001,0.02
217.0,33419.0,4230000.0,TS_Lin,0.02,58336,1529520776.0,0.0001,0.02
217.0,33476.0,4240000.0,TS_Lin,0.02,58336,1529520851.0,0.0001,0.02
217.0,33542.0,4250000.0,TS_Lin,0.02,58336,1529520926.0,0.0001,0.02
218.0,33605.0,4260000.0,TS_Lin,0.02,58336,1529521002.0,0.0001,0.02
218.0,33656.0,4270000.0,TS_Lin,0.02,58336,1529521081.0,0.0001,0.02
218.0,33739.0,4280000.0,TS_Lin,0.02,58336,1529521162.0,0.0001,0.02
221.0,33812.0,4290000.0,TS_Lin,0.02,58336,1529521244.0,0.0001,0.02
223.0,33882.0,4300000.0,TS_Lin,0.02,58336,1529521327.0,0.0001,0.02
223.0,33947.0,4310000.0,TS_Lin,0.02,58336,1529521407.0,0.0001,0.02
223.0,34016.0,4320000.0,TS_Lin,0.02,58336,1529521489.0,0.0001,0.02
223.0,34081.0,4330000.0,TS_Lin,0.02,58336,1529521568.0,0.0001,0.02
224.0,34148.0,4340000.0,TS_Lin,0.02,58336,1529521649.0,0.0001,0.02
224.0,34221.0,4350000.0,TS_Lin,0.02,58336,1529521733.0,0.0001,0.02
224.0,34294.0,4360000.0,TS_Lin,0.02,58336,1529521816.0,0.0001,0.02
225.0,34356.0,4370000.0,TS_Lin,0.02,58336,1529521898.0,0.0001,0.02
227.0,34426.0,4380000.0,TS_Lin,0.02,58336,1529521983.0,0.0001,0.02
228.0,34516.0,4390000.0,TS_Lin,0.02,58336,1529522073.0,0.0001,0.02
229.0,34579.0,4400000.0,TS_Lin,0.02,58336,1529522153.0,0.0001,0.02
229.0,34637.0,4410000.0,TS_Lin,0.02,58336,1529522231.0,0.0001,0.02
231.0,34689.0,4420000.0,TS_Lin,0.02,58336,1529522305.0,0.0001,0.02
232.0,34749.0,4430000.0,TS_Lin,0.02,58336,1529522377.0,0.0001,0.02
233.0,34817.0,4440000.0,TS_Lin,0.02,58336,1529522449.0,0.0001,0.02
234.0,34888.0,4450000.0,TS_Lin,0.02,58336,1529522542.0,0.0001,0.02
235.0,34953.0,4460000.0,TS_Lin,0.02,58336,1529522626.0,0.0001,0.02
237.0,35010.0,4470000.0,TS_Lin,0.02,58336,1529522696.0,0.0001,0.02
237.0,35070.0,4480000.0,TS_Lin,0.02,58336,1529522765.0,0.0001,0.02
240.0,35130.0,4490000.0,TS_Lin,0.02,58336,1529522834.0,0.0001,0.02
241.0,35186.0,4500000.0,TS_Lin,0.02,58336,1529522902.0,0.0001,0.02
243.0,35239.0,4510000.0,TS_Lin,0.02,58336,1529522980.0,0.0001,0.02
243.0,35292.0,4520000.0,TS_Lin,0.02,58336,1529523050.0,0.0001,0.02
243.0,35362.0,4530000.0,TS_Lin,0.02,58336,1529523120.0,0.0001,0.02
243.0,35421.0,4540000.0,TS_Lin,0.02,58336,1529523190.0,0.0001,0.02
244.0,35478.0,4550000.0,TS_Lin,0.02,58336,1529523259.0,0.0001,0.02
244.0,35534.0,4560000.0,TS_Lin,0.02,58336,1529523331.0,0.0001,0.02
245.0,35593.0,4570000.0,TS_Lin,0.02,58336,1529523404.0,0.0001,0.02
245.0,35661.0,4580000.0,TS_Lin,0.02,58336,1529523478.0,0.0001,0.02
246.0,35707.0,4590000.0,TS_Lin,0.02,58336,1529523547.0,0.0001,0.02
247.0,35756.0,4600000.0,TS_Lin,0.02,58336,1529523617.0,0.0001,0.02
249.0,35802.0,4610000.0,TS_Lin,0.02,58336,1529523692.0,0.0001,0.02
250.0,35847.0,4620000.0,TS_Lin,0.02,58336,1529523767.0,0.0001,0.02
251.0,35908.0,4630000.0,TS_Lin,0.02,58336,1529523839.0,0.0001,0.02
252.0,35969.0,4640000.0,TS_Lin,0.02,58336,1529523912.0,0.0001,0.02
254.0,36033.0,4650000.0,TS_Lin,0.02,58336,1529523986.0,0.0001,0.02
255.0,36105.0,4660000.0,TS_Lin,0.02,58336,1529524061.0,0.0001,0.02
256.0,36157.0,4670000.0,TS_Lin,0.02,58336,1529524133.0,0.0001,0.02
257.0,36205.0,4680000.0,TS_Lin,0.02,58336,1529524209.0,0.0001,0.02
259.0,36278.0,4690000.0,TS_Lin,0.02,58336,1529524283.0,0.0001,0.02
260.0,36338.0,4700000.0,TS_Lin,0.02,58336,1529524359.0,0.0001,0.02
260.0,36387.0,4710000.0,TS_Lin,0.02,58336,1529524438.0,0.0001,0.02
260.0,36452.0,4720000.0,TS_Lin,0.02,58336,1529524512.0,0.0001,0.02
263.0,36511.0,4730000.0,TS_Lin,0.02,58336,1529524581.0,0.0001,0.02
264.0,36563.0,4740000.0,TS_Lin,0.02,58336,1529524649.0,0.0001,0.02
265.0,36605.0,4750000.0,TS_Lin,0.02,58336,1529524717.0,0.0001,0.02
265.0,36661.0,4760000.0,TS_Lin,0.02,58336,1529524785.0,0.0001,0.02
265.0,36717.0,4770000.0,TS_Lin,0.02,58336,1529524853.0,0.0001,0.02
266.0,36772.0,4780000.0,TS_Lin,0.02,58336,1529524921.0,0.0001,0.02
268.0,36845.0,4790000.0,TS_Lin,0.02,58336,1529524987.0,0.0001,0.02
268.0,36904.0,4800000.0,TS_Lin,0.02,58336,1529525054.0,0.0001,0.02
270.0,36961.0,4810000.0,TS_Lin,0.02,58336,1529525123.0,0.0001,0.02
270.0,37018.0,4820000.0,TS_Lin,0.02,58336,1529525191.0,0.0001,0.02
270.0,37072.0,4830000.0,TS_Lin,0.02,58336,1529525260.0,0.0001,0.02
270.0,37118.0,4840000.0,TS_Lin,0.02,58336,1529525332.0,0.0001,0.02
270.0,37169.0,4850000.0,TS_Lin,0.02,58336,1529525406.0,0.0001,0.02
271.0,37243.0,4860000.0,TS_Lin,0.02,58336,1529525482.0,0.0001,0.02
271.0,37310.0,4870000.0,TS_Lin,0.02,58336,1529525555.0,0.0001,0.02
272.0,37366.0,4880000.0,TS_Lin,0.02,58336,1529525628.0,0.0001,0.02
274.0,37424.0,4890000.0,TS_Lin,0.02,58336,1529525704.0,0.0001,0.02
274.0,37477.0,4900000.0,TS_Lin,0.02,58336,1529525781.0,0.0001,0.02
276.0,37542.0,4910000.0,TS_Lin,0.02,58336,1529525857.0,0.0001,0.02
278.0,37607.0,4920000.0,TS_Lin,0.02,58336,1529525934.0,0.0001,0.02
281.0,37673.0,4930000.0,TS_Lin,0.02,58336,1529526013.0,0.0001,0.02
281.0,37735.0,4940000.0,TS_Lin,0.02,58336,1529526092.0,0.0001,0.02
281.0,37813.0,4950000.0,TS_Lin,0.02,58336,1529526172.0,0.0001,0.02
281.0,37884.0,4960000.0,TS_Lin,0.02,58336,1529526252.0,0.0001,0.02
282.0,37953.0,4970000.0,TS_Lin,0.02,58336,1529526333.0,0.0001,0.02
283.0,38022.0,4980000.0,TS_Lin,0.02,58336,1529526414.0,0.0001,0.02
283.0,38076.0,4990000.0,TS_Lin,0.02,58336,1529526501.0,0.0001,0.02
283.0,38136.0,5000000.0,TS_Lin,0.02,58336,1529526584.0,0.0001,0.02
283.0,38208.0,5010000.0,TS_Lin,0.02,58336,1529526670.0,0.0001,0.02
285.0,38269.0,5020000.0,TS_Lin,0.02,58336,1529526754.0,0.0001,0.02
286.0,38327.0,5030000.0,TS_Lin,0.02,58336,1529526840.0,0.0001,0.02
287.0,38384.0,5040000.0,TS_Lin,0.02,58336,1529526928.0,0.0001,0.02
287.0,38455.0,5050000.0,TS_Lin,0.02,58336,1529527018.0,0.0001,0.02
289.0,38533.0,5060000.0,TS_Lin,0.02,58336,1529527109.0,0.0001,0.02
290.0,38596.0,5070000.0,TS_Lin,0.02,58336,1529527202.0,0.0001,0.02
291.0,38668.0,5080000.0,TS_Lin,0.02,58336,1529527297.0,0.0001,0.02
291.0,38708.0,5090000.0,TS_Lin,0.02,58336,1529527393.0,0.0001,0.02
291.0,38776.0,5100000.0,TS_Lin,0.02,58336,1529527487.0,0.0001,0.02
292.0,38837.0,5110000.0,TS_Lin,0.02,58336,1529527585.0,0.0001,0.02
294.0,38912.0,5120000.0,TS_Lin,0.02,58336,1529527684.0,0.0001,0.02
294.0,38972.0,5130000.0,TS_Lin,0.02,58336,1529527784.0,0.0001,0.02
296.0,39040.0,5140000.0,TS_Lin,0.02,58336,1529527883.0,0.0001,0.02
298.0,39104.0,5150000.0,TS_Lin,0.02,58336,1529527983.0,0.0001,0.02
299.0,39175.0,5160000.0,TS_Lin,0.02,58336,1529528084.0,0.0001,0.02
300.0,39238.0,5170000.0,TS_Lin,0.02,58336,1529528185.0,0.0001,0.02
300.0,39299.0,5180000.0,TS_Lin,0.02,58336,1529528289.0,0.0001,0.02
300.0,39363.0,5190000.0,TS_Lin,0.02,58336,1529528395.0,0.0001,0.02
302.0,39433.0,5200000.0,TS_Lin,0.02,58336,1529528502.0,0.0001,0.02
302.0,39499.0,5210000.0,TS_Lin,0.02,58336,1529528614.0,0.0001,0.02
303.0,39575.0,5220000.0,TS_Lin,0.02,58336,1529528729.0,0.0001,0.02
303.0,39648.0,5230000.0,TS_Lin,0.02,58336,1529528844.0,0.0001,0.02
303.0,39697.0,5240000.0,TS_Lin,0.02,58336,1529528963.0,0.0001,0.02
304.0,39761.0,5250000.0,TS_Lin,0.02,58336,1529529085.0,0.0001,0.02
305.0,39815.0,5260000.0,TS_Lin,0.02,58336,1529529206.0,0.0001,0.02
305.0,39857.0,5270000.0,TS_Lin,0.02,58336,1529529321.0,0.0001,0.02
306.0,39915.0,5280000.0,TS_Lin,0.02,58336,1529529439.0,0.0001,0.02
307.0,39975.0,5290000.0,TS_Lin,0.02,58336,1529529556.0,0.0001,0.02
310.0,40031.0,5300000.0,TS_Lin,0.02,58336,1529529673.0,0.0001,0.02
310.0,40093.0,5310000.0,TS_Lin,0.02,58336,1529529788.0,0.0001,0.02
310.0,40150.0,5320000.0,TS_Lin,0.02,58336,1529529902.0,0.0001,0.02
310.0,40194.0,5330000.0,TS_Lin,0.02,58336,1529530020.0,0.0001,0.02
310.0,40247.0,5340000.0,TS_Lin,0.02,58336,1529530138.0,0.0001,0.02
310.0,40298.0,5350000.0,TS_Lin,0.02,58336,1529530259.0,0.0001,0.02
310.0,40357.0,5360000.0,TS_Lin,0.02,58336,1529530387.0,0.0001,0.02
311.0,40416.0,5370000.0,TS_Lin,0.02,58336,1529530523.0,0.0001,0.02
312.0,40473.0,5380000.0,TS_Lin,0.02,58336,1529530658.0,0.0001,0.02
313.0,40536.0,5390000.0,TS_Lin,0.02,58336,1529530798.0,0.0001,0.02
313.0,40586.0,5400000.0,TS_Lin,0.02,58336,1529530944.0,0.0001,0.02
314.0,40643.0,5410000.0,TS_Lin,0.02,58336,1529531092.0,0.0001,0.02
314.0,40714.0,5420000.0,TS_Lin,0.02,58336,1529531245.0,0.0001,0.02
314.0,40772.0,5430000.0,TS_Lin,0.02,58336,1529531399.0,0.0001,0.02
315.0,40839.0,5440000.0,TS_Lin,0.02,58336,1529531561.0,0.0001,0.02
316.0,40911.0,5450000.0,TS_Lin,0.02,58336,1529531728.0,0.0001,0.02
316.0,40955.0,5460000.0,TS_Lin,0.02,58336,1529531906.0,0.0001,0.02
317.0,41009.0,5470000.0,TS_Lin,0.02,58336,1529532085.0,0.0001,0.02
317.0,41073.0,5480000.0,TS_Lin,0.02,58336,1529532271.0,0.0001,0.02
317.0,41127.0,5490000.0,TS_Lin,0.02,58336,1529532472.0,0.0001,0.02
318.0,41194.0,5500000.0,TS_Lin,0.02,58336,1529532690.0,0.0001,0.02
318.0,41263.0,5510000.0,TS_Lin,0.02,58336,1529532912.0,0.0001,0.02
318.0,41328.0,5520000.0,TS_Lin,0.02,58336,1529533138.0,0.0001,0.02
318.0,41407.0,5530000.0,TS_Lin,0.02,58336,1529533386.0,0.0001,0.02
318.0,41472.0,5540000.0,TS_Lin,0.02,58336,1529533640.0,0.0001,0.02
318.0,41537.0,5550000.0,TS_Lin,0.02,58336,1529533916.0,0.0001,0.02
320.0,41594.0,5560000.0,TS_Lin,0.02,58336,1529534209.0,0.0001,0.02
321.0,41653.0,5570000.0,TS_Lin,0.02,58336,1529534525.0,0.0001,0.02
321.0,41718.0,5580000.0,TS_Lin,0.02,58336,1529534873.0,0.0001,0.02
322.0,41766.0,5590000.0,TS_Lin,0.02,58336,1529535224.0,0.0001,0.02
322.0,41831.0,5600000.0,TS_Lin,0.02,58336,1529535633.0,0.0001,0.02
323.0,41901.0,5610000.0,TS_Lin,0.02,58336,1529536066.0,0.0001,0.02
323.0,41968.0,5620000.0,TS_Lin,0.02,58336,1529536553.0,0.0001,0.02
324.0,42042.0,5630000.0,TS_Lin,0.02,58336,1529537084.0,0.0001,0.02
325.0,42111.0,5640000.0,TS_Lin,0.02,58336,1529537641.0,0.0001,0.02
327.0,42187.0,5650000.0,TS_Lin,0.02,58336,1529538272.0,0.0001,0.02
327.0,42257.0,5660000.0,TS_Lin,0.02,58336,1529538967.0,0.0001,0.02
327.0,42337.0,5670000.0,TS_Lin,0.02,58336,1529539719.0,0.0001,0.02
328.0,42401.0,5680000.0,TS_Lin,0.02,58336,1529540458.0,0.0001,0.02
329.0,42462.0,5690000.0,TS_Lin,0.02,58336,1529541314.0,0.0001,0.02
329.0,42526.0,5700000.0,TS_Lin,0.02,58336,1529542254.0,0.0001,0.02
332.0,42633.0,5710000.0,TS_Lin,0.02,58336,1529543236.0,0.0001,0.02
334.0,42700.0,5720000.0,TS_Lin,0.02,58336,1529544172.0,0.0001,0.02
334.0,42756.0,5730000.0,TS_Lin,0.02,58336,1529545077.0,0.0001,0.02
334.0,42825.0,5740000.0,TS_Lin,0.02,58336,1529545964.0,0.0001,0.02
334.0,42886.0,5750000.0,TS_Lin,0.02,58336,1529546751.0,0.0001,0.02
336.0,42972.0,5760000.0,TS_Lin,0.02,58336,1529547420.0,0.0001,0.02
336.0,43028.0,5770000.0,TS_Lin,0.02,58336,1529548014.0,0.0001,0.02
337.0,43085.0,5780000.0,TS_Lin,0.02,58336,1529548508.0,0.0001,0.02
337.0,43133.0,5790000.0,TS_Lin,0.02,58336,1529548933.0,0.0001,0.02
338.0,43197.0,5800000.0,TS_Lin,0.02,58336,1529549322.0,0.0001,0.02
340.0,43249.0,5810000.0,TS_Lin,0.02,58336,1529549666.0,0.0001,0.02
340.0,43322.0,5820000.0,TS_Lin,0.02,58336,1529549987.0,0.0001,0.02
340.0,43396.0,5830000.0,TS_Lin,0.02,58336,1529550282.0,0.0001,0.02
342.0,43453.0,5840000.0,TS_Lin,0.02,58336,1529550546.0,0.0001,0.02
343.0,43509.0,5850000.0,TS_Lin,0.02,58336,1529550792.0,0.0001,0.02
344.0,43555.0,5860000.0,TS_Lin,0.02,58336,1529551023.0,0.0001,0.02
344.0,43602.0,5870000.0,TS_Lin,0.02,58336,1529551237.0,0.0001,0.02
344.0,43650.0,5880000.0,TS_Lin,0.02,58336,1529551440.0,0.0001,0.02
345.0,43690.0,5890000.0,TS_Lin,0.02,58336,1529551634.0,0.0001,0.02
346.0,43736.0,5900000.0,TS_Lin,0.02,58336,1529551823.0,0.0001,0.02
346.0,43792.0,5910000.0,TS_Lin,0.02,58336,1529552007.0,0.0001,0.02
347.0,43857.0,5920000.0,TS_Lin,0.02,58336,1529552181.0,0.0001,0.02
349.0,43907.0,5930000.0,TS_Lin,0.02,58336,1529552345.0,0.0001,0.02
352.0,43955.0,5940000.0,TS_Lin,0.02,58336,1529552499.0,0.0001,0.02
353.0,43994.0,5950000.0,TS_Lin,0.02,58336,1529552652.0,0.0001,0.02
353.0,44042.0,5960000.0,TS_Lin,0.02,58336,1529552796.0,0.0001,0.02
355.0,44090.0,5970000.0,TS_Lin,0.02,58336,1529552938.0,0.0001,0.02
355.0,44134.0,5980000.0,TS_Lin,0.02,58336,1529553074.0,0.0001,0.02
356.0,44194.0,5990000.0,TS_Lin,0.02,58336,1529553201.0,0.0001,0.02
356.0,44238.0,6000000.0,TS_Lin,0.02,58336,1529553326.0,0.0001,0.02
357.0,44290.0,6010000.0,TS_Lin,0.02,58336,1529553449.0,0.0001,0.02
357.0,44332.0,6020000.0,TS_Lin,0.02,58336,1529553571.0,0.0001,0.02
357.0,44384.0,6030000.0,TS_Lin,0.02,58336,1529553690.0,0.0001,0.02
357.0,44434.0,6040000.0,TS_Lin,0.02,58336,1529553807.0,0.0001,0.02
357.0,44471.0,6050000.0,TS_Lin,0.02,58336,1529553921.0,0.0001,0.02
357.0,44524.0,6060000.0,TS_Lin,0.02,58336,1529554026.0,0.0001,0.02
357.0,44571.0,6070000.0,TS_Lin,0.02,58336,1529554130.0,0.0001,0.02
357.0,44615.0,6080000.0,TS_Lin,0.02,58336,1529554233.0,0.0001,0.02
358.0,44675.0,6090000.0,TS_Lin,0.02,58336,1529554333.0,0.0001,0.02
358.0,44710.0,6100000.0,TS_Lin,0.02,58336,1529554430.0,0.0001,0.02
358.0,44754.0,6110000.0,TS_Lin,0.02,58336,1529554528.0,0.0001,0.02
358.0,44794.0,6120000.0,TS_Lin,0.02,58336,1529554622.0,0.0001,0.02
359.0,44835.0,6130000.0,TS_Lin,0.02,58336,1529554714.0,0.0001,0.02
360.0,44865.0,6140000.0,TS_Lin,0.02,58336,1529554806.0,0.0001,0.02
360.0,44910.0,6150000.0,TS_Lin,0.02,58336,1529554898.0,0.0001,0.02
361.0,44955.0,6160000.0,TS_Lin,0.02,58336,1529554987.0,0.0001,0.02
361.0,45006.0,6170000.0,TS_Lin,0.02,58336,1529555077.0,0.0001,0.02
361.0,45052.0,6180000.0,TS_Lin,0.02,58336,1529555164.0,0.0001,0.02
361.0,45093.0,6190000.0,TS_Lin,0.02,58336,1529555250.0,0.0001,0.02
362.0,45144.0,6200000.0,TS_Lin,0.02,58336,1529555338.0,0.0001,0.02
362.0,45183.0,6210000.0,TS_Lin,0.02,58336,1529555425.0,0.0001,0.02
362.0,45221.0,6220000.0,TS_Lin,0.02,58336,1529555511.0,0.0001,0.02
365.0,45267.0,6230000.0,TS_Lin,0.02,58336,1529555597.0,0.0001,0.02
365.0,45319.0,6240000.0,TS_Lin,0.02,58336,1529555679.0,0.0001,0.02
365.0,45369.0,6250000.0,TS_Lin,0.02,58336,1529555763.0,0.0001,0.02
365.0,45418.0,6260000.0,TS_Lin,0.02,58336,1529555846.0,0.0001,0.02
365.0,45458.0,6270000.0,TS_Lin,0.02,58336,1529555928.0,0.0001,0.02
365.0,45510.0,6280000.0,TS_Lin,0.02,58336,1529556009.0,0.0001,0.02
365.0,45551.0,6290000.0,TS_Lin,0.02,58336,1529556088.0,0.0001,0.02
365.0,45601.0,6300000.0,TS_Lin,0.02,58336,1529556167.0,0.0001,0.02
365.0,45639.0,6310000.0,TS_Lin,0.02,58336,1529556246.0,0.0001,0.02
366.0,45689.0,6320000.0,TS_Lin,0.02,58336,1529556325.0,0.0001,0.02
366.0,45730.0,6330000.0,TS_Lin,0.02,58336,1529556403.0,0.0001,0.02
367.0,45777.0,6340000.0,TS_Lin,0.02,58336,1529556480.0,0.0001,0.02
367.0,45833.0,6350000.0,TS_Lin,0.02,58336,1529556557.0,0.0001,0.02
369.0,45896.0,6360000.0,TS_Lin,0.02,58336,1529556634.0,0.0001,0.02
369.0,45943.0,6370000.0,TS_Lin,0.02,58336,1529556710.0,0.0001,0.02
369.0,45993.0,6380000.0,TS_Lin,0.02,58336,1529556787.0,0.0001,0.02
369.0,46037.0,6390000.0,TS_Lin,0.02,58336,1529556863.0,0.0001,0.02
370.0,46095.0,6400000.0,TS_Lin,0.02,58336,1529556940.0,0.0001,0.02
371.0,46159.0,6410000.0,TS_Lin,0.02,58336,1529557017.0,0.0001,0.02
371.0,46206.0,6420000.0,TS_Lin,0.02,58336,1529557092.0,0.0001,0.02
372.0,46262.0,6430000.0,TS_Lin,0.02,58336,1529557167.0,0.0001,0.02
372.0,46311.0,6440000.0,TS_Lin,0.02,58336,1529557243.0,0.0001,0.02
373.0,46360.0,6450000.0,TS_Lin,0.02,58336,1529557319.0,0.0001,0.02
373.0,46419.0,6460000.0,TS_Lin,0.02,58336,1529557394.0,0.0001,0.02
374.0,46475.0,6470000.0,TS_Lin,0.02,58336,1529557469.0,0.0001,0.02
375.0,46523.0,6480000.0,TS_Lin,0.02,58336,1529557545.0,0.0001,0.02
376.0,46576.0,6490000.0,TS_Lin,0.02,58336,1529557619.0,0.0001,0.02
377.0,46637.0,6500000.0,TS_Lin,0.02,58336,1529557693.0,0.0001,0.02
377.0,46701.0,6510000.0,TS_Lin,0.02,58336,1529557766.0,0.0001,0.02
378.0,46752.0,6520000.0,TS_Lin,0.02,58336,1529557840.0,0.0001,0.02
379.0,46812.0,6530000.0,TS_Lin,0.02,58336,1529557916.0,0.0001,0.02
379.0,46865.0,6540000.0,TS_Lin,0.02,58336,1529557988.0,0.0001,0.02
379.0,46913.0,6550000.0,TS_Lin,0.02,58336,1529558062.0,0.0001,0.02
