Type,Timestamp,TotalImpressions,847460,856805,866128,865041,858140,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,CropPercent,NormalizeTargetValue,TrainPart,RecommendationPart
Global,5388353,1534351656000,144485,561216,249271,194246,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,5458924,1534354329000,0,0,10694,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,5458924,1534354329000,144485,561216,242099,192172,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,5527962,1534356912000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,5527962,1534356912000,144485,561216,231405,192172,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,5726250,1534363199000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,5726250,1534363199000,139691,552680,230140,189666,213896,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,5979990,1534384801000,24807,127486,52691,41860,50325,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,5979990,1534384801000,129576,541996,225296,184110,210747,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,6734652,1534406401000,0,97620,44964,30180,28308,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,6734652,1534406401000,105685,512130,217569,172430,188730,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,7812725,1534426802000,0,38755,30938,5107,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,7812725,1534426802000,105685,453265,203543,147357,160422,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,7863533,1534428001000,0,35673,28237,3497,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,7863533,1534428001000,105685,450183,200842,145747,160422,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,7968704,1534430595000,0,28861,22459,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,7968704,1534430595000,105685,443371,195064,142250,160422,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,8291042,1534441922000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,8291042,1534441922000,105685,417068,172605,142250,160422,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,8560378,1534449599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,8560378,1534449599000,80542,408547,168707,139836,156878,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,8811097,1534471200000,18186,127565,44862,42522,48769,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,8811097,1534471200000,71881,399930,157334,135746,153355,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,9110389,1534484401000,0,117978,31072,39818,45042,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,9110389,1534484401000,53695,390343,143544,133042,149628,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,9572684,1534492800000,0,99511,22461,34040,36315,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,9572684,1534492800000,53695,371876,134933,127264,140901,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,10549106,1534514400000,0,51668,6419,6152,16155,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,10549106,1534514400000,53695,324033,118891,99376,120741,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,10925150,1534526071000,0,22962,0,1745,2193,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,10925150,1534526071000,53695,295327,112472,94969,106779,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,11006607,1534528949000,0,13900,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,11006607,1534528949000,53695,286265,112472,93379,104586,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,11037810,1534530135000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,11037810,1534530135000,53695,272365,112472,93379,104586,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,11220337,1534536000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,11220337,1534536000000,44311,261981,109448,90611,102852,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,11331020,1534539599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,11331020,1534539599000,39362,256491,107052,88636,101764,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,11538116,1534561200000,13130,112490,49346,37528,49292,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,11538116,1534561200000,32811,240736,102872,81846,100174,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,12056011,1534581005000,0,72693,32638,33910,31398,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,12056011,1534581005000,19681,200939,86164,78228,82280,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,12131153,1534582800000,0,68284,30985,31752,26627,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,12131153,1534582800000,19681,196530,84511,76070,77509,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,12653188,1534595764000,0,35900,6299,22965,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,12653188,1534595764000,19681,164146,59825,67283,50882,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,12895676,1534603532000,0,16406,0,13647,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,12895676,1534603532000,19629,144652,53526,57965,50882,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,12921745,1534604400000,0,14288,0,11729,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,12921745,1534604400000,19619,142534,53526,56047,50882,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,13063226,1534608751000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,13063226,1534608751000,19601,130882,53526,44318,50882,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,13594727,1534626000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,13594727,1534626000000,-1638,114718,45226,40715,43487,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,13646663,1534629599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,13646663,1534629599000,-4841,113230,44329,40238,42739,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,13812775,1534651200000,0,109641,29247,35264,39426,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,13812775,1534651200000,-4841,109641,29247,35264,39426,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,14433317,1534672800000,0,80266,16928,18792,21088,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,14433317,1534672800000,-4841,80266,16928,18792,21088,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,14713119,1534680570000,0,69893,11021,13638,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,14713119,1534680570000,-4841,69893,11021,13638,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,14936765,1534686910000,0,57718,6166,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,14936765,1534686910000,-4913,57718,6166,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,15128930,1534693135000,0,38507,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,15128930,1534693135000,-4939,38507,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,15170226,1534694400000,0,19448,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,15170226,1534694400000,-4951,19448,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,15213578,1534695843000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,15213578,1534695843000,-4985,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,15782548,1534712399000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Global,15782548,1534712399000,-17517,-33600,-5350,-4777,-27200,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.1,False,0.0,0.0
Local,356003,1534208400000,44083,141733,58039,48360,55836,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,356003,1534208400000,264502,850398,348236,290164,335016,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,919597,1534230000000,32066,109207,41772,41041,46065,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,919597,1534230000000,252485,817872,331969,282845,325245,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,2159970,1534251600000,0,70154,36643,31333,20827,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,2159970,1534251600000,119323,778819,326840,273137,300007,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,2912107,1534273200000,0,17533,25978,8856,1293,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,2912107,1534273200000,119323,726198,316175,250660,280473,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,3176462,1534283997000,0,0,19825,4588,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,3176462,1534283997000,119323,706335,310022,246392,279271,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,3361164,1534305600000,19144,127627,51438,43541,52833,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,3361164,1534305600000,114603,692695,299456,240655,276250,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,4267029,1534327200000,0,91094,20337,37408,24699,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,4267029,1534327200000,96076,656162,268355,234522,248116,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,5314011,1534348800000,0,40587,3509,12041,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,5314011,1534348800000,96076,605655,251527,209155,220268,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,5726250,1534363199000,0,2178,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,5726250,1534363199000,96076,567246,244717,188006,220268,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,5979990,1534384801000,14811,127184,50484,41830,51852,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,5979990,1534384801000,86868,552619,234022,182835,217053,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,6734652,1534406401000,0,82387,29993,28811,34332,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,6734652,1534406401000,72638,507822,213531,169816,199533,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,7863533,1534428001000,0,14882,0,17546,2925,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,7863533,1534428001000,72638,440317,183802,158551,168126,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,8560378,1534449599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,8560378,1534449599000,72638,397503,183802,121182,157961,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,8811097,1534471200000,8149,124521,50699,34365,51379,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,8811097,1534471200000,56575,389523,173234,115153,156687,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,9572684,1534492800000,0,98634,29582,28546,34457,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,9572684,1534492800000,18854,363636,152117,109334,139765,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,10549106,1534514400000,0,54421,10869,4080,5042,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,10549106,1534514400000,18854,319423,133404,84868,110350,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,11220337,1534536000000,0,4662,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,11220337,1534536000000,18854,269664,109080,77487,100514,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,11331020,1534539599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,11331020,1534539599000,18850,228644,109080,77487,100514,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,11538116,1534561200000,3700,99098,47905,31755,48758,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,11538116,1534561200000,13125,213420,102445,70499,99015,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,12131153,1534582800000,0,51818,27983,25000,33856,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,12131153,1534582800000,2451,166140,82523,63744,84113,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,12921745,1534604400000,0,5446,0,16012,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,12921745,1534604400000,2451,119768,51805,54756,35901,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,13594727,1534626000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,13594727,1534626000000,2227,73893,51805,-8188,35901,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,13646663,1534629599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,13646663,1534629599000,-2523,72644,51132,-8519,35443,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,13812775,1534651200000,0,69896,27401,0,31387,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,13812775,1534651200000,-2523,69896,27401,-8519,31387,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,14433317,1534672800000,0,46488,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,14433317,1534672800000,-2523,46488,1201,-8519,-12233,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,15170226,1534694400000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,15170226,1534694400000,-3119,-259497,1201,-8519,-12233,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,15782548,1534712399000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Global,15782548,1534712399000,-23214,-301186,-1339,-28043,-19446,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.1,False,0.0,0.0
Local,356003,1534208400000,44083,141733,58039,48360,55836,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,356003,1534208400000,264502,850398,348236,290164,335016,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,919597,1534230000000,32066,109207,41772,41041,46065,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,919597,1534230000000,252485,817872,331969,282845,325245,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,1397258,1534238849000,0,92744,39779,35381,35862,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,1397258,1534238849000,220419,801409,329976,277185,315042,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,2159970,1534251600000,0,50609,32734,22209,5489,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,2159970,1534251600000,220419,759274,322931,264013,284669,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,2761126,1534268176000,0,0,18998,4624,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,2761126,1534268176000,220419,708665,309195,246428,279454,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,2838275,1534270641000,0,0,11461,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,2838275,1534270641000,220419,708665,301658,241804,279454,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,2912107,1534273200000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,2912107,1534273200000,220419,708665,290769,241804,279454,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,3176462,1534283997000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,3176462,1534283997000,180606,701519,289256,240215,277325,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,3361164,1534305600000,26898,129368,52416,42818,52167,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,3361164,1534305600000,171383,690584,283821,234990,274027,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,3955523,1534320759000,18951,104909,43186,40798,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,3955523,1534320759000,163436,666125,274591,232970,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,4267029,1534327200000,8313,87753,41549,32111,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,4267029,1534327200000,152798,648969,272954,224283,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,4659199,1534333498000,0,68546,35121,24400,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,4659199,1534333498000,144485,629762,266526,216572,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,5314011,1534348800000,0,9977,20586,3478,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,5314011,1534348800000,144485,571193,251991,195650,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,5388353,1534351656000,0,0,17866,2074,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,5388353,1534351656000,144485,561216,249271,194246,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,5458924,1534354329000,0,0,10694,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,5458924,1534354329000,144485,561216,242099,192172,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,5527962,1534356912000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,5527962,1534356912000,144485,561216,231405,192172,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,5726250,1534363199000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,5726250,1534363199000,139691,552680,230140,189666,213896,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,5979990,1534384801000,24807,127486,52691,41860,50325,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,5979990,1534384801000,129576,541996,225296,184110,210747,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,6734652,1534406401000,0,97620,44964,30180,28308,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,6734652,1534406401000,105685,512130,217569,172430,188730,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
