Local,10549106,1534514400000,0.0,0.0,0.0,0.0,0.0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
Global,10549106,1534514400000,-104359,425661,170055,107528,145235,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
Local,11220337,1534536000000,0.0,0.0,0.0,0.0,0.0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
Global,11220337,1534536000000,-115632,389137,156778,96210,134338,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
Local,11331020,1534539599000,0.0,0.0,0.0,0.0,0.0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
Global,11331020,1534539599000,-118532,384140,153377,93252,132680,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
Local,11538116,1534561200000,0.0,0.0,0.0,0.0,0.0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
Global,11538116,1534561200000,-118532,367419,145758,86401,125635,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
Local,12131153,1534582800000,0.0,0.0,0.0,0.0,0.0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
Global,12131153,1534582800000,-152154,344136,132819,83348,116899,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
Local,12921745,1534604400000,0.0,0.0,0.0,0.0,0.0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
Global,12921745,1534604400000,-184455,311771,102466,78929,92920,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
Local,13594727,1534626000000,0.0,0.0,0.0,0.0,0.0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
Global,13594727,1534626000000,-201416,285147,82781,71738,75038,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,True,0.0,0.0
